CMS slug,Region Name,Sub-region Name,Country or Area,World Bank Income Level,Score,Pillar,Sub-Pillar
maldives,Asia,Southern Asia,Maldives,Upper Middle Income,3.0,People,
timor-leste,Asia,South-eastern Asia,Timor-Leste,Lower Middle Income,4.0,People,
maldives,Asia,Southern Asia,Maldives,Upper Middle Income,3.0,People,Digital Wellbeing
burkina-faso,Africa,Sub-Saharan Africa,Burkina Faso,Low Income,6.0,People,Digital Wellbeing
iceland,Europe,Northern Europe,Iceland,High Income,1.0,People,
burkina-faso,Africa,Sub-Saharan Africa,Burkina Faso,Low Income,6.0,People,
iceland,Europe,Northern Europe,Iceland,High Income,1.0,People,Digital Wellbeing
france,Europe,Western Europe,France,High Income,3.5,People,Digital Wellbeing
saudi-arabia,Asia,Western Asia,Saudi Arabia,High Income,1.5,People,
france,Europe,Western Europe,France,High Income,3.5,People,
saudi-arabia,Asia,Western Asia,Saudi Arabia,High Income,1.5,People,Digital Wellbeing
timor-leste,Asia,South-eastern Asia,Timor-Leste,Lower Middle Income,4.0,People,Digital Wellbeing
comoros,Africa,Sub-Saharan Africa,Comoros (the),Low income,6.0,People,
sudan,Africa,Northern Africa,Sudan (the),Low Income,5.0,People,
angola,Africa,Sub-Saharan Africa,Angola,Lower Middle Income,4.0,People,Digital Wellbeing
north-macedonia,Europe,Southern Europe,North Macedonia,Upper Middle Income,6.0,People,Digital Wellbeing
seychelles,Africa,Sub-Saharan Africa,Seychelles,High Income,2.0,People,Digital Wellbeing
malta,Europe,Southern Europe,Malta,High Income,1.0,People,
seychelles,Africa,Sub-Saharan Africa,Seychelles,High Income,2.0,People,
malta,Europe,Southern Europe,Malta,High Income,1.0,People,Digital Wellbeing
italy,Europe,Southern Europe,Italy,High Income,3.0,People,
jordan,Asia,Western Asia,Jordan,Upper Middle Income,4.0,People,Digital Wellbeing
italy,Europe,Southern Europe,Italy,High Income,3.0,People,Digital Wellbeing
jordan,Asia,Western Asia,Jordan,Upper Middle Income,4.0,People,
romania,Europe,Eastern Europe,Romania,Upper Middle Income,3.0,People,Digital Wellbeing
vanuatu,Oceania,Melanesia,Vanuatu,Lower Middle Income,5.0,People,
north-macedonia,Europe,Southern Europe,North Macedonia,Upper Middle Income,6.0,People,
vanuatu,Oceania,Melanesia,Vanuatu,Lower Middle Income,5.0,People,Digital Wellbeing
kenya,Africa,Sub-Saharan Africa,Kenya,Lower Middle Income,6.0,People,
saint-vincent-and-the-grenadines,Americas,Latin America and the Caribbean,Saint Vincent and the Grenadines,Upper Middle Income,2.0,People,Digital Wellbeing
saint-vincent-and-the-grenadines,Americas,Latin America and the Caribbean,Saint Vincent and the Grenadines,Upper Middle Income,2.0,People,
kenya,Africa,Sub-Saharan Africa,Kenya,Lower Middle Income,6.0,People,Digital Wellbeing
lebanon,Asia,Western Asia,Lebanon,Upper Middle Income,3.0,People,Digital Wellbeing
mali,Africa,Sub-Saharan Africa,Mali,Low Income,6.0,People,
mali,Africa,Sub-Saharan Africa,Mali,Low Income,6.0,People,Digital Wellbeing
lebanon,Asia,Western Asia,Lebanon,Upper Middle Income,3.0,People,
dominican-republic,Americas,Latin America and the Caribbean,Dominican Republic (the),Upper Middle Income,4.0,People,Digital Wellbeing
bangladesh,Asia,Southern Asia,Bangladesh,Lower Middle Income,5.0,People,
dominican-republic,Americas,Latin America and the Caribbean,Dominican Republic (the),Upper Middle Income,4.0,People,
romania,Europe,Eastern Europe,Romania,Upper Middle Income,3.0,People,
new-zealand,Oceania,Australia and New Zealand,New Zealand,High income,2.5,People,Digital Wellbeing
new-zealand,Oceania,Australia and New Zealand,New Zealand,High income,2.5,People,
fiji,Oceania,Melanesia,Fiji,Upper Middle Income,4.0,People,
sudan,Africa,Northern Africa,Sudan (the),Low Income,5.0,People,Digital Wellbeing
angola,Africa,Sub-Saharan Africa,Angola,Lower Middle Income,4.0,People,
nepal,Asia,Southern Asia,Nepal,Lower Middle Income,5.0,People,
malaysia,Asia,South-eastern Asia,Malaysia,Upper Middle Income,1.5,People,Digital Wellbeing
nepal,Asia,Southern Asia,Nepal,Lower Middle Income,5.0,People,Digital Wellbeing
malaysia,Asia,South-eastern Asia,Malaysia,Upper Middle Income,1.5,People,
bhutan,Asia,Southern Asia,Bhutan,Lower Middle Income,4.0,People,
mexico,Americas,Latin America and the Caribbean,Mexico,Upper Middle Income,2.0,People,Digital Wellbeing
bhutan,Asia,Southern Asia,Bhutan,Lower Middle Income,4.0,People,Digital Wellbeing
mexico,Americas,Latin America and the Caribbean,Mexico,Upper Middle Income,2.0,People,
ireland,Europe,Northern Europe,Ireland,High Income,2.5,People,
nigeria,Africa,Sub-Saharan Africa,Nigeria,Lower Middle Income,5.0,People,Digital Wellbeing
ireland,Europe,Northern Europe,Ireland,High Income,2.5,People,Digital Wellbeing
austria,Europe,Western Europe,Austria,High Income,3.0,People,
nigeria,Africa,Sub-Saharan Africa,Nigeria,Lower Middle Income,5.0,People,
israel,Asia,Western Asia,Israel,High Income,2.5,People,Digital Wellbeing
austria,Europe,Western Europe,Austria,High Income,3.0,People,Digital Wellbeing
qatar,Asia,Western Asia,Qatar,High Income,2.0,People,
israel,Asia,Western Asia,Israel,High Income,2.5,People,
qatar,Asia,Western Asia,Qatar,High Income,2.0,People,Digital Wellbeing
papua-new-guinea,Oceania,Melanesia,Papua New Guinea,Lower Middle Income,5.0,People,Digital Wellbeing
portugal,Europe,Southern Europe,Portugal,High Income,2.0,People,
papua-new-guinea,Oceania,Melanesia,Papua New Guinea,Lower Middle Income,5.0,People,
portugal,Europe,Southern Europe,Portugal,High Income,2.0,People,Digital Wellbeing
fiji,Oceania,Melanesia,Fiji,Upper Middle Income,4.0,People,Digital Wellbeing
georgia,Asia,Western Asia,Georgia,Upper Middle Income,3.0,People,Digital Wellbeing
kosovo,Europe,Southern Europe,Kosovo (UNSCR 1244),Upper Middle Income,6.0,People,Digital Wellbeing
zimbabwe,Africa,Sub-Saharan Africa,Zimbabwe,Lower Middle Income,2.520833333333333,,
libya,Africa,Northern Africa,Libya,Upper Middle Income,2.0625,,
russia,Europe,Eastern Europe,Russian Federation (the),Upper Middle Income,3.05,,
ecuador,Americas,Latin America and the Caribbean,Ecuador,Upper Middle Income,2.8125,,
kyrgyzstan,Asia,Central Asia,Kyrgyzstan,Lower Middle Income,3.75,,
belize,Americas,Latin America and the Caribbean,Belize,Lower Middle Income,2.125,,
cote-divoire,Africa,Sub-Saharan Africa,Côte d'Ivoire,Lower Middle Income,4.0625,,
united-kingdom,Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland (the),High Income,4.1761904761904765,,
latvia,Europe,Northern Europe,Latvia,High Income,3.5833333333333335,,
bahamas,Americas,Latin America and the Caribbean,Bahamas (the),High Income,3.1666666666666665,,
india,Asia,Southern Asia,India,Lower Middle Income,3.5,,
hungary,Europe,Eastern Europe,Hungary,High income,3.8333333333333335,,
honduras,Americas,Latin America and the Caribbean,Honduras,Lower Middle Income,3.25,,
senegal,Africa,Sub-Saharan Africa,Senegal,,4.208333333333334,,
netherlands,Europe,Western Europe,Netherlands (the),High Income,5.125,,
micronesia,Oceania,Micronesia,Micronesia (Federated States of),Lower Middle Income,2.6666666666666665,,
guinea-bissau,Africa,Sub-Saharan Africa,Guinea-Bissau,Low Income,5.5,,
iraq,Asia,Western Asia,Iraq,Upper Middle Income,3.375,,
luxembourg,Europe,Western Europe,Luxembourg,High Income,4.375,,
chile,Americas,Latin America and the Caribbean,Chile,High Income,4.354166666666666,,
united-states,Americas,Northern America,United States of America (the),High Income,4.552380952380952,,
denmark,Europe,Northern Europe,Denmark,High Income,5.303571428571429,,
kiribati,Oceania,Micronesia,Kiribati,Lower Middle Income,3.0,,
djibouti,Africa,Sub-Saharan Africa,Djibouti,Lower Middle Income,3.8333333333333335,,
ethiopia,Africa,Sub-Saharan Africa,Ethiopia,Low Income,2.8125,,
ghana,Africa,Sub-Saharan Africa,Ghana,Lower Middle Income,3.25,,
kuwait,Asia,Western Asia,Kuwait,High Income,3.645833333333333,,
argentina,Americas,Latin America and the Caribbean,Argentina,Upper Middle Income,2.8958333333333335,,
venezuela,Americas,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),,1.375,,
greece,Europe,Southern Europe,Greece,High Income,2.767857142857143,,
mozambique,Africa,Sub-Saharan Africa,Mozambique,Low Income,3.583333333333333,,
rwanda,Africa,Sub-Saharan Africa,Rwanda,Low Income,4.6875,,
moldova,Europe,Eastern Europe,Republic of Moldova (the),Upper Middle Income,4.375,,
south-korea,Asia,Eastern Asia,Republic of Korea (the),High income,4.466666666666667,,
laos,Asia,South-eastern Asia,Lao People's Democratic Republic (the),Lower Middle Income,2.5,,
madagascar,Africa,Sub-Saharan Africa,Madagascar,Low Income,4.0,,
liechtenstein,Europe,Western Europe,Liechtenstein,High Income,3.0,,
oman,Asia,Western Asia,Oman,High Income,3.875,,
iceland,Europe,Northern Europe,Iceland,High Income,3.125,,
saudi-arabia,Asia,Western Asia,Saudi Arabia,High Income,2.7666666666666666,,
azerbaijan,Asia,Western Asia,Azerbaijan,Upper Middle Income,3.625,,
saint-kitts-and-nevis,Americas,Latin America and the Caribbean,Saint Kitts and Nevis,High Income,3.875,,
cabo-verde,Africa,Sub-Saharan Africa,Cabo Verde,Lower Middle Income,3.6666666666666665,,
colombia,Americas,Latin America and the Caribbean,Colombia,Upper Middle Income,3.1458333333333335,,
zambia,Africa,Sub-Saharan Africa,Zambia,Lower Middle Income,3.75,,
thailand,Asia,South-eastern Asia,Thailand,Upper Middle Income,4.041666666666667,,
tajikistan,Asia,Central Asia,Tajikistan,Lower Middle Income,2.6666666666666665,,
sudan,Africa,Northern Africa,Sudan (the),Low Income,2.6875,,
nepal,Asia,Southern Asia,Nepal,Lower Middle Income,2.6666666666666665,,
bhutan,Asia,Southern Asia,Bhutan,Lower Middle Income,3.6666666666666665,,
ireland,Europe,Northern Europe,Ireland,High Income,4.238095238095238,,
austria,Europe,Western Europe,Austria,High Income,4.017857142857142,,
qatar,Asia,Western Asia,Qatar,High Income,4.541666666666667,,
portugal,Europe,Southern Europe,Portugal,High Income,3.791666666666667,,
new-zealand,Oceania,Australia and New Zealand,New Zealand,High income,4.25,,
north-macedonia,Europe,Southern Europe,North Macedonia,Upper Middle Income,4.041666666666666,,
malta,Europe,Southern Europe,Malta,High Income,3.083333333333333,,
italy,Europe,Southern Europe,Italy,High Income,3.511904761904762,,
vanuatu,Oceania,Melanesia,Vanuatu,Lower Middle Income,3.8333333333333335,,
kenya,Africa,Sub-Saharan Africa,Kenya,Lower Middle Income,3.5,,
mali,Africa,Sub-Saharan Africa,Mali,Low Income,3.875,,
bangladesh,Asia,Southern Asia,Bangladesh,Lower Middle Income,3.1666666666666665,,
sierra-leone,Africa,Sub-Saharan Africa,Sierra Leone,Low Income,4.0,,
pakistan,Asia,Southern Asia,Pakistan,Lower Middle Income,3.383333333333333,,
barbados,Americas,Latin America and the Caribbean,Barbados,High Income,4.125,,
turkmenistan,Asia,Central Asia,Turkmenistan,Upper Middle Income,2.111111111111111,,
australia,Oceania,Australia and New Zealand,Australia,High Income,3.3952380952380947,,
sweden,Europe,Northern Europe,Sweden,High Income,4.833333333333333,,
tonga,Oceania,Polynesia,Tonga,Upper Middle Income,3.5,,
tanzania,Africa,Sub-Saharan Africa,United Republic of Tanzania (the),Low Income,3.166666666666667,,
estonia,Europe,Northern Europe,Estonia,High Income,4.035714285714286,,
guatemala,Americas,Latin America and the Caribbean,Guatemala,Upper Middle Income,3.0416666666666665,,
saint-lucia,Americas,Latin America and the Caribbean,Saint Lucia,Upper Middle Income,3.6666666666666665,,
guinea,Africa,Sub-Saharan Africa,Guinea,Low Income,3.6666666666666665,,
japan,Asia,Eastern Asia,Japan,High income,4.666666666666666,,
slovakia,Europe,Eastern Europe,Slovakia,High Income,3.4583333333333335,,
central-african-republic,Africa,Sub-Saharan Africa,Central African Republic (the),Low Income,4.0,,
bulgaria,Europe,Eastern Europe,Bulgaria,Upper Middle Income,3.0654761904761902,,
croatia,Europe,Southern Europe,Croatia,High Income,2.8333333333333335,,
mongolia,Asia,Eastern Asia,Mongolia,Lower Middle Income,3.3333333333333335,,
costa-rica,Americas,Latin America and the Caribbean,Costa Rica,Upper Middle Income,3.1041666666666665,,
uganda,Africa,Sub-Saharan Africa,Uganda,Low Income,3.083333333333333,,
south-africa,Africa,Sub-Saharan Africa,South Africa,Upper Middle Income,2.3333333333333335,,
guyana,Americas,Latin America and the Caribbean,Guyana,Upper Middle Income,2.75,,
benin,Africa,Sub-Saharan Africa,Benin,Lower Middle Income,4.041666666666666,,
canada,Americas,Northern America,Canada,High Income,4.3047619047619055,,
gabon,Africa,Sub-Saharan Africa,Gabon,Upper Middle Income,3.833333333333333,,
mauritania,Africa,Sub-Saharan Africa,Mauritania,Lower Middle Income,4.0,,
norway,Europe,Northern Europe,Norway,High Income,4.071428571428571,,
finland,Europe,Northern Europe,Finland,High Income,3.988095238095238,,
indonesia,Asia,South-eastern Asia,Indonesia,Lower Middle Income,3.3541666666666665,,
brunei,Asia,South-eastern Asia,Brunei Darussalam,High income,3.75,,
china,Asia,Eastern Asia,China,Upper Middle Income,4.7,,
tunisia,Africa,Northern Africa,Tunisia,Lower Middle Income,3.125,,
iran,Asia,Southern Asia,Iran (Islamic Republic of),Lower Middle Income,2.1,,
jamaica,Americas,Latin America and the Caribbean,Jamaica,Upper Middle Income,3.75,,
burundi,Africa,Sub-Saharan Africa,Burundi,Low Income,5.0,,
mauritius,Africa,Sub-Saharan Africa,Mauritius,Upper Middle Income,3.8125,,
el-salvador,Americas,Latin America and the Caribbean,El Salvador,Lower Middle Income,3.1875,,
suriname,Americas,Latin America and the Caribbean,Suriname,Upper Middle Income,1.8333333333333333,,
afghanistan,Asia,Southern Asia,Afghanistan,Low Income,3.75,,
nicaragua,Americas,Latin America and the Caribbean,Nicaragua,Lower Middle Income,3.2083333333333335,,
armenia,Asia,Western Asia,Armenia,Upper Middle Income,4.083333333333334,,
niger,Africa,Sub-Saharan Africa,Niger (the),Low Income,3.25,,
brazil,Americas,Latin America and the Caribbean,Brazil,Upper Middle Income,2.6458333333333335,,
cyprus,Asia,Western Asia,Cyprus,High Income,4.321428571428571,,
paraguay,Americas,Latin America and the Caribbean,Paraguay,Upper Middle Income,2.8333333333333335,,
cambodia,Asia,South-eastern Asia,Cambodia,Lower Middle Income,3.333333333333333,,
chad,Africa,Sub-Saharan Africa,Chad,Low Income,2.6666666666666665,,
egypt,Africa,Northern Africa,Egypt,Lower Middle Income,2.791666666666667,,
slovenia,Europe,Southern Europe,Slovenia,High Income,4.166666666666667,,
bahrain,Asia,Western Asia,Bahrain,High Income,3.979166666666667,,
turkey,Asia,Western Asia,Turkey,Upper Middle Income,3.5857142857142863,,
bosnia-and-herzegovina,Europe,Southern Europe,Bosnia and Herzegovina,Upper Middle Income,3.3333333333333335,,
peru,Americas,Latin America and the Caribbean,Peru,Upper Middle Income,2.5833333333333335,,
syria,Asia,Western Asia,Syrian Arab Republic (the),Low Income,2.1666666666666665,,
samoa,Oceania,Polynesia,Samoa,Lower Middle Income,3.5,,
dominican-republic,Americas,Latin America and the Caribbean,Dominican Republic (the),Upper Middle Income,3.125,,
lebanon,Asia,Western Asia,Lebanon,Upper Middle Income,2.875,,
saint-vincent-and-the-grenadines,Americas,Latin America and the Caribbean,Saint Vincent and the Grenadines,Upper Middle Income,4.0,,
romania,Europe,Eastern Europe,Romania,Upper Middle Income,2.9583333333333335,,
jordan,Asia,Western Asia,Jordan,Upper Middle Income,3.2916666666666665,,
seychelles,Africa,Sub-Saharan Africa,Seychelles,High Income,2.4583333333333335,,
san-marino,Europe,Southern Europe,San Marino,High Income,5.0,,
somalia,Africa,Sub-Saharan Africa,Somalia,Low Income,1.1666666666666665,,
fiji,Oceania,Melanesia,Fiji,Upper Middle Income,2.4375,,
papua-new-guinea,Oceania,Melanesia,Papua New Guinea,Lower Middle Income,2.916666666666667,,
israel,Asia,Western Asia,Israel,High Income,3.2333333333333334,,
nigeria,Africa,Sub-Saharan Africa,Nigeria,Lower Middle Income,3.25,,
mexico,Americas,Latin America and the Caribbean,Mexico,Upper Middle Income,3.125,,
malaysia,Asia,South-eastern Asia,Malaysia,Upper Middle Income,2.5416666666666665,,
angola,Africa,Sub-Saharan Africa,Angola,Lower Middle Income,2.833333333333333,,
north-korea,Asia,Eastern Asia,Democratic People's Republic of Korea (the),Low Income,3.5,,
comoros,Africa,Sub-Saharan Africa,Comoros (the),Low income,4.5,,
sri-lanka,Asia,Southern Asia,Sri Lanka,Lower Middle Income,3.7291666666666665,,
philippines,Asia,South-eastern Asia,Philippines (the),Lower Middle Income,2.0833333333333335,,
gambia,Africa,Sub-Saharan Africa,Gambia (the),Low Income,4.333333333333333,,
solomon-islands,Oceania,Melanesia,Solomon Islands,Lower Middle Income,5.5,,
montenegro,Europe,Southern Europe,Montenegro,Upper Middle Income,3.25,,
antigua-and-barbuda,Americas,Latin America and the Caribbean,Antigua and Barbuda,High Income,3.25,,
cameroon,Africa,Sub-Saharan Africa,Cameroon,Lower Middle Income,3.416666666666667,,
france,Europe,Western Europe,France,High Income,4.566666666666666,,
burkina-faso,Africa,Sub-Saharan Africa,Burkina Faso,Low Income,3.8125,,
timor-leste,Asia,South-eastern Asia,Timor-Leste,Lower Middle Income,4.333333333333333,,
uzbekistan,Asia,Central Asia,Uzbekistan,Lower Middle Income,3.8333333333333335,,
czechia,Europe,Eastern Europe,Czechia,High income,3.625,,
georgia,Asia,Western Asia,Georgia,Upper Middle Income,4.125,,
lesotho,Africa,Sub-Saharan Africa,Lesotho,Lower Middle Income,3.8333333333333335,,
united-arab-emirates,Asia,Western Asia,United Arab Emirates (the),High Income,4.75,,
poland,Europe,Eastern Europe,Poland,High income,3.4642857142857144,,
kazakhstan,Asia,Central Asia,Kazakhstan,Upper Middle Income,3.208333333333333,,
germany,Europe,Western Europe,Germany,High Income,4.314285714285714,,
panama,Americas,Latin America and the Caribbean,Panama,Upper Middle Income,4.791666666666666,,
congo,Africa,Sub-Saharan Africa,Congo (the),Lower Middle Income,1.6666666666666667,,
democratic-republic-of-the-congo,Africa,Sub-Saharan Africa,Democratic Republic of the Congo (the),Low Income,3.3333333333333335,,
myanmar,Asia,South-eastern Asia,Myanmar,Lower Middle Income,4.25,,
dominica,Americas,Latin America and the Caribbean,Dominica,Upper Middle Income,4.25,,
yemen,Asia,Western Asia,Yemen,Low Income,2.5625,,
togo,Africa,Sub-Saharan Africa,Togo,Low Income,4.125,,
viet-nam,Asia,South-eastern Asia,Viet Nam,Lower Middle Income,3.9666666666666672,,
albania,Europe,Southern Europe,Albania,Upper Middle Income,3.8333333333333335,,
spain,Europe,Southern Europe,Spain,High Income,4.125,,
haiti,Americas,Latin America and the Caribbean,Haiti,Lower Middle Income,2.8333333333333335,,
belgium,Europe,Western Europe,Belgium,High Income,4.821428571428571,,
morocco,Africa,Northern Africa,Morocco,Lower Middle Income,3.7083333333333335,,
belarus,Europe,Eastern Europe,Belarus,Upper Middle Income,3.2083333333333335,,
namibia,Africa,Sub-Saharan Africa,Namibia,Upper Middle Income,2.25,,
switzerland,Europe,Western Europe,Switzerland,High Income,5.089285714285714,,
botswana,Africa,Sub-Saharan Africa,Botswana,Upper Middle Income,2.5,,
lithuania,Europe,Northern Europe,Lithuania,High Income,3.482142857142857,,
malawi,Africa,Sub-Saharan Africa,Malawi,Low Income,3.333333333333333,,
algeria,Africa,Northern Africa,Algeria,Lower Middle Income,2.125,,
serbia,Europe,Southern Europe,Serbia,Upper Middle Income,3.928571428571429,,
liberia,Africa,Sub-Saharan Africa,Liberia,Low Income,2.75,,
singapore,Asia,South-eastern Asia,Singapore,High Income,4.75,,
eswatini,Africa,Sub-Saharan Africa,Eswatini,Lower Middle Income,3.1666666666666665,,
ukraine,Europe,Eastern Europe,Ukraine,Lower Middle Income,3.1666666666666665,,
trinidad-and-tobago,Americas,Latin America and the Caribbean,Trinidad and Tobago,High Income,4.4375,,
kosovo,Europe,Southern Europe,Kosovo (UNSCR 1244),Upper Middle Income,5.333333333333333,,
