Pillar,Sub-Pillar,Indicator,Country Name,data_col,new_rank_score,higher_is_better
People,Digital Wellbeing,Device Addiction (time of use on internet / on devices),Indonesia,8.52,1.8920494699646648,False
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Indonesia,4.657733015314243,3.742115743149352,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Indonesia,2420.5800000000004,4.367477390083311,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Indonesia,1.2250208919323852e-05,3.2655725228694963,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Indonesia,2.5865996615168293e-08,1.5100001718477902,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Indonesia,21.35,2.054568538398018,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Indonesia,530.83,4.196777243757183,True
,Connectivity Technology,ISP internet download speed average ,Iran (Islamic Republic of),21.04,2.289656368742772,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Iran (Islamic Republic of),31.65,3.0826562727670117,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Iran (Islamic Republic of),2.455855988604828e-06,1.6490891266337155,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Iran (Islamic Republic of),7.500629249218086,2.871775196589102,False
Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),Iran (Islamic Republic of),1.2060704953270014e-08,1.2173785316062573,True
Government,Digital Public Services,Security incidents (# of relevant issues),Iran (Islamic Republic of),0.1547748892695795,3.425746963410736,False
Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),Iran (Islamic Republic of),2.4121409906540032e-08,1.250766899185906,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Iran (Islamic Republic of),2.7619014342988333e-06,3.395670688790477,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Iran (Islamic Republic of),-49060.03999999999,1.8497886348616757,True
Business,Startup Environment,Time required to start a business (days),Iran (Islamic Republic of),72.5,1.762670253593198,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Iran (Islamic Republic of),-31.730000000000004,1.8914864428663651,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Iran (Islamic Republic of),-7202.299999999997,1.868856693359421,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Iraq,655.1999999999996,4.116079713603407,True
Business,Startup Environment,Time required to start a business (days),Iraq,26.5,1.985418391150576,False
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Iraq,5.494436783310079,3.455685802054598,False
,Connectivity Technology,ISP internet download speed average ,Iraq,32.17,3.094240243359549,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Iraq,9.86,4.503122703894196,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Iraq,1780.16,4.686275467558248,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Iraq,38.52,3.57816115401428,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Iraq,5.087791236935919e-08,2.000579647470904,True
Business,Startup Environment,"Amount invested into startups yearly from private, public, blended sources (respectively)",Ireland,37.478934457938855,4.535393976664008,True
,Connectivity Technology,ISP internet download speed average ,Ireland,116.19,4.843073605438291,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Ireland,0.0001301085859507,5.135194515691135,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Ireland,56.89000000000003,5.189684579783628,True
People,Digital Wellbeing,Device Addiction (time of use on internet / on devices),Ireland,6.3,4.051428571428572,False
Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),Ireland,1.82395213949586e-06,3.964952622318031,True
Infrastructure,Innovation Ecosystem,Angel Ecosystem size,Ireland,3.404710660392271,4.820196117092636,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Ireland,16775.119999999995,5.710184398235049,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Ireland,27404.75,5.269456547682964,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Ireland,51.71,4.277681115944203,True
Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),Ireland,4.255888325490339e-06,3.64847963030582,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Ireland,42.61977238381941,1.468551866378931,False
Business,Startup Environment,Time required to start a business (days),Ireland,11.0,4.109999999999999,False
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Ireland,7.257947452460444e-05,5.001867281962565,True
People,Digital Wellbeing,Device Addiction (time of use on internet / on devices),Israel,7.27,2.9655323193916354,False
Business,Startup Environment,Time required to start a business (days),Israel,11.0,4.109999999999999,False
Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),Israel,4.417936823503424e-07,2.236143634819836,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Israel,4.621072088724584e-05,4.896792730561501,True
Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),Israel,2.208968411751712e-07,2.415893425411655,True
,Connectivity Technology,ISP internet download speed average ,Israel,168.23,5.31687791081941,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Israel,46.3,4.076844907754612,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Israel,1439.66,4.5528646431929785,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Israel,1.0400000000000005,3.9402608695652175,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Israel,13.019561891742343,1.9806394642258145,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Israel,4005.529999999999,4.593181061438386,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Israel,0.0002215595316986,5.316493785722453,True
Government,Digital Public Services,Security incidents (# of relevant issues),Israel,0.8679707927828229,1.0,False
Infrastructure,Innovation Ecosystem,Angel Ecosystem size,Italy,0.4721318246969177,2.069377603063089,True
,Connectivity Technology,ISP internet download speed average ,Italy,97.34,4.576564508297392,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Italy,-5.66,3.299391304347826,True
Business,Startup Environment,"Amount invested into startups yearly from private, public, blended sources (respectively)",Italy,4.371661462200297,2.104950615411576,True
People,Digital Wellbeing,Device Addiction (time of use on internet / on devices),Italy,6.22,4.137142857142857,False
Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),Italy,3.3384072994526735e-05,5.049066288975146,True
Business,Startup Environment,Time required to start a business (days),Italy,11.0,4.109999999999999,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Italy,-7370.53,2.823625507953163,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Italy,50.7,4.240186740662967,True
Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),Italy,6.897812474295394e-06,5.025460323971909,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Italy,47.016571827565706,1.3924866483303893,False
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Italy,4.366372216437712e-05,4.802515074966265,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Italy,-3136.5999999999995,1.978054258537463,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Italy,5.672278801677863e-05,4.899508754386366,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Jamaica,5.740991455716187,3.371282405063718,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Jamaica,-15324.369999999995,2.0491504568185226,True
Business,Startup Environment,Time required to start a business (days),Jamaica,3.0,5.60923076923077,False
,Connectivity Technology,ISP internet download speed average ,Jamaica,40.19,3.3887869120047487,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Jamaica,9.233610341643582e-05,5.003414039058608,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Jamaica,-35.33,1.85953034215623,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Jamaica,3.391811556376826e-07,2.250951094827641,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Jamaica,42.95,3.897678857642431,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Jamaica,-914.8,2.773402954235724,True
Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),Japan,9.12367346084401e-06,4.291421474671621,True
People,Digital Wellbeing,Device Addiction (time of use on internet / on devices),Japan,4.25,5.99,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Japan,24.700000000000006,5.033113816584618,True
Business,Startup Environment,"Amount invested into startups yearly from private, public, blended sources (respectively)",Japan,19.819678767337223,3.370287556712801,True
Business,Startup Environment,Time required to start a business (days),Japan,11.1,4.088,False
Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),Japan,3.1441826075998887e-06,4.377333833650775,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Japan,0.0004170595871944,5.704067878724622,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Japan,4.124240387416573,3.9247470014610464,False
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Japan,7.956104252400548e-05,5.002413872674154,True
Government,Digital Public Services,Security incidents (# of relevant issues),Japan,0.0794685013125136,3.9388505695680007,False
,Connectivity Technology,ISP internet download speed average ,Japan,179.43,5.402092869549179,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Japan,9605.360000000002,5.352101935666395,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Japan,31616.629999999997,5.324515864355863,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Japan,61.59,4.644457777111144,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Jordan,1.1263798152737105e-05,3.1921525873850305,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Jordan,-5053.659999999998,1.9265653920937469,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Jordan,25.12,2.4398183319570603,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Jordan,-29.81,1.9085296965784375,True
,Connectivity Technology,ISP internet download speed average ,Jordan,81.66,4.354874182399818,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Jordan,1.88087209505492e-06,3.1738747894158497,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Jordan,4.214388903808043,3.893886336997161,False
