Country Name,Pillar,Sub-Pillar
Democratic Republic of the Congo (the),Infrastructure,Connectivity Technology
Democratic Republic of the Congo (the),People,Digital Literacy Skills
Democratic Republic of the Congo (the),People,Usage and ownership
Democratic Republic of the Congo (the),People,Culture
Democratic Republic of the Congo (the),People,Digital Wellbeing
Democratic Republic of the Congo (the),People,
Democratic Republic of the Congo (the),Regulation,Cybersecurity
Democratic Republic of the Congo (the),Regulation,Ethical Standards
Democratic Republic of the Congo (the),Regulation,Data standards and protection
Democratic Republic of the Congo (the),Regulation,
Democratic Republic of the Congo (the),Strategy,Ambition
Democratic Republic of the Congo (the),Strategy,
Costa Rica,Business,Impact commitments
Costa Rica,Business,Startup Environment
Costa Rica,Business,Financing Incentives
Costa Rica,Business,Technology Adoption
Costa Rica,Business,
Costa Rica,Foundations,
Costa Rica,Foundations,Digital Payments
Costa Rica,Foundations,Digital Legal Identity
Costa Rica,Foundations,Data Exchange
Costa Rica,Government,
Costa Rica,Government,Digital Public Services
Costa Rica,Government,Funding and procurement
Costa Rica,Government,Monitoring
Costa Rica,Government,Leadership and coordination
Costa Rica,Government,Capabilities
Costa Rica,Infrastructure,Innovation Ecosystem
Costa Rica,Infrastructure,
Costa Rica,Infrastructure,Connectivity Technology
Costa Rica,People,Digital Literacy Skills
Costa Rica,People,Usage and ownership
Costa Rica,People,Culture
Costa Rica,People,Digital Wellbeing
Costa Rica,People,
Costa Rica,Regulation,Cybersecurity
Costa Rica,Regulation,Ethical Standards
Costa Rica,Regulation,Data standards and protection
Costa Rica,Regulation,
Costa Rica,Strategy,Ambition
Costa Rica,Strategy,
Côte d'Ivoire,Business,Impact commitments
Côte d'Ivoire,Business,Startup Environment
Côte d'Ivoire,Business,Financing Incentives
Côte d'Ivoire,Business,Technology Adoption
Côte d'Ivoire,Business,
Côte d'Ivoire,Foundations,
Côte d'Ivoire,Foundations,Digital Payments
Côte d'Ivoire,Foundations,Digital Legal Identity
Côte d'Ivoire,Foundations,Data Exchange
Côte d'Ivoire,Government,
Côte d'Ivoire,Government,Digital Public Services
Côte d'Ivoire,Government,Funding and procurement
Côte d'Ivoire,Government,Monitoring
Côte d'Ivoire,Government,Leadership and coordination
Côte d'Ivoire,Government,Capabilities
Côte d'Ivoire,Infrastructure,Innovation Ecosystem
Côte d'Ivoire,Infrastructure,
Côte d'Ivoire,Infrastructure,Connectivity Technology
Côte d'Ivoire,People,Digital Literacy Skills
Côte d'Ivoire,People,Usage and ownership
Côte d'Ivoire,People,Culture
Côte d'Ivoire,People,Digital Wellbeing
Côte d'Ivoire,People,
Côte d'Ivoire,Regulation,Cybersecurity
Côte d'Ivoire,Regulation,Ethical Standards
Côte d'Ivoire,Regulation,Data standards and protection
Côte d'Ivoire,Regulation,
Côte d'Ivoire,Strategy,Ambition
Côte d'Ivoire,Strategy,
Croatia,Business,Impact commitments
Croatia,Business,Startup Environment
Croatia,Business,Financing Incentives
Croatia,Business,Technology Adoption
Croatia,Business,
Croatia,Foundations,
Croatia,Foundations,Digital Payments
Croatia,Foundations,Digital Legal Identity
Croatia,Foundations,Data Exchange
Croatia,Government,
Croatia,Government,Digital Public Services
Croatia,Government,Funding and procurement
Croatia,Government,Monitoring
Croatia,Government,Leadership and coordination
Croatia,Government,Capabilities
Croatia,Infrastructure,Innovation Ecosystem
Croatia,Infrastructure,
Croatia,Infrastructure,Connectivity Technology
Croatia,People,Digital Literacy Skills
Croatia,People,Usage and ownership
Croatia,People,Culture
Croatia,People,Digital Wellbeing
Croatia,People,
Croatia,Regulation,Cybersecurity
Croatia,Regulation,Ethical Standards
Croatia,Regulation,Data standards and protection
Croatia,Regulation,
Croatia,Strategy,Ambition
Croatia,Strategy,
Cyprus,Business,Impact commitments
Cyprus,Business,Startup Environment
Cyprus,Business,Financing Incentives
Cyprus,Business,Technology Adoption
Cyprus,Business,
Cyprus,Foundations,
Cyprus,Foundations,Digital Payments
Cyprus,Foundations,Digital Legal Identity
Cyprus,Foundations,Data Exchange
Cyprus,Government,
Cyprus,Government,Digital Public Services
Cyprus,Government,Funding and procurement
Cyprus,Government,Monitoring
Cyprus,Government,Leadership and coordination
Cyprus,Government,Capabilities
Cyprus,Infrastructure,Innovation Ecosystem
Cyprus,Infrastructure,
Cyprus,Infrastructure,Connectivity Technology
Cyprus,People,Digital Literacy Skills
Cyprus,People,Usage and ownership
Cyprus,People,Culture
Cyprus,People,Digital Wellbeing
Cyprus,People,
Cyprus,Regulation,Cybersecurity
Cyprus,Regulation,Ethical Standards
Cyprus,Regulation,Data standards and protection
Cyprus,Regulation,
Cyprus,Strategy,Ambition
Cyprus,Strategy,
Czechia,Business,Impact commitments
Czechia,Business,Startup Environment
Czechia,Business,Financing Incentives
Czechia,Business,Technology Adoption
Czechia,Business,
Czechia,Foundations,
Czechia,Foundations,Digital Payments
Czechia,Foundations,Digital Legal Identity
Czechia,Foundations,Data Exchange
Czechia,Government,
Czechia,Government,Digital Public Services
Czechia,Government,Funding and procurement
Czechia,Government,Monitoring
Czechia,Government,Leadership and coordination
Czechia,Government,Capabilities
Czechia,Infrastructure,Innovation Ecosystem
Czechia,Infrastructure,
Czechia,Infrastructure,Connectivity Technology
Czechia,People,Digital Literacy Skills
Czechia,People,Usage and ownership
Czechia,People,Culture
Czechia,People,Digital Wellbeing
Czechia,People,
Czechia,Regulation,Cybersecurity
Czechia,Regulation,Ethical Standards
Czechia,Regulation,Data standards and protection
Czechia,Regulation,
Czechia,Strategy,Ambition
Czechia,Strategy,
Denmark,Business,Impact commitments
Denmark,Business,Startup Environment
Denmark,Business,Financing Incentives
Denmark,Business,Technology Adoption
Denmark,Business,
Denmark,Foundations,
Denmark,Foundations,Digital Payments
Denmark,Foundations,Digital Legal Identity
Denmark,Foundations,Data Exchange
Denmark,Government,
Denmark,Government,Digital Public Services
Denmark,Government,Funding and procurement
Denmark,Government,Monitoring
Denmark,Government,Leadership and coordination
Denmark,Government,Capabilities
Denmark,Infrastructure,Innovation Ecosystem
Denmark,Infrastructure,
Denmark,Infrastructure,Connectivity Technology
Denmark,People,Digital Literacy Skills
Denmark,People,Usage and ownership
Denmark,People,Culture
Denmark,People,Digital Wellbeing
Denmark,People,
Denmark,Regulation,Cybersecurity
Denmark,Regulation,Ethical Standards
Denmark,Regulation,Data standards and protection
Denmark,Regulation,
Denmark,Strategy,Ambition
Denmark,Strategy,
Dominican Republic (the),Business,Impact commitments
Dominican Republic (the),Business,Startup Environment
Dominican Republic (the),Business,Financing Incentives
Dominican Republic (the),Business,Technology Adoption
Dominican Republic (the),Business,
Dominican Republic (the),Foundations,
Dominican Republic (the),Foundations,Digital Payments
Dominican Republic (the),Foundations,Digital Legal Identity
Dominican Republic (the),Foundations,Data Exchange
Dominican Republic (the),Government,
Dominican Republic (the),Government,Digital Public Services
Dominican Republic (the),Government,Funding and procurement
Dominican Republic (the),Government,Monitoring
Dominican Republic (the),Government,Leadership and coordination
Dominican Republic (the),Government,Capabilities
Dominican Republic (the),Infrastructure,Innovation Ecosystem
Dominican Republic (the),Infrastructure,
Dominican Republic (the),Infrastructure,Connectivity Technology
Dominican Republic (the),People,Digital Literacy Skills
Dominican Republic (the),People,Usage and ownership
Dominican Republic (the),People,Culture
Dominican Republic (the),People,Digital Wellbeing
Dominican Republic (the),People,
Dominican Republic (the),Regulation,Cybersecurity
Dominican Republic (the),Regulation,Ethical Standards
Dominican Republic (the),Regulation,Data standards and protection
Dominican Republic (the),Regulation,
Dominican Republic (the),Strategy,Ambition
Dominican Republic (the),Strategy,
Ecuador,Business,Impact commitments
Ecuador,Business,Startup Environment
Ecuador,Business,Financing Incentives
Ecuador,Business,Technology Adoption
Ecuador,Business,
Ecuador,Foundations,
Ecuador,Foundations,Digital Payments
Ecuador,Foundations,Digital Legal Identity
Ecuador,Foundations,Data Exchange
Ecuador,Government,
Ecuador,Government,Digital Public Services
Ecuador,Government,Funding and procurement
Ecuador,Government,Monitoring
Ecuador,Government,Leadership and coordination
Ecuador,Government,Capabilities
Ecuador,Infrastructure,Innovation Ecosystem
Ecuador,Infrastructure,
Ecuador,Infrastructure,Connectivity Technology
Ecuador,People,Digital Literacy Skills
Ecuador,People,Usage and ownership
Ecuador,People,Culture
Ecuador,People,Digital Wellbeing
Ecuador,People,
Ecuador,Regulation,Cybersecurity
Ecuador,Regulation,Ethical Standards
Ecuador,Regulation,Data standards and protection
Ecuador,Regulation,
Ecuador,Strategy,Ambition
Ecuador,Strategy,
Egypt,Business,Impact commitments
Egypt,Business,Startup Environment
Egypt,Business,Financing Incentives
Egypt,Business,Technology Adoption
Egypt,Business,
Egypt,Foundations,
Egypt,Foundations,Digital Payments
Egypt,Foundations,Digital Legal Identity
Egypt,Foundations,Data Exchange
Egypt,Government,
Egypt,Government,Digital Public Services
Egypt,Government,Funding and procurement
Egypt,Government,Monitoring
Egypt,Government,Leadership and coordination
Egypt,Government,Capabilities
Egypt,Infrastructure,Innovation Ecosystem
Egypt,Infrastructure,
Egypt,Infrastructure,Connectivity Technology
Egypt,People,Digital Literacy Skills
Egypt,People,Usage and ownership
Egypt,People,Culture
Egypt,People,Digital Wellbeing
Egypt,People,
Egypt,Regulation,Cybersecurity
Egypt,Regulation,Ethical Standards
Egypt,Regulation,Data standards and protection
Egypt,Regulation,
Egypt,Strategy,Ambition
Egypt,Strategy,
El Salvador,Business,Impact commitments
El Salvador,Business,Startup Environment
El Salvador,Business,Financing Incentives
El Salvador,Business,Technology Adoption
El Salvador,Business,
El Salvador,Foundations,
El Salvador,Foundations,Digital Payments
El Salvador,Foundations,Digital Legal Identity
El Salvador,Foundations,Data Exchange
El Salvador,Government,
El Salvador,Government,Digital Public Services
El Salvador,Government,Funding and procurement
El Salvador,Government,Monitoring
El Salvador,Government,Leadership and coordination
El Salvador,Government,Capabilities
El Salvador,Infrastructure,Innovation Ecosystem
El Salvador,Infrastructure,
El Salvador,Infrastructure,Connectivity Technology
El Salvador,People,Digital Literacy Skills
El Salvador,People,Usage and ownership
El Salvador,People,Culture
El Salvador,People,Digital Wellbeing
El Salvador,People,
El Salvador,Regulation,Cybersecurity
El Salvador,Regulation,Ethical Standards
El Salvador,Regulation,Data standards and protection
El Salvador,Regulation,
El Salvador,Strategy,Ambition
El Salvador,Strategy,
Estonia,Business,Impact commitments
Estonia,Business,Startup Environment
Estonia,Business,Financing Incentives
Estonia,Business,Technology Adoption
Estonia,Business,
Estonia,Foundations,
Estonia,Foundations,Digital Payments
Estonia,Foundations,Digital Legal Identity
Estonia,Foundations,Data Exchange
Estonia,Government,
Estonia,Government,Digital Public Services
Estonia,Government,Funding and procurement
Estonia,Government,Monitoring
Estonia,Government,Leadership and coordination
Estonia,Government,Capabilities
Estonia,Infrastructure,Innovation Ecosystem
Estonia,Infrastructure,
Estonia,Infrastructure,Connectivity Technology
Estonia,People,Digital Literacy Skills
Estonia,People,Usage and ownership
Estonia,People,Culture
Estonia,People,Digital Wellbeing
Estonia,People,
Estonia,Regulation,Cybersecurity
Estonia,Regulation,Ethical Standards
Estonia,Regulation,Data standards and protection
Estonia,Regulation,
Estonia,Strategy,Ambition
Estonia,Strategy,
Ethiopia,Business,Impact commitments
Ethiopia,Business,Startup Environment
Ethiopia,Business,Financing Incentives
Ethiopia,Business,Technology Adoption
Ethiopia,Business,
Ethiopia,Foundations,
Ethiopia,Foundations,Digital Payments
Ethiopia,Foundations,Digital Legal Identity
Ethiopia,Foundations,Data Exchange
Ethiopia,Government,
Ethiopia,Government,Digital Public Services
Ethiopia,Government,Funding and procurement
Ethiopia,Government,Monitoring
Ethiopia,Government,Leadership and coordination
Ethiopia,Government,Capabilities
Ethiopia,Infrastructure,Innovation Ecosystem
Ethiopia,Infrastructure,
Ethiopia,Infrastructure,Connectivity Technology
Ethiopia,People,Digital Literacy Skills
Ethiopia,People,Usage and ownership
Ethiopia,People,Culture
Ethiopia,People,Digital Wellbeing
Ethiopia,People,
Ethiopia,Regulation,Cybersecurity
Ethiopia,Regulation,Ethical Standards
Ethiopia,Regulation,Data standards and protection
Ethiopia,Regulation,
Ethiopia,Strategy,Ambition
Ethiopia,Strategy,
Finland,Business,Impact commitments
Finland,Business,Startup Environment
Finland,Business,Financing Incentives
Finland,Business,Technology Adoption
Finland,Business,
Finland,Foundations,
Finland,Foundations,Digital Payments
Finland,Foundations,Digital Legal Identity
Finland,Foundations,Data Exchange
Finland,Government,
Finland,Government,Digital Public Services
Finland,Government,Funding and procurement
Finland,Government,Monitoring
Finland,Government,Leadership and coordination
Finland,Government,Capabilities
Finland,Infrastructure,Innovation Ecosystem
Finland,Infrastructure,
Finland,Infrastructure,Connectivity Technology
Finland,People,Digital Literacy Skills
Finland,People,Usage and ownership
Finland,People,Culture
Finland,People,Digital Wellbeing
Finland,People,
Finland,Regulation,Cybersecurity
Finland,Regulation,Ethical Standards
Finland,Regulation,Data standards and protection
Finland,Regulation,
Finland,Strategy,Ambition
Finland,Strategy,
France,Business,Impact commitments
France,Business,Startup Environment
France,Business,Financing Incentives
France,Business,Technology Adoption
France,Business,
