Country Name,Year,Pillar,Sub-Pillar,Indicator,data_col,new_rank_score,higher_is_better
Angola,2020,Infrastructure,Connectivity Technology,Mobile cellular subscriptions (per 100 people),44.55951073,3.227975537,TRUE
Angola,2020,Infrastructure,Connectivity Technology,Mobile Coverage Maps,44.55951073,3.227975537,TRUE
Angola,2019,Infrastructure,Connectivity Technology,Mobile dowload speed at the slowest hour of the day,66.2856369,2.685718155,TRUE
Angola,2021,Infrastructure,Connectivity Technology,National cyber security index,9.09,1.4545,TRUE
Angola,2019,Infrastructure,Innovation Ecosystem,Patents by origin/bn PPP$ GDP,0.067584738,1.003379237,TRUE
Angola,2020,Infrastructure,Innovation Ecosystem,Scientific and technical articles/bn PPP$ GDP,0,1,TRUE
Angola,2019,Infrastructure,Connectivity Technology,Spectrum Allocated to Mobile Providers,48.22,3.411,TRUE
Angola,2020,Infrastructure,Connectivity Technology,Telecommunication Infrastructure Index (TII),0.1364,1.682,TRUE
Angola,2021,People,Usage and ownership,% of population using Facebook,6.61,1.3305,TRUE
Angola,2021,People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",3.665900945,1.261006182,TRUE
Angola,2019,People,Usage and ownership,Gender gap for social media use,49.55249405,3.477624703,TRUE
Angola,2019,People,Usage and ownership,Gender gap in mobile usage,57.71231079,3.88561554,TRUE
Angola,2019,People,Usage and ownership,Global Crypto Adoption Index,0.02,1.1,TRUE
Angola,2019,People,Digital Wellbeing,Gross National Wellbeing,21.65,2.0825,TRUE
Angola,2020,People,Digital Literacy Skills,Human Capital Index (HCI),0.5295,3.6475,TRUE
Angola,2019,People,Culture,Number of mobile apps available in national language(s),57.97850037,3.898925019,TRUE
Angola,2019,People,Usage and ownership,Tax as % of total cost of mobile ownership,65.83,2.7085,FALSE
Angola,2019,People,Usage and ownership,UNDP Human Development Index (HDI) ,0.581,3.905,TRUE
Angola,2020,Regulation,Cybersecurity,# key internet controls employed,62,4.1,TRUE
Angola,2020,Regulation,Ethical Standards,Rule of Law Index,0.43,3.15,TRUE
Angola,2019,Strategy,Ambition,SDG Index,50.3,3.515,TRUE
Anguilla,2021,People,Usage and ownership,% of population using Facebook,60,4,TRUE
Ant.& Barb.,2017,Infrastructure,Innovation Ecosystem,Banking Ecosystem size,60.53,2.179324319,TRUE
Antigua and Barbuda,2019,Business,Startup Environment,Doing Business Index,112,3.063492063,FALSE
Antigua and Barbuda,2019,Business,Startup Environment,Ease of doing business index (1=most business-friendly regulations),113,3.037037037,TRUE
Antigua and Barbuda,2019,Business,Startup Environment,Strength of legal rights index (0=weak to 12=strong),5,3.083333333,TRUE
Antigua and Barbuda,2019,Business,Startup Environment,Time required to start a business (days),1,1,TRUE
Antigua and Barbuda,2018,Foundations,Digital Legal Identity,% of population with ID (all),75,4.75,TRUE
Antigua and Barbuda,2020,Foundations,Digital Legal Identity,Is personal data siloed,0.02,6,TRUE
Antigua and Barbuda,2016,Foundations,Data Exchange,Open data index,5,1.25,TRUE
Antigua and Barbuda,2020,Government,Digital Public Services,E-Participation index,0.4881,3.4405,TRUE
Antigua and Barbuda,2020,Government,Funding and procurement,Evidence of digital strategies in/across Minstries,1,2.666666667,TRUE
Antigua and Barbuda,2020,Government,Leadership and coordination,Evidence of focus on vulnerable groups,-0.03,1,TRUE
Antigua and Barbuda,2020,Government,Digital Public Services,Online-Service-Index (OSI),0.4471,3.2355,TRUE
Antigua and Barbuda,2020,Government,Digital Public Services,What is the % change of government digitizing public services?,0.68,4.469387755,TRUE
Antigua and Barbuda,2019,Infrastructure,Connectivity Technology,% of population covered by electricity,100,6,TRUE
Antigua and Barbuda,2019,Infrastructure,Connectivity Technology,Electricity Density,3522.337,177.11685,TRUE
Antigua and Barbuda,2020,Infrastructure,Connectivity Technology,Global Cybersecurity Index (GCI),15.62,1.781,TRUE
Antigua and Barbuda,2019,Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),47,1.003983726,TRUE
Antigua and Barbuda,2021,Infrastructure,Connectivity Technology,ISP internet download speed average ,18.75,1.9375,TRUE
Antigua and Barbuda,2021,Infrastructure,Connectivity Technology,National cyber security index,11.69,1.5845,TRUE
Antigua and Barbuda,2020,Infrastructure,Connectivity Technology,Telecommunication Infrastructure Index (TII),0.6176,4.088,TRUE
Antigua and Barbuda,2021,People,Usage and ownership,% of population using Facebook,62.63,4.1315,TRUE
Antigua and Barbuda,2021,People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",11.36633704,1.80977656,TRUE
Antigua and Barbuda,2020,People,Digital Literacy Skills,Human Capital Index (HCI),0.7518,4.759,TRUE
Antigua and Barbuda,2019,People,Usage and ownership,UNDP Human Development Index (HDI) ,0.778,4.89,TRUE
Antigua and Barbuda,2020,Regulation,Ethical Standards,Rule of Law Index,0.63,4.15,TRUE
Arab World,2019,Business,Startup Environment,Strength of legal rights index (0=weak to 12=strong),3.136363636,2.306818182,TRUE
Arab World,2019,Business,Startup Environment,Time required to start a business (days),1,1,TRUE
Arab world,2017,Foundations,Digital Payments,% Making online transactions - Women,6,1.3,TRUE
Arab world,2017,Foundations,Digital Payments,% of population with digital finance account,37,2.85,TRUE
Arab world,2017,Foundations,Digital Payments,% of population with digital finance account - registered,37,2.85,TRUE
Arab world,2017,Foundations,Digital Payments,Made or received digital payments in the past year (% age 15+) - all,26,2.3,TRUE
Arab world,2017,Foundations,Digital Payments,Made or received digital payments in the past year (% age 15+) - female,16,1.8,TRUE
Arab world,2017,Foundations,Digital Payments,% Making online transactions - Men,12,1.6,TRUE
Arab world,2017,Foundations,Digital Payments,Used a mobile phone or the internet to check account balance in the past year (% age 15+) - all,8,1.4,TRUE
Arab World,2019,Infrastructure,Connectivity Technology,% of population covered by electricity,89.51228232,5.475614116,TRUE
Arab world,2017,People,Usage and ownership,% of population using digital financial services,9,1.45,TRUE
Arab world,2017,People,Usage and ownership,Financial Inclusiveness,37,2.85,TRUE
Argentina,2018,Business,Technology Adoption,"Cloud Services (Spend, IT Forecast Data)",10.8,1.54,TRUE
Argentina,2019,Business,Startup Environment,Doing Business Index,119,2.878306878,FALSE
Argentina,2019,Business,Startup Environment,Ease of doing business index (1=most business-friendly regulations),126,2.693121693,TRUE
Argentina,2019,Business,Startup Environment,Ease of finding skilled employees,4.19,4.19,TRUE
Argentina,2019,Business,Startup Environment,Ease of Getting Credit,50,3.5,TRUE
Argentina,2020,Business,Technology Adoption,"Networking Services (Spend, IT Forecast Data)",50.36,3.518,TRUE
Argentina,2019,Business,Startup Environment,Regulatory Quality,30.61655915,2.530827958,TRUE
Argentina,2018,Business,Technology Adoption,Share of businesses with online presence,69.3,4.465,TRUE
Argentina,2019,Business,Technology Adoption,Size of digital economy (% of transactions),26,2.3,TRUE
Argentina,2019,Business,Technology Adoption,Size of gig economy (% of GDP),37,2.85,TRUE
Argentina,2019,Business,Startup Environment,Strength of legal rights index (0=weak to 12=strong),2,1.833333333,TRUE
Argentina,2019,Business,Startup Environment,Time required to start a business (days),1,1,TRUE
Argentina,2020,Business,Technology Adoption,UNCTAD Business-to-Consumer (B2C) E-commerce Index,50.9,3.545,TRUE
Argentina,2019,Business,Financing Incentives,Venture Capital Availability,2.328206539,2.106838783,TRUE
Argentina,2017,Foundations,Digital Payments,% Making online transactions - Women,16,1.8,TRUE
Argentina,2017,Foundations,Digital Payments,% of population with digital finance account,49,3.45,TRUE
Argentina,2018,Foundations,Digital Legal Identity,% of population with ID (all),100,6,TRUE
Argentina,2018,Foundations,Digital Legal Identity,can ID be used for transactions,1,6,TRUE
Argentina,2017,Foundations,Digital Payments,% of population with digital finance account - registered,48,3.4,TRUE
Argentina,2020,Foundations,Digital Legal Identity,Is personal data siloed,0.02,6,TRUE
Argentina,2017,Foundations,Digital Payments,Made or received digital payments in the past year (% age 15+) - all,40,3,TRUE
Argentina,2017,Foundations,Digital Payments,Made or received digital payments in the past year (% age 15+) - female,42,3.1,TRUE
Argentina,2017,Foundations,Digital Payments,% Making online transactions - Men,21,2.05,TRUE
Argentina,2016,Foundations,Data Exchange,Open data index,60,4,TRUE
Argentina,2017,Foundations,Digital Payments,Used a mobile phone or the internet to check account balance in the past year (% age 15+) - all,10,1.5,TRUE
Argentina,2020,Government,Capabilities,% of digital skills certifications / training courses completed,82,2.214953271,TRUE
Argentina,2020,Government,Digital Public Services,E-Participation index,0.8571,5.2855,TRUE
Argentina,2020,Government,Funding and procurement,Evidence of digital strategies in/across Minstries,3,6,TRUE
Argentina,2020,Government,Leadership and coordination,Evidence of focus on vulnerable groups,0.03,6,TRUE
Argentina,2020,Government,Digital Public Services,Online-Service-Index (OSI),0.8471,5.2355,TRUE
Argentina,2020,Government,Digital Public Services,What is the % change of government digitizing public services?,0.81,5.132653061,TRUE
Argentina,2018,Government,Digital Public Services,R&D spending (% of GDP),0.4936,1.489647017,TRUE
Argentina,2020,Government,Digital Public Services,"Use of public services online (% of services online, penetration, frequency of use)",15,3.160493827,TRUE
Argentina,2019,Infrastructure,Connectivity Technology,% of population covered by electricity,100,6,TRUE
Argentina,2019,Infrastructure,Connectivity Technology,% of population covered by internet connectivity,79.9,4.995,TRUE
Argentina,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 2G+ data connectivity,98,5.9,TRUE
Argentina,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 3G+ data connectivity,95,5.75,TRUE
Argentina,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 4G+ data connectivity,89.77,5.4885,TRUE
Argentina,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 5G+ data connectivity,0,1,TRUE
Argentina,2018,Infrastructure,Innovation Ecosystem,Availability of scientists and engineers,3.942811251,3.452342709,TRUE
Argentina,2017,Infrastructure,Innovation Ecosystem,Banking Ecosystem size,20.79,1.405057865,TRUE
Argentina,2020,Infrastructure,Connectivity Technology,Broadband Density,21.17800217,2.058900109,TRUE
Argentina,2019,Infrastructure,Connectivity Technology,Cellphone Signal Density,83.70800018,5.185400009,TRUE
Argentina,2019,Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",-8.77,2.744817444,TRUE
Argentina,2019,Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",-4122.87,3.860428721,TRUE
Argentina,2019,Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",-16970.64,4.506033546,TRUE
Argentina,2021,Infrastructure,Innovation Ecosystem,Digital Finance Ecosystem size,9.425,1.47125,TRUE
Argentina,2020,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,30.4,2.52,TRUE
Argentina,2019,Infrastructure,Connectivity Technology,Electricity Density,2962.922,149.1461,TRUE
Argentina,2021,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,72.8,4.64,TRUE
Argentina,2018,Infrastructure,Connectivity Technology,Electricity supply quality,3.007206678,1.150360334,TRUE
Argentina,2020,Infrastructure,Connectivity Technology,Global Cybersecurity Index (GCI),50.12,3.506,TRUE
Argentina,2019,Infrastructure,Connectivity Technology,GSMA Mobile Connectivity Index ,67.16,4.358,TRUE
Argentina,2019,Infrastructure,Connectivity Technology,Individuals using the Internet (% of population),79.9,4.995,TRUE
Argentina,2019,Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),36,1.003051365,TRUE
Argentina,2021,Infrastructure,Connectivity Technology,ISP internet download speed average ,55.94,3.797,TRUE
Argentina,2018,Infrastructure,Connectivity Technology,Logistics Performance Index (LPI) - Infrastructure Rating,2.89,3.3625,TRUE
Argentina,2020,Infrastructure,Innovation Ecosystem,Mobile app creation/bn PPP$ GDP,8.357262841,1.417863142,TRUE
Argentina,2020,Infrastructure,Connectivity Technology,Mobile cellular subscriptions (per 100 people),121.1703997,7.058519985,TRUE
Argentina,2020,Infrastructure,Connectivity Technology,Mobile Coverage Maps,121.1703997,7.058519985,TRUE
Argentina,2019,Infrastructure,Connectivity Technology,Mobile dowload speed at the slowest hour of the day,80.72720337,1.963639832,TRUE
Argentina,2021,Infrastructure,Connectivity Technology,National cyber security index,48.05,3.4025,TRUE
Argentina,2019,Infrastructure,Innovation Ecosystem,Patents by origin/bn PPP$ GDP,3.215134853,1.160756743,TRUE
Argentina,2020,Infrastructure,Innovation Ecosystem,Scientific and technical articles/bn PPP$ GDP,16.69390984,1.834695492,TRUE
Argentina,2018,Infrastructure,Innovation Ecosystem,Software Developer Ecosystem size,14212,1.022736723,TRUE
Argentina,2019,Infrastructure,Connectivity Technology,Spectrum Allocated to Mobile Providers,63.38,4.169,TRUE
Argentina,2020,Infrastructure,Connectivity Technology,Telecommunication Infrastructure Index (TII),0.7265,4.6325,TRUE
Argentina,2020,People,Digital Literacy Skills,% of internet users who own cryptocurrency,14.4,1.72,TRUE
Argentina,2017,People,Usage and ownership,% of population using digital financial services,19,1.95,TRUE
Argentina,2021,People,Usage and ownership,% of population using Facebook,65.78,4.289,TRUE
Argentina,2019,People,Digital Literacy Skills,% of population using internet (all),79.9,4.995,TRUE
Argentina,2018,People,Digital Wellbeing,Automation-led unemployment,48.55,3.5725,TRUE
Argentina,2018,People,Digital Wellbeing,Cyberbullying,14,4.194444444,TRUE
Argentina,2017,People,Usage and ownership,E-commerce activity (% of individuals buying online and frequency),14.46,1.925712086,TRUE
Argentina,2021,People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",6.786638238,1.483405038,TRUE
Argentina,2017,People,Usage and ownership,Financial Inclusiveness,49,3.45,TRUE
Argentina,2019,People,Usage and ownership,Gender gap for social media use,100,6,TRUE
Argentina,2019,People,Usage and ownership,Gender gap in mobile usage,99.65052795,5.982526397,TRUE
Argentina,2019,People,Usage and ownership,Global Crypto Adoption Index,0.19,1.95,TRUE
Argentina,2021,People,Digital Wellbeing,Global Wellbeing Initiative (World Happiness Index),5.929,3.9645,TRUE
Argentina,2019,People,Digital Wellbeing,Gross National Wellbeing,66.68,4.334,TRUE
Argentina,2020,People,Usage and ownership,Households with a computer and with Internet access,90,5.5,TRUE
Argentina,2020,People,Digital Literacy Skills,Human Capital Index (HCI),0.91,5.55,TRUE
Argentina,2019,People,Usage and ownership,Internet Usage,79.9,4.995,TRUE
