CMS slug,Region Name,Sub-region Name,Country or Area,World Bank Income Level,Score,Pillar,Sub-Pillar
laos,Asia,South-eastern Asia,Lao People's Democratic Republic (the),Lower Middle Income,2.792199999999999,Business,Technology Adoption
laos,Asia,South-eastern Asia,Lao People's Democratic Republic (the),Lower Middle Income,2.8055862191666687,Business,Financing Incentives
papua-new-guinea,Oceania,Melanesia,Papua New Guinea,Lower Middle Income,4.378,Business,
papua-new-guinea,Oceania,Melanesia,Papua New Guinea,Lower Middle Income,4.378,Business,Startup Environment
fiji,Oceania,Melanesia,Fiji,Upper Middle Income,,Business,Technology Adoption
nigeria,Africa,Sub-Saharan Africa,Nigeria,Lower Middle Income,2.6355000000000013,Business,Technology Adoption
mexico,Americas,Latin America and the Caribbean,Mexico,Upper Middle Income,3.331071625650793,Business,
mexico,Americas,Latin America and the Caribbean,Mexico,Upper Middle Income,2.9161127008333327,Business,Financing Incentives
angola,Africa,Sub-Saharan Africa,Angola,Lower Middle Income,1.8469,Business,Technology Adoption
angola,Africa,Sub-Saharan Africa,Angola,Lower Middle Income,1.853418275955555,Business,
mozambique,Africa,Sub-Saharan Africa,Mozambique,Low Income,2.158028559977778,Business,
mozambique,Africa,Sub-Saharan Africa,Mozambique,Low Income,1.8689385650000003,Business,Financing Incentives
mozambique,Africa,Sub-Saharan Africa,Mozambique,Low Income,2.013,Business,Technology Adoption
mozambique,Africa,Sub-Saharan Africa,Mozambique,Low Income,2.5921471149333337,Business,Startup Environment
mozambique,Africa,Sub-Saharan Africa,Mozambique,Low Income,,Business,Impact commitments
lithuania,Europe,Northern Europe,Lithuania,High Income,2.8782116966666678,Business,Financing Incentives
angola,Africa,Sub-Saharan Africa,Angola,Lower Middle Income,2.125239672033333,Business,Startup Environment
lithuania,Europe,Northern Europe,Lithuania,High Income,,Business,Impact commitments
north-korea,Asia,Eastern Asia,Democratic People's Republic of Korea (the),Low Income,,Business,Impact commitments
north-korea,Asia,Eastern Asia,Democratic People's Republic of Korea (the),Low Income,,Business,Startup Environment
north-korea,Asia,Eastern Asia,Democratic People's Republic of Korea (the),Low Income,,Business,Technology Adoption
north-korea,Asia,Eastern Asia,Democratic People's Republic of Korea (the),Low Income,,Business,
greece,Europe,Southern Europe,Greece,High Income,2.925108930628572,Business,
greece,Europe,Southern Europe,Greece,High Income,3.184251764285713,Business,Technology Adoption
greece,Europe,Southern Europe,Greece,High Income,3.524965489266666,Business,Startup Environment
greece,Europe,Southern Europe,Greece,High Income,,Business,Impact commitments
north-korea,Asia,Eastern Asia,Democratic People's Republic of Korea (the),Low Income,,Business,Financing Incentives
chad,Africa,Sub-Saharan Africa,Chad,Low Income,,Business,Impact commitments
angola,Africa,Sub-Saharan Africa,Angola,Lower Middle Income,,Business,Impact commitments
lithuania,Europe,Northern Europe,Lithuania,High Income,3.672126980460317,Business,
mexico,Americas,Latin America and the Caribbean,Mexico,Upper Middle Income,,Business,Impact commitments
mexico,Americas,Latin America and the Caribbean,Mexico,Upper Middle Income,2.5247857142857133,Business,Technology Adoption
moldova,Europe,Eastern Europe,Republic of Moldova (the),Upper Middle Income,2.2296958766666672,Business,Financing Incentives
moldova,Europe,Eastern Europe,Republic of Moldova (the),Upper Middle Income,,Business,Impact commitments
moldova,Europe,Eastern Europe,Republic of Moldova (the),Upper Middle Income,3.979604551466665,Business,Startup Environment
moldova,Europe,Eastern Europe,Republic of Moldova (the),Upper Middle Income,3.2657000000000007,Business,Technology Adoption
moldova,Europe,Eastern Europe,Republic of Moldova (the),Upper Middle Income,3.158333476044444,Business,
mexico,Americas,Latin America and the Caribbean,Mexico,Upper Middle Income,4.552316461833334,Business,Startup Environment
angola,Africa,Sub-Saharan Africa,Angola,Lower Middle Income,1.5881151558333326,Business,Financing Incentives
malaysia,Asia,South-eastern Asia,Malaysia,Upper Middle Income,4.0744692687888895,Business,
malaysia,Asia,South-eastern Asia,Malaysia,Upper Middle Income,4.564283233033335,Business,Startup Environment
malaysia,Asia,South-eastern Asia,Malaysia,Upper Middle Income,3.975457906666668,Business,Financing Incentives
malaysia,Asia,South-eastern Asia,Malaysia,Upper Middle Income,3.683666666666665,Business,Technology Adoption
rwanda,Africa,Sub-Saharan Africa,Rwanda,Low Income,2.619299999999998,Business,Technology Adoption
rwanda,Africa,Sub-Saharan Africa,Rwanda,Low Income,4.724675708066665,Business,Startup Environment
rwanda,Africa,Sub-Saharan Africa,Rwanda,Low Income,3.2178411483333345,Business,Financing Incentives
rwanda,Africa,Sub-Saharan Africa,Rwanda,Low Income,,Business,Impact commitments
rwanda,Africa,Sub-Saharan Africa,Rwanda,Low Income,3.5206056187999994,Business,
malaysia,Asia,South-eastern Asia,Malaysia,Upper Middle Income,,Business,Impact commitments
kiribati,Oceania,Micronesia,Kiribati,Lower Middle Income,,Business,Impact commitments
nepal,Asia,Southern Asia,Nepal,Lower Middle Income,2.9386757928777776,Business,
nepal,Asia,Southern Asia,Nepal,Lower Middle Income,,Business,Impact commitments
canada,Americas,Northern America,Canada,High Income,3.5034614400000006,Business,Financing Incentives
canada,Americas,Northern America,Canada,High Income,,Business,Impact commitments
canada,Americas,Northern America,Canada,High Income,5.0501963929,Business,Startup Environment
canada,Americas,Northern America,Canada,High Income,3.556142857142856,Business,Technology Adoption
canada,Americas,Northern America,Canada,High Income,4.036600230014286,Business,
barbados,Americas,Latin America and the Caribbean,Barbados,High Income,2.9166700641666665,Business,
barbados,Americas,Latin America and the Caribbean,Barbados,High Income,,Business,Technology Adoption
barbados,Americas,Latin America and the Caribbean,Barbados,High Income,3.983000000000001,Business,Startup Environment
barbados,Americas,Latin America and the Caribbean,Barbados,High Income,,Business,Impact commitments
barbados,Americas,Latin America and the Caribbean,Barbados,High Income,1.8503401283333327,Business,Financing Incentives
singapore,Asia,South-eastern Asia,Singapore,High Income,4.173954884166668,Business,Financing Incentives
gabon,Africa,Sub-Saharan Africa,Gabon,Upper Middle Income,1.7552083333333333,Business,Financing Incentives
gabon,Africa,Sub-Saharan Africa,Gabon,Upper Middle Income,,Business,Impact commitments
gabon,Africa,Sub-Saharan Africa,Gabon,Upper Middle Income,3.5396666666666667,Business,Startup Environment
gabon,Africa,Sub-Saharan Africa,Gabon,Upper Middle Income,2.899999999999999,Business,Technology Adoption
gabon,Africa,Sub-Saharan Africa,Gabon,Upper Middle Income,2.731625,Business,
pakistan,Asia,Southern Asia,Pakistan,Lower Middle Income,3.30457286,Business,Financing Incentives
turkmenistan,Asia,Central Asia,Turkmenistan,Upper Middle Income,,Business,
turkmenistan,Asia,Central Asia,Turkmenistan,Upper Middle Income,,Business,Technology Adoption
turkmenistan,Asia,Central Asia,Turkmenistan,Upper Middle Income,,Business,Startup Environment
turkmenistan,Asia,Central Asia,Turkmenistan,Upper Middle Income,,Business,Impact commitments
south-africa,Africa,Sub-Saharan Africa,South Africa,Upper Middle Income,2.7096525433333336,Business,Financing Incentives
south-africa,Africa,Sub-Saharan Africa,South Africa,Upper Middle Income,3.061502651077778,Business,
guyana,Americas,Latin America and the Caribbean,Guyana,Upper Middle Income,,Business,Technology Adoption
guyana,Americas,Latin America and the Caribbean,Guyana,Upper Middle Income,3.01425,Business,Startup Environment
guyana,Americas,Latin America and the Caribbean,Guyana,Upper Middle Income,,Business,Impact commitments
australia,Oceania,Australia and New Zealand,Australia,High Income,3.970256190938097,Business,
australia,Oceania,Australia and New Zealand,Australia,High Income,3.4882142857142857,Business,Technology Adoption
australia,Oceania,Australia and New Zealand,Australia,High Income,5.306721123766669,Business,Startup Environment
pakistan,Asia,Southern Asia,Pakistan,Lower Middle Income,,Business,Impact commitments
australia,Oceania,Australia and New Zealand,Australia,High Income,,Business,Impact commitments
guyana,Americas,Latin America and the Caribbean,Guyana,Upper Middle Income,,Business,Financing Incentives
guyana,Americas,Latin America and the Caribbean,Guyana,Upper Middle Income,3.01425,Business,
benin,Africa,Sub-Saharan Africa,Benin,Lower Middle Income,1.9600563841666665,Business,Financing Incentives
benin,Africa,Sub-Saharan Africa,Benin,Lower Middle Income,,Business,Impact commitments
benin,Africa,Sub-Saharan Africa,Benin,Lower Middle Income,3.380895931999999,Business,Startup Environment
benin,Africa,Sub-Saharan Africa,Benin,Lower Middle Income,2.1716000000000006,Business,Technology Adoption
benin,Africa,Sub-Saharan Africa,Benin,Lower Middle Income,2.5041841053888887,Business,
turkmenistan,Asia,Central Asia,Turkmenistan,Upper Middle Income,,Business,Financing Incentives
australia,Oceania,Australia and New Zealand,Australia,High Income,3.1158331633333343,Business,Financing Incentives
south-africa,Africa,Sub-Saharan Africa,South Africa,Upper Middle Income,,Business,Impact commitments
pakistan,Asia,Southern Asia,Pakistan,Lower Middle Income,3.100268421166667,Business,Startup Environment
pakistan,Asia,Southern Asia,Pakistan,Lower Middle Income,3.0850470937222223,Business,
bangladesh,Asia,Southern Asia,Bangladesh,Lower Middle Income,,Business,Impact commitments
bangladesh,Asia,Southern Asia,Bangladesh,Lower Middle Income,2.268903613333333,Business,Financing Incentives
finland,Europe,Northern Europe,Finland,High Income,4.440609375833333,Business,Financing Incentives
finland,Europe,Northern Europe,Finland,High Income,,Business,Impact commitments
finland,Europe,Northern Europe,Finland,High Income,4.6623662082,Business,Startup Environment
finland,Europe,Northern Europe,Finland,High Income,4.499146285714288,Business,Technology Adoption
finland,Europe,Northern Europe,Finland,High Income,4.534040623249207,Business,
serbia,Europe,Southern Europe,Serbia,Upper Middle Income,3.513736113544446,Business,
mali,Africa,Sub-Saharan Africa,Mali,Low Income,3.2121389372000007,Business,Startup Environment
mali,Africa,Sub-Saharan Africa,Mali,Low Income,2.4035028216666667,Business,Financing Incentives
mali,Africa,Sub-Saharan Africa,Mali,Low Income,,Business,Impact commitments
mali,Africa,Sub-Saharan Africa,Mali,Low Income,1.9928999999999997,Business,Technology Adoption
mali,Africa,Sub-Saharan Africa,Mali,Low Income,2.536180586288889,Business,
serbia,Europe,Southern Europe,Serbia,Upper Middle Income,2.796562075833334,Business,Financing Incentives
indonesia,Asia,South-eastern Asia,Indonesia,Lower Middle Income,2.948250000000001,Business,Technology Adoption
indonesia,Asia,South-eastern Asia,Indonesia,Lower Middle Income,4.000185523200002,Business,Startup Environment
indonesia,Asia,South-eastern Asia,Indonesia,Lower Middle Income,,Business,Impact commitments
bangladesh,Asia,Southern Asia,Bangladesh,Lower Middle Income,3.0125017309666653,Business,Startup Environment
bangladesh,Asia,Southern Asia,Bangladesh,Lower Middle Income,2.310399999999999,Business,Technology Adoption
bangladesh,Asia,Southern Asia,Bangladesh,Lower Middle Income,2.5306017814333326,Business,
norway,Europe,Northern Europe,Norway,High Income,3.4224537608333345,Business,Financing Incentives
singapore,Asia,South-eastern Asia,Singapore,High Income,5.095066666666665,Business,Startup Environment
singapore,Asia,South-eastern Asia,Singapore,High Income,3.8345000000000016,Business,Technology Adoption
mauritania,Africa,Sub-Saharan Africa,Mauritania,Lower Middle Income,2.23735018037037,Business,
mauritania,Africa,Sub-Saharan Africa,Mauritania,Lower Middle Income,1.92443943,Business,Financing Incentives
mauritania,Africa,Sub-Saharan Africa,Mauritania,Lower Middle Income,,Business,Impact commitments
mauritania,Africa,Sub-Saharan Africa,Mauritania,Lower Middle Income,3.0376111111111106,Business,Startup Environment
mauritania,Africa,Sub-Saharan Africa,Mauritania,Lower Middle Income,1.75,Business,Technology Adoption
sierra-leone,Africa,Sub-Saharan Africa,Sierra Leone,Low Income,1.9467222222222225,Business,
pakistan,Asia,Southern Asia,Pakistan,Lower Middle Income,2.8502999999999994,Business,Technology Adoption
sierra-leone,Africa,Sub-Saharan Africa,Sierra Leone,Low Income,,Business,Financing Incentives
sierra-leone,Africa,Sub-Saharan Africa,Sierra Leone,Low Income,2.1734444444444447,Business,Startup Environment
sierra-leone,Africa,Sub-Saharan Africa,Sierra Leone,Low Income,1.72,Business,Technology Adoption
singapore,Asia,South-eastern Asia,Singapore,High Income,,Business,Impact commitments
singapore,Asia,South-eastern Asia,Singapore,High Income,4.367840516944445,Business,
norway,Europe,Northern Europe,Norway,High Income,3.9294669364,Business,
norway,Europe,Northern Europe,Norway,High Income,3.8151904375,Business,Technology Adoption
norway,Europe,Northern Europe,Norway,High Income,4.5507566108666655,Business,Startup Environment
norway,Europe,Northern Europe,Norway,High Income,,Business,Impact commitments
sierra-leone,Africa,Sub-Saharan Africa,Sierra Leone,Low Income,,Business,Impact commitments
indonesia,Asia,South-eastern Asia,Indonesia,Lower Middle Income,3.2965172924999995,Business,Financing Incentives
south-africa,Africa,Sub-Saharan Africa,South Africa,Upper Middle Income,3.740772076566667,Business,Startup Environment
sweden,Europe,Northern Europe,Sweden,High Income,3.8179375333333336,Business,Financing Incentives
saint-lucia,Americas,Latin America and the Caribbean,Saint Lucia,Upper Middle Income,3.6171666666666646,Business,
saint-lucia,Americas,Latin America and the Caribbean,Saint Lucia,Upper Middle Income,,Business,Impact commitments
liberia,Africa,Sub-Saharan Africa,Liberia,Low Income,,Business,Impact commitments
liberia,Africa,Sub-Saharan Africa,Liberia,Low Income,2.780722222222223,Business,Startup Environment
bulgaria,Europe,Eastern Europe,Bulgaria,Upper Middle Income,4.127035946466666,Business,Startup Environment
bulgaria,Europe,Eastern Europe,Bulgaria,Upper Middle Income,3.7153000000000014,Business,Technology Adoption
bulgaria,Europe,Eastern Europe,Bulgaria,Upper Middle Income,,Business,Impact commitments
bulgaria,Europe,Eastern Europe,Bulgaria,Upper Middle Income,2.9472795725000007,Business,Financing Incentives
bulgaria,Europe,Eastern Europe,Bulgaria,Upper Middle Income,3.5965385063222226,Business,
guatemala,Americas,Latin America and the Caribbean,Guatemala,Upper Middle Income,3.2493441999777786,Business,
guatemala,Americas,Latin America and the Caribbean,Guatemala,Upper Middle Income,,Business,Impact commitments
guatemala,Americas,Latin America and the Caribbean,Guatemala,Upper Middle Income,2.782670020833334,Business,Financing Incentives
guatemala,Americas,Latin America and the Caribbean,Guatemala,Upper Middle Income,2.7355000000000014,Business,Technology Adoption
guatemala,Americas,Latin America and the Caribbean,Guatemala,Upper Middle Income,4.229862579099999,Business,Startup Environment
