Country Name,Score,Pillar,Sub-Pillar
Other small states,,Business,Technology Adoption
Other small states,2.935224359038333,Business,Startup Environment
Other small states,,Business,Impact commitments
Other small states,,Business,Financing Incentives
Gabon,1.7536979166666669,Business,Financing Incentives
Gabon,,Business,Impact commitments
Gabon,3.5364806666666664,Business,Startup Environment
Gabon,2.8962000000000003,Business,Technology Adoption
Iceland,3.503650101624999,Business,Technology Adoption
Iceland,4.2997927461042655,Business,Startup Environment
Gambia (the),2.652985048878333,Business,Financing Incentives
Gambia (the),,Business,Impact commitments
Gambia (the),3.8952760000000017,Business,Startup Environment
Gambia (the),2.18624775,Business,Technology Adoption
French Polynesia,,Business,Startup Environment
India,2.936036833333333,Business,Technology Adoption
French Polynesia,,Business,Impact commitments
French Guiana,,Business,Technology Adoption
India,,Business,Impact commitments
India,3.6321976049,Business,Financing Incentives
France,3.6805465740116654,Business,Financing Incentives
France,,Business,Impact commitments
France,4.128894007999467,Business,Startup Environment
France,4.0376256294444435,Business,Technology Adoption
Nigeria,3.9241257441982,Business,Startup Environment
Nigeria,2.6322290000000006,Business,Technology Adoption
Pacific island small states,,Business,Technology Adoption
Pacific island small states,4.6500925926850005,Business,Startup Environment
Pacific island small states,,Business,Impact commitments
Pacific island small states,,Business,Financing Incentives
French Guiana,,Business,Financing Incentives
French Guiana,,Business,Impact commitments
French Guiana,,Business,Startup Environment
French Polynesia,,Business,Financing Incentives
Iceland,,Business,Impact commitments
European Union,,Business,Financing Incentives
Pakistan Lahore,,Business,Impact commitments
Papua New Guinea,4.371244,Business,Startup Environment
Eswatini,2.2332318235399997,Business,Financing Incentives
Eswatini,,Business,Impact commitments
Eswatini,3.302469166666668,Business,Startup Environment
Eswatini,2.302889,Business,Technology Adoption
Indonesia,2.9443534999999996,Business,Technology Adoption
Indonesia,3.995605152153599,Business,Startup Environment
Papua New Guinea,,Business,Impact commitments
Papua New Guinea,,Business,Financing Incentives
Indonesia,,Business,Impact commitments
Indonesia,3.291924257915,Business,Financing Incentives
Niger (the),,Business,Financing Incentives
Niger (the),,Business,Impact commitments
Niger (the),3.49171756465175,Business,Startup Environment
Niger (the),1.2794399999999997,Business,Technology Adoption
Papua New Guinea,,Business,Technology Adoption
Ethiopia,2.908456156896667,Business,Financing Incentives
Estonia,4.245255357250001,Business,Technology Adoption
Estonia,,Business,Impact commitments
El Salvador,4.1974466680194,Business,Startup Environment
El Salvador,2.5591753999999995,Business,Technology Adoption
Equatorial Guinea,,Business,Financing Incentives
Equatorial Guinea,,Business,Impact commitments
Equatorial Guinea,3.293903,Business,Startup Environment
Equatorial Guinea,,Business,Technology Adoption
Paraguay,2.86626,Business,Technology Adoption
Paraguay,2.902207180869868,Business,Startup Environment
Paraguay,,Business,Impact commitments
Paraguay,2.5800257657000003,Business,Financing Incentives
Eritrea,,Business,Financing Incentives
Eritrea,,Business,Impact commitments
Eritrea,1.5755964999999998,Business,Startup Environment
Eritrea,,Business,Technology Adoption
Estonia,3.3502469512700013,Business,Financing Incentives
Estonia,4.439381129934868,Business,Startup Environment
Pakistan Lahore,,Business,Financing Incentives
Ethiopia,,Business,Impact commitments
Ethiopia,2.3110726,Business,Technology Adoption
India Mumbai,,Business,Financing Incentives
Palau,,Business,Technology Adoption
Palau,4.466137166666667,Business,Startup Environment
Palau,,Business,Impact commitments
Palau,,Business,Financing Incentives
Europe & Central Asia (IDA & IBRD countries),,Business,Financing Incentives
Europe & Central Asia (IDA & IBRD countries),,Business,Impact commitments
Europe & Central Asia (IDA & IBRD countries),4.3644696970075,Business,Startup Environment
Europe & Central Asia (IDA & IBRD countries),,Business,Technology Adoption
Europe & Central Asia (excluding high income),,Business,Financing Incentives
Europe & Central Asia (excluding high income),,Business,Impact commitments
Europe & Central Asia (excluding high income),4.451416666666667,Business,Startup Environment
Europe & Central Asia (excluding high income),,Business,Technology Adoption
Pakistan Lahore,,Business,Technology Adoption
Pakistan Lahore,3.893701000000001,Business,Startup Environment
India Mumbai,,Business,Impact commitments
Ethiopia,2.6190010259983993,Business,Startup Environment
Europe & Central Asia,,Business,Technology Adoption
Europe & Central Asia,,Business,Impact commitments
Euro area,,Business,Financing Incentives
Euro area,,Business,Impact commitments
Euro area,3.0135087718641667,Business,Startup Environment
Euro area,,Business,Technology Adoption
Panama,2.7420090000000013,Business,Technology Adoption
Panama,4.174137238381332,Business,Startup Environment
Panama,,Business,Impact commitments
Panama,3.018694169868333,Business,Financing Incentives
Europe,,Business,Financing Incentives
Europe,,Business,Impact commitments
Europe,,Business,Startup Environment
Europe,,Business,Technology Adoption
India Mumbai,,Business,Technology Adoption
India Mumbai,4.312362,Business,Startup Environment
Europe & Central Asia,,Business,Financing Incentives
Europe & Central Asia,3.702916666666667,Business,Startup Environment
El Salvador,,Business,Impact commitments
Iceland,3.2275689481383334,Business,Financing Incentives
Oman,3.323432728512068,Business,Startup Environment
Guyana,,Business,Technology Adoption
Nigeria Lagos,3.600289,Business,Startup Environment
Nigeria Lagos,,Business,Technology Adoption
North Macedonia,3.457774600000001,Business,Technology Adoption
North Macedonia,4.419617393575397,Business,Startup Environment
North Macedonia,,Business,Impact commitments
North Macedonia,2.3922409529699995,Business,Financing Incentives
Haiti,1.7295142118383329,Business,Financing Incentives
Haiti,,Business,Impact commitments
Haiti,2.5646048888888893,Business,Startup Environment
Haiti,2.00798,Business,Technology Adoption
Heavily indebted poor countries (HIPC),,Business,Financing Incentives
Heavily indebted poor countries (HIPC),,Business,Impact commitments
Heavily indebted poor countries (HIPC),3.1111538461858337,Business,Startup Environment
Heavily indebted poor countries (HIPC),,Business,Technology Adoption
Guyana,3.0102215,Business,Startup Environment
North Cyprus,,Business,Technology Adoption
Guyana,,Business,Impact commitments
Nigeria Lagos,,Business,Impact commitments
Guinea,3.1417375564462002,Business,Startup Environment
Guinea,2.0660628000000005,Business,Technology Adoption
Northern Ireland,,Business,Technology Adoption
Northern Ireland,,Business,Startup Environment
Northern Ireland,,Business,Impact commitments
Northern Ireland,,Business,Financing Incentives
IDA blend,,Business,Technology Adoption
IDA blend,3.3009444443058333,Business,Startup Environment
Guinea-Bissau,,Business,Financing Incentives
Guinea-Bissau,,Business,Impact commitments
Guinea-Bissau,3.3166075,Business,Startup Environment
Guinea-Bissau,,Business,Technology Adoption
IDA blend,,Business,Impact commitments
IDA blend,,Business,Financing Incentives
Nigeria Lagos,,Business,Financing Incentives
Guyana,,Business,Financing Incentives
Guinea,,Business,Impact commitments
North Cyprus,,Business,Startup Environment
North Cyprus,,Business,Financing Incentives
North America,,Business,Financing Incentives
Honduras,2.635802878751668,Business,Financing Incentives
Honduras,,Business,Impact commitments
Honduras,3.956327480954532,Business,Startup Environment
Honduras,2.1082782000000004,Business,Technology Adoption
Hungary,3.1019878578166664,Business,Financing Incentives
Hungary,,Business,Impact commitments
Hungary,4.209910036961602,Business,Startup Environment
Hungary,3.7616516654249996,Business,Technology Adoption
Niue,,Business,Technology Adoption
Niue,,Business,Startup Environment
Niue,,Business,Impact commitments
Niue,,Business,Financing Incentives
IBRD only,,Business,Technology Adoption
IBRD only,3.3421200979658336,Business,Startup Environment
North America,,Business,Impact commitments
North Cyprus,,Business,Impact commitments
High-income Countries,,Business,Technology Adoption
High-income Countries,,Business,Impact commitments
High income,,Business,Financing Incentives
High income,,Business,Impact commitments
High income,3.344439654971667,Business,Startup Environment
High income,,Business,Technology Adoption
IDA & IBRD total,,Business,Technology Adoption
IDA & IBRD total,3.3652364064483336,Business,Startup Environment
IDA & IBRD total,,Business,Impact commitments
IDA & IBRD total,,Business,Financing Incentives
High income: OECD,,Business,Financing Incentives
High income: OECD,,Business,Impact commitments
High income: OECD,,Business,Startup Environment
High income: OECD,,Business,Technology Adoption
North America,,Business,Technology Adoption
North America,5.158333333333334,Business,Startup Environment
High-income Countries,,Business,Financing Incentives
High-income Countries,,Business,Startup Environment
Oman,2.925141199999999,Business,Technology Adoption
Guinea,3.1682738659583336,Business,Financing Incentives
Guatemala,4.2246668539418,Business,Startup Environment
IDA total,3.3867694062275,Business,Startup Environment
Ghana,2.5278233298000004,Business,Financing Incentives
Ghana,,Business,Impact commitments
Ghana,3.8159529353324007,Business,Startup Environment
Ghana,2.6113707999999995,Business,Technology Adoption
IDA total,,Business,Impact commitments
IDA total,,Business,Financing Incentives
Nigeria Kano,,Business,Financing Incentives
Nigeria Kano,,Business,Impact commitments
Gibraltar,,Business,Financing Incentives
Gibraltar,,Business,Impact commitments
Gibraltar,,Business,Startup Environment
Gibraltar,,Business,Technology Adoption
Nigeria Kano,3.769949,Business,Startup Environment
Nigeria Kano,,Business,Technology Adoption
IDA total,,Business,Technology Adoption
OECD members,,Business,Technology Adoption
Oceania,,Business,Financing Incentives
Oceania,,Business,Startup Environment
Georgia,2.311525165554999,Business,Financing Incentives
Georgia,,Business,Impact commitments
Georgia,4.666784657257998,Business,Startup Environment
Georgia,2.6390146000000008,Business,Technology Adoption
Oman,,Business,Impact commitments
Oman,3.610899043221666,Business,Financing Incentives
Germany,4.164544267920001,Business,Financing Incentives
Germany,,Business,Impact commitments
Germany,4.648665165912201,Business,Startup Environment
Germany,4.376244534444444,Business,Technology Adoption
Germany France,,Business,Financing Incentives
Germany France,,Business,Impact commitments
Germany France,,Business,Startup Environment
Germany France,,Business,Technology Adoption
Oceania,,Business,Technology Adoption
Oceania,,Business,Impact commitments
Guatemala,2.732029,Business,Technology Adoption
OECD members,3.6700877194733335,Business,Startup Environment
OECD members,,Business,Financing Incentives
IDA only,,Business,Financing Incentives
Guadeloupe,,Business,Financing Incentives
Guadeloupe,,Business,Impact commitments
Guadeloupe,,Business,Startup Environment
Guadeloupe,,Business,Technology Adoption
Northern Mariana Islands,,Business,Technology Adoption
Northern Mariana Islands,,Business,Startup Environment
Guam,,Business,Financing Incentives
Guam,,Business,Impact commitments
Guam,,Business,Startup Environment
Guam,,Business,Technology Adoption
Northern Mariana Islands,,Business,Impact commitments
Northern Mariana Islands,,Business,Financing Incentives
Guatemala,2.7791046807916677,Business,Financing Incentives
Guatemala,,Business,Impact commitments
IDA only,,Business,Impact commitments
OECD members,,Business,Impact commitments
IDA only,3.408965517126666,Business,Startup Environment
Grenada,,Business,Technology Adoption
Greece,2.063977319256666,Business,Financing Incentives
Greece,,Business,Impact commitments
Greece,3.521223558288135,Business,Startup Environment
Greece,3.1798832607571432,Business,Technology Adoption
Greenland,,Business,Financing Incentives
Greenland,,Business,Impact commitments
Greenland,,Business,Startup Environment
Greenland,,Business,Technology Adoption
Norway,3.809310056625,Business,Technology Adoption
Norway,4.545351097644935,Business,Startup Environment
Norway,,Business,Impact commitments
Norway,3.4176088533116653,Business,Financing Incentives
Grenada,,Business,Financing Incentives
Grenada,,Business,Impact commitments
Grenada,3.5626145,Business,Startup Environment
IDA only,,Business,Technology Adoption
El Salvador,2.303480751625,Business,Financing Incentives
Indonesia Jakarta,,Business,Financing Incentives
Indonesia Jakarta,,Business,Impact commitments
China Shanghai,,Business,Financing Incentives
China Shanghai,,Business,Impact commitments
China Shanghai,4.676632000000001,Business,Startup Environment
