Country Name,Year,Pillar,Sub-Pillar,Indicator,data_col,new_rank_score,higher_is_better
Mozambique,2019.0,Business,Startup Environment,Ease of finding skilled employees,3.29,3.29,True
Namibia,2019.0,Business,Startup Environment,Ease of finding skilled employees,3.9,3.9,True
Nepal,2019.0,Business,Startup Environment,Ease of finding skilled employees,3.97,3.97,True
Netherlands (the),2019.0,Business,Startup Environment,Ease of finding skilled employees,4.81,4.81,True
New Zealand,2019.0,Business,Startup Environment,Ease of finding skilled employees,4.15,4.15,True
Nicaragua,2019.0,Business,Startup Environment,Ease of finding skilled employees,3.32,3.32,True
Nigeria,2019.0,Business,Startup Environment,Ease of finding skilled employees,3.95,3.95,True
Norway,2019.0,Business,Startup Environment,Ease of finding skilled employees,5.24,5.24,True
Oman,2019.0,Business,Startup Environment,Ease of finding skilled employees,4.55,4.55,True
Pakistan,2019.0,Business,Startup Environment,Ease of finding skilled employees,4.32,4.32,True
Panama,2019.0,Business,Startup Environment,Ease of finding skilled employees,3.61,3.61,True
Paraguay,2019.0,Business,Startup Environment,Ease of finding skilled employees,3.23,3.23,True
Peru,2019.0,Business,Startup Environment,Ease of finding skilled employees,3.64,3.64,True
Philippines (the),2019.0,Business,Startup Environment,Ease of finding skilled employees,5.03,5.03,True
Poland,2019.0,Business,Startup Environment,Ease of finding skilled employees,4.09,4.09,True
Portugal,2019.0,Business,Startup Environment,Ease of finding skilled employees,4.57,4.57,True
Qatar,2019.0,Business,Startup Environment,Ease of finding skilled employees,5.25,5.25,True
Romania,2019.0,Business,Startup Environment,Ease of finding skilled employees,3.25,3.25,True
Russian Federation (the),2019.0,Business,Startup Environment,Ease of finding skilled employees,4.52,4.52,True
Rwanda,2019.0,Business,Startup Environment,Ease of finding skilled employees,4.12,4.12,True
Saudi Arabia,2019.0,Business,Startup Environment,Ease of finding skilled employees,5.02,5.02,True
Senegal,2019.0,Business,Startup Environment,Ease of finding skilled employees,4.8,4.8,True
Serbia,2019.0,Business,Startup Environment,Ease of finding skilled employees,4.44,4.44,True
Seychelles,2019.0,Business,Startup Environment,Ease of finding skilled employees,4.12,4.12,True
Singapore,2019.0,Business,Startup Environment,Ease of finding skilled employees,5.13,5.13,True
Slovakia,2019.0,Business,Startup Environment,Ease of finding skilled employees,3.43,3.43,True
Slovenia,2019.0,Business,Startup Environment,Ease of finding skilled employees,4.26,4.26,True
South Africa,2019.0,Business,Startup Environment,Ease of finding skilled employees,3.94,3.94,True
Spain,2019.0,Business,Startup Environment,Ease of finding skilled employees,4.63,4.63,True
Sri Lanka,2019.0,Business,Startup Environment,Ease of finding skilled employees,4.45,4.45,True
Sweden,2019.0,Business,Startup Environment,Ease of finding skilled employees,4.82,4.82,True
Switzerland,2019.0,Business,Startup Environment,Ease of finding skilled employees,4.92,4.92,True
Taiwan,2019.0,Business,Startup Environment,Ease of finding skilled employees,5.15,5.15,True
Tajikistan,2019.0,Business,Startup Environment,Ease of finding skilled employees,4.18,4.18,True
United Republic of Tanzania (the),2019.0,Business,Startup Environment,Ease of finding skilled employees,4.29,4.29,True
Thailand,2019.0,Business,Startup Environment,Ease of finding skilled employees,4.02,4.02,True
Trinidad and Tobago,2019.0,Business,Startup Environment,Ease of finding skilled employees,4.35,4.35,True
Tunisia,2019.0,Business,Startup Environment,Ease of finding skilled employees,4.01,4.01,True
Turkey,2019.0,Business,Startup Environment,Ease of finding skilled employees,3.92,3.92,True
Uganda,2019.0,Business,Startup Environment,Ease of finding skilled employees,4.45,4.45,True
Ukraine,2019.0,Business,Startup Environment,Ease of finding skilled employees,4.4,4.4,True
United Arab Emirates (the),2019.0,Business,Startup Environment,Ease of finding skilled employees,5.15,5.15,True
United Kingdom of Great Britain and Northern Ireland (the),2019.0,Business,Startup Environment,Ease of finding skilled employees,5.05,5.05,True
United States of America (the),2019.0,Business,Startup Environment,Ease of finding skilled employees,5.32,5.32,True
Uruguay,2019.0,Business,Startup Environment,Ease of finding skilled employees,4.12,4.12,True
Venezuela (Bolivarian Republic of),2019.0,Business,Startup Environment,Ease of finding skilled employees,3.39,3.39,True
Viet Nam,2019.0,Business,Startup Environment,Ease of finding skilled employees,3.96,3.96,True
Yemen,2019.0,Business,Startup Environment,Ease of finding skilled employees,3.71,3.71,True
Zambia,2019.0,Business,Startup Environment,Ease of finding skilled employees,4.76,4.76,True
Zimbabwe,2019.0,Business,Startup Environment,Ease of finding skilled employees,4.38,4.38,True
Albania,2019.0,Business,Startup Environment,Ease of Getting Credit,70.0,4.493,True
Algeria,2019.0,Business,Startup Environment,Ease of Getting Credit,10.0,1.499,True
Angola,2019.0,Business,Startup Environment,Ease of Getting Credit,5.0,1.2495,True
Argentina,2019.0,Business,Startup Environment,Ease of Getting Credit,50.0,3.495,True
Armenia,2019.0,Business,Startup Environment,Ease of Getting Credit,70.0,4.493,True
Australia,2019.0,Business,Startup Environment,Ease of Getting Credit,95.0,5.7405,True
Austria,2019.0,Business,Startup Environment,Ease of Getting Credit,55.0,3.7445,True
Azerbaijan,2019.0,Business,Startup Environment,Ease of Getting Credit,100.0,5.99,True
Bahrain,2019.0,Business,Startup Environment,Ease of Getting Credit,55.0,3.7445,True
Bangladesh,2019.0,Business,Startup Environment,Ease of Getting Credit,45.0,3.2455000000000003,True
Belarus,2019.0,Business,Startup Environment,Ease of Getting Credit,50.0,3.495,True
Belgium,2019.0,Business,Startup Environment,Ease of Getting Credit,65.0,4.2435,True
Benin,2019.0,Business,Startup Environment,Ease of Getting Credit,30.0,2.497,True
Bolivia (Plurinational State of),2019.0,Business,Startup Environment,Ease of Getting Credit,35.0,2.7465,True
Bosnia and Herzegovina,2019.0,Business,Startup Environment,Ease of Getting Credit,65.0,4.2435,True
Botswana,2019.0,Business,Startup Environment,Ease of Getting Credit,60.0,3.994,True
Brazil,2019.0,Business,Startup Environment,Ease of Getting Credit,50.0,3.495,True
Brunei Darussalam,2019.0,Business,Startup Environment,Ease of Getting Credit,100.0,5.99,True
Bulgaria,2019.0,Business,Startup Environment,Ease of Getting Credit,65.0,4.2435,True
Burkina Faso,2019.0,Business,Startup Environment,Ease of Getting Credit,30.0,2.497,True
Cabo Verde,2019.0,Business,Startup Environment,Ease of Getting Credit,35.0,2.7465,True
Cambodia,2019.0,Business,Startup Environment,Ease of Getting Credit,80.0,4.992000000000001,True
Cameroon,2019.0,Business,Startup Environment,Ease of Getting Credit,60.0,3.994,True
Canada,2019.0,Business,Startup Environment,Ease of Getting Credit,85.0,5.2415,True
Chile,2019.0,Business,Startup Environment,Ease of Getting Credit,55.0,3.7445,True
China,2019.0,Business,Startup Environment,Ease of Getting Credit,60.0,3.994,True
Colombia,2019.0,Business,Startup Environment,Ease of Getting Credit,90.0,5.4910000000000005,True
Costa Rica,2019.0,Business,Startup Environment,Ease of Getting Credit,85.0,5.2415,True
Côte d'Ivoire,2019.0,Business,Startup Environment,Ease of Getting Credit,70.0,4.493,True
Croatia,2019.0,Business,Startup Environment,Ease of Getting Credit,50.0,3.495,True
Cyprus,2019.0,Business,Startup Environment,Ease of Getting Credit,60.0,3.994,True
Czechia,2019.0,Business,Startup Environment,Ease of Getting Credit,70.0,4.493,True
Denmark,2019.0,Business,Startup Environment,Ease of Getting Credit,70.0,4.493,True
Dominican Republic (the),2019.0,Business,Startup Environment,Ease of Getting Credit,45.0,3.2455000000000003,True
Ecuador,2019.0,Business,Startup Environment,Ease of Getting Credit,45.0,3.2455000000000003,True
Egypt,2019.0,Business,Startup Environment,Ease of Getting Credit,65.0,4.2435,True
El Salvador,2019.0,Business,Startup Environment,Ease of Getting Credit,80.0,4.992000000000001,True
Estonia,2019.0,Business,Startup Environment,Ease of Getting Credit,70.0,4.493,True
Ethiopia,2019.0,Business,Startup Environment,Ease of Getting Credit,15.0,1.7485,True
Finland,2019.0,Business,Startup Environment,Ease of Getting Credit,60.0,3.994,True
France,2019.0,Business,Startup Environment,Ease of Getting Credit,50.0,3.495,True
Georgia,2019.0,Business,Startup Environment,Ease of Getting Credit,85.0,5.2415,True
Germany,2019.0,Business,Startup Environment,Ease of Getting Credit,70.0,4.493,True
Ghana,2019.0,Business,Startup Environment,Ease of Getting Credit,60.0,3.994,True
Greece,2019.0,Business,Startup Environment,Ease of Getting Credit,45.0,3.2455000000000003,True
Guatemala,2019.0,Business,Startup Environment,Ease of Getting Credit,85.0,5.2415,True
Guinea,2019.0,Business,Startup Environment,Ease of Getting Credit,30.0,2.497,True
Honduras,2019.0,Business,Startup Environment,Ease of Getting Credit,80.0,4.992000000000001,True
"China, Hong Kong Special Administrative Region",2019.0,Business,Startup Environment,Ease of Getting Credit,75.0,4.7425,True
Hungary,2019.0,Business,Startup Environment,Ease of Getting Credit,75.0,4.7425,True
Iceland,2019.0,Business,Startup Environment,Ease of Getting Credit,55.0,3.7445,True
India,2019.0,Business,Startup Environment,Ease of Getting Credit,80.0,4.992000000000001,True
Indonesia,2019.0,Business,Startup Environment,Ease of Getting Credit,70.0,4.493,True
Iran (Islamic Republic of),2019.0,Business,Startup Environment,Ease of Getting Credit,50.0,3.495,True
Ireland,2019.0,Business,Startup Environment,Ease of Getting Credit,70.0,4.493,True
Israel,2019.0,Business,Startup Environment,Ease of Getting Credit,70.0,4.493,True
Italy,2019.0,Business,Startup Environment,Ease of Getting Credit,45.0,3.2455000000000003,True
Jamaica,2019.0,Business,Startup Environment,Ease of Getting Credit,85.0,5.2415,True
Japan,2019.0,Business,Startup Environment,Ease of Getting Credit,55.0,3.7445,True
Jordan,2019.0,Business,Startup Environment,Ease of Getting Credit,95.0,5.7405,True
Kazakhstan,2019.0,Business,Startup Environment,Ease of Getting Credit,80.0,4.992000000000001,True
Kenya,2019.0,Business,Startup Environment,Ease of Getting Credit,95.0,5.7405,True
Kuwait,2019.0,Business,Startup Environment,Ease of Getting Credit,45.0,3.2455000000000003,True
Kyrgyzstan,2019.0,Business,Startup Environment,Ease of Getting Credit,85.0,5.2415,True
Lao People's Democratic Republic (the),2019.0,Business,Startup Environment,Ease of Getting Credit,60.0,3.994,True
Latvia,2019.0,Business,Startup Environment,Ease of Getting Credit,85.0,5.2415,True
Lebanon,2019.0,Business,Startup Environment,Ease of Getting Credit,40.0,2.9960000000000004,True
Lithuania,2019.0,Business,Startup Environment,Ease of Getting Credit,70.0,4.493,True
Luxembourg,2019.0,Business,Startup Environment,Ease of Getting Credit,15.0,1.7485,True
Madagascar,2019.0,Business,Startup Environment,Ease of Getting Credit,40.0,2.9960000000000004,True
Malawi,2019.0,Business,Startup Environment,Ease of Getting Credit,90.0,5.4910000000000005,True
Malaysia,2019.0,Business,Startup Environment,Ease of Getting Credit,75.0,4.7425,True
Mali,2019.0,Business,Startup Environment,Ease of Getting Credit,30.0,2.497,True
Malta,2019.0,Business,Startup Environment,Ease of Getting Credit,35.0,2.7465,True
Mauritius,2019.0,Business,Startup Environment,Ease of Getting Credit,65.0,4.2435,True
Mexico,2019.0,Business,Startup Environment,Ease of Getting Credit,90.0,5.4910000000000005,True
Mongolia,2019.0,Business,Startup Environment,Ease of Getting Credit,80.0,4.992000000000001,True
Montenegro,2019.0,Business,Startup Environment,Ease of Getting Credit,85.0,5.2415,True
Morocco,2019.0,Business,Startup Environment,Ease of Getting Credit,45.0,3.2455000000000003,True
Mozambique,2019.0,Business,Startup Environment,Ease of Getting Credit,25.0,2.2475,True
Myanmar,2019.0,Business,Startup Environment,Ease of Getting Credit,10.0,1.499,True
Namibia,2019.0,Business,Startup Environment,Ease of Getting Credit,60.0,3.994,True
Nepal,2019.0,Business,Startup Environment,Ease of Getting Credit,75.0,4.7425,True
Netherlands (the),2019.0,Business,Startup Environment,Ease of Getting Credit,45.0,3.2455000000000003,True
New Zealand,2019.0,Business,Startup Environment,Ease of Getting Credit,100.0,5.99,True
Niger (the),2019.0,Business,Startup Environment,Ease of Getting Credit,70.0,4.493,True
Nigeria,2019.0,Business,Startup Environment,Ease of Getting Credit,85.0,5.2415,True
North Macedonia,2019.0,Business,Startup Environment,Ease of Getting Credit,80.0,4.992000000000001,True
Norway,2019.0,Business,Startup Environment,Ease of Getting Credit,55.0,3.7445,True
Oman,2019.0,Business,Startup Environment,Ease of Getting Credit,35.0,2.7465,True
Pakistan,2019.0,Business,Startup Environment,Ease of Getting Credit,45.0,3.2455000000000003,True
Panama,2019.0,Business,Startup Environment,Ease of Getting Credit,80.0,4.992000000000001,True
Paraguay,2019.0,Business,Startup Environment,Ease of Getting Credit,40.0,2.9960000000000004,True
Peru,2019.0,Business,Startup Environment,Ease of Getting Credit,75.0,4.7425,True
Philippines (the),2019.0,Business,Startup Environment,Ease of Getting Credit,40.0,2.9960000000000004,True
Poland,2019.0,Business,Startup Environment,Ease of Getting Credit,75.0,4.7425,True
Portugal,2019.0,Business,Startup Environment,Ease of Getting Credit,45.0,3.2455000000000003,True
Qatar,2019.0,Business,Startup Environment,Ease of Getting Credit,45.0,3.2455000000000003,True
Republic of Korea (the),2019.0,Business,Startup Environment,Ease of Getting Credit,65.0,4.2435,True
Republic of Moldova (the),2019.0,Business,Startup Environment,Ease of Getting Credit,70.0,4.493,True
Romania,2019.0,Business,Startup Environment,Ease of Getting Credit,80.0,4.992000000000001,True
Russian Federation (the),2019.0,Business,Startup Environment,Ease of Getting Credit,80.0,4.992000000000001,True
Rwanda,2019.0,Business,Startup Environment,Ease of Getting Credit,95.0,5.7405,True
Saudi Arabia,2019.0,Business,Startup Environment,Ease of Getting Credit,60.0,3.994,True
Senegal,2019.0,Business,Startup Environment,Ease of Getting Credit,65.0,4.2435,True
Serbia,2019.0,Business,Startup Environment,Ease of Getting Credit,65.0,4.2435,True
Singapore,2019.0,Business,Startup Environment,Ease of Getting Credit,75.0,4.7425,True
Slovakia,2019.0,Business,Startup Environment,Ease of Getting Credit,70.0,4.493,True
