ISO2,Economy,IndCode,IndNum,IndName,Rank,Score,Value,MinDatCov,Outdated,OverallStreWeak,IncomeStreWeak,DataYear
AGO,Angola,MicroLoan,4.1.3,"Microfinance gross loans, % GDP",72,0.101243985,0.005750885,,0,,,2018
AGO,Angola,SP42,4.2.,Investment,63,32,,1,,,,
AGO,Angola,EaseProtInv,4.2.1,Ease of protecting minority investors*,120,32,32,,0,,W,2019
AGO,Angola,MarkCap,4.2.2,"Market capitalization, % GDP",,,,,,,,
AGO,Angola,r_VenCapDeal,4.2.3,"Venture capital investors, deals/bn PPP$ GDP",,,,,,,,
AGO,Angola,c_VenCapDeal,4.2.4,"Venture capital recipients, deals/bn PPP$ GDP",,,,,,,,
AGO,Angola,SP43,4.3.,"Trade, diversification, and market scale",119,47.2802147,,0,,,,
AGO,Angola,AppTarriff,4.3.1,"Applied tariff rate, weighted avg., %",96,63.55505665,6.52,,0,S,,2019
AGO,Angola,c_HHI,4.3.2,Domestic industry diversification,110,33.2699145,0.580363476,,1,,W,2017
AGO,Angola,DomMarkSc,4.3.3,"Domestic market scale, bn PPP$",62,53.15309393,216.55,,0,S,,2020
AGO,Angola,P5,5,Business sophistication,130,13.14276014,,0,,,W,
AGO,Angola,SP51,5.1.,Knowledge workers,109,15.87858044,,1,,,,
AGO,Angola,KnowIntsEmp,5.1.1,"Knowledge-intensive employment, %",107,13.42390635,11.07162819,,1,,,2014
AGO,Angola,FirmTrain,5.1.2,"Firms offering formal training, %",66,24.01091405,23.5,,1,S,,2010
AGO,Angola,GERDPerf,5.1.3,"GERD performed by business, % GDP",,,,,,,,
AGO,Angola,GERDFinBus,5.1.4,"GERD financed by business, %",,,,,,,,
AGO,Angola,FemEmpDeg,5.1.5,"Females employed w/advanced degrees, %",108,4.52326141,1.613361067,,1,,,2014
AGO,Angola,SP52,5.2.,Innovation linkages,127,11.02167067,,0,,,W,
AGO,Angola,UniResColl,5.2.1,University-industry R&D collaboration†,126,17.44097472,2.046458483,,0,W,W,2020
AGO,Angola,StatClustDev,5.2.2,State of cluster development and depth†,125,27.14632352,2.628779411,,0,,W,2020
AGO,Angola,GERDFinAbr,5.2.3,"GERD financed by abroad, % GDP",,,,,,,,
AGO,Angola,JVStratAll,5.2.4,Joint venture/strategic alliance deals/bn PPP$ GDP,106,2.709036455,0.010540957,,1,,,2019
AGO,Angola,PatFam,5.2.5,Patent families/bn PPP$ GDP,100,0,0,,0,W,W,2017
AGO,Angola,SP53,5.3.,Knowledge absorption,129,12.52802932,,0,,,W,
AGO,Angola,IntelPropPay,5.3.1,"Intellectual property payments, % total trade",62,14.17697819,0.631411725,,0,S,,2019
AGO,Angola,HiTechImp,5.3.2,"High-tech imports, % total trade",125,5.276885002,2.940589239,,1,,W,2018
AGO,Angola,ICTSevImp,5.3.3,"ICT services imports, % total trade",103,11.75128569,0.536173667,,0,,,2019
AGO,Angola,FDINetInfl,5.3.4,"FDI net inflows, % GDP",128,24.50916383,-5.68055824,,0,,W,2019
AGO,Angola,ResTalBus,5.3.5,"Research talent, % in businesses",,,,,,,,
AGO,Angola,P6,6,Knowledge and technology outputs,129,4.704018671,,0,,,W,
AGO,Angola,SP61,6.1.,Knowledge creation,132,0.384329281,,0,,W,W,
AGO,Angola,PatOrig,6.1.1,Patents by origin/bn PPP$ GDP,127,0.067584738,0.00899038,,0,,,2019
AGO,Angola,PCTPatOrig,6.1.2,PCT patents by origin/bn PPP$ GDP,98,0,0,,0,W,W,2020
AGO,Angola,UtilModOrig,6.1.3,Utility models by origin/bn PPP$ GDP ,71,0.35784761,0.013602975,,1,,,2018
AGO,Angola,c_SciTechArt,6.1.4,Scientific and technical articles/bn PPP$ GDP,131,0,0.43407989,,0,W,W,2020
AGO,Angola,CitDoc,6.1.5,Citable documents H-index,130,1.304049417,49,,0,,W,2020
AGO,Angola,SP62,6.2.,Knowledge impact,121,12.39593878,,1,,,,
AGO,Angola,r_GrowPPP20,6.2.1,"Labor productivity growth, %",116,33.79637169,-4.1188515,,0,,W,2020
AGO,Angola,NewBus,6.2.2,New businesses/th pop. 15–64,,,,,,,,
AGO,Angola,CompSoftSpend,6.2.3,"Software spending, % GDP",,,,,,,,
AGO,Angola,ISOQual,6.2.4,ISO 9001 quality certificates/bn PPP$ GDP,127,0.52505107,0.350624831,,0,,,2019
AGO,Angola,c_HiTechManufIND2,6.2.5,"High-tech manufacturing, %",105,2.866393594,3.372697535,,1,,W,2017
AGO,Angola,SP63,6.3.,Knowledge diffusion,130,1.331787949,,0,,,,
AGO,Angola,IntelPropRec,6.3.1,"Intellectual property receipts, % total trade",83,0.652529821,0.021211888,,0,S,,2019
AGO,Angola,c_EcComplexity,6.3.2,Production and export complexity,120,4.438430937,-1.7052,,0,,W,2018
AGO,Angola,c_HTExpHKG,6.3.3,"High-tech exports, % total trade",108,0.835916056,0.201572077,,1,,,2018
AGO,Angola,ICTServExp,6.3.4,"ICT services exports, % total trade",127,0.613967412,0.084004503,,0,,,2019
AGO,Angola,P7,7,Creative outputs,130,8.142712368,,1,,,,
AGO,Angola,SP71,7.1.,Intangible assets,131,8.057335629,,1,,,,
AGO,Angola,TradmkOrig,7.1.1,Trademarks by origin/bn PPP$ GDP,108,8.057335629,11.705527,,0,,,2019
AGO,Angola,BrandVal,7.1.2,"Global brand value, top 5,000, % GDP",,,,,,,,
AGO,Angola,IndustDes,7.1.3,Industrial designs by origin/bn PPP$ GDP,,,,,,,,
AGO,Angola,ICTOrgMod,7.1.4,ICTs and organizational model creation†,,,,,,,,
AGO,Angola,SP72,7.2.,Creative goods and services,75,11.36892472,,1,,,,
AGO,Angola,CultServExp,7.2.1,"Cultural and creative services exports, % total trade",,,,,,,,
AGO,Angola,NatFeatFilm,7.2.2,National feature films/mn pop. 15–69,103,0.517725751,0.259224017,,0,,,2017
AGO,Angola,EntMedia,7.2.3,Entertainment and media market/th pop. 15–69,,,,,,,,
AGO,Angola,PrintMedia,7.2.4,"Printing and other media, % manufacturing",10,44.74445868,2.315638416,,1,S,S,2015
AGO,Angola,CreaGoodExp,7.2.5,"Creative goods exports, % total trade",127,0.106757228,0.011116754,,1,,,2018
AGO,Angola,SP73,7.3.,Online creativity,124,5.08725349,,0,,,,
AGO,Angola,GenTLD,7.3.1,Generic top-level domains (TLDs)/th pop. 15–69,132,0,0.046449389,,0,W,W,2020
AGO,Angola,CCTLD,7.3.2,Country-code TLDs/th pop. 15–69,128,0.009613661,0.070342629,,0,,,2020
AGO,Angola,WikiEdit,7.3.3,Wikipedia edits/mn pop. 15–69,124,15.25214681,19.50009128,,0,,,2020
AGO,Angola,AppCrea,7.3.4,Mobile app creation/bn PPP$ GDP,,,,,,,,
ARG,Argentina,Inputs,.1,Innovation Input Sub-index,77,39.30443998,,,,,,
ARG,Argentina,Outputs,.2,Innovation Output Sub-index,71,20.25389526,,,,,,
ARG,Argentina,Index,0,Global Innovation Index,73,29.77916762,,,,,,
ARG,Argentina,P1,1,Institutions,102,52.84374806,,0,,,W,
ARG,Argentina,SP11,1.1.,Political environment,81,53.91284274,,0,,,,
ARG,Argentina,PolStab,1.1.1,Political and operational stability*,80,64.28571261,2.4000001,,0,,,2020
ARG,Argentina,GovEff,1.1.2,Government effectiveness*,79,48.7264078,-0.086485885,,0,,,2019
ARG,Argentina,SP12,1.2.,Regulatory environment,117,44.38545145,,0,,W,W,
ARG,Argentina,RegQua,1.2.1,Regulatory quality*,103,30.61655915,-0.492752582,,0,,W,2019
ARG,Argentina,RuleOL,1.2.2,Rule of law*,89,35.37409151,-0.430725634,,0,,,2019
ARG,Argentina,CostRedu,1.2.3,Cost of redudancy dismissal,119,55.77557756,30.33333333,,0,W,W,2019
ARG,Argentina,SP13,1.3.,Business environment,106,60.23295,,0,,,,
ARG,Argentina,EaseStartBus,1.3.1,Ease of starting a business*,109,80.43345,80.43345,,0,,,2019
ARG,Argentina,EaseInsol,1.3.2,Ease of resolving insolvency*,97,40.03245,40.03245,,0,,,2019
ARG,Argentina,P2,2,Human capital and research,50,37.00731419,,0,,,,
ARG,Argentina,SP21,2.1.,Education,71,48.25049954,,0,,,,
ARG,Argentina,ExpEdu,2.1.1,"Expenditure on education, % GDP",43,51.22741333,4.92417,,0,,,2018
ARG,Argentina,GovFundPup,2.1.2,"Government funding/pupil, secondary, % GDP/cap",63,25.448947,17.4656,,0,,,2018
ARG,Argentina,SchLifeExp,2.1.3,"School life expectancy, years",14,79.76907591,17.65618,,0,S,S,2018
ARG,Argentina,PISA,2.1.4,"PISA scales in reading, maths and science",69,24.86262432,395.0094567,,0,W,,2018
ARG,Argentina,PupTeachR,2.1.5,"Pupil-teacher ratio, secondary",,,,,,,,
ARG,Argentina,SP22,2.2.,Tertiary education,62,34.75038151,,0,,,,
ARG,Argentina,TertEnrol,2.2.1,"Tertiary enrolment, % gross",6,63.91459721,91.6006,,0,S,S,2018
ARG,Argentina,SciEngGrad,2.2.2,"Graduates in science and engineering, %",94,18.98909092,16.04744,,0,,,2018
ARG,Argentina,TertMob,2.2.3,"Tertiary inbound mobility, %",68,7.944531308,2.82948,,1,,,2017
ARG,Argentina,SP23,2.3.,Research and development (R&D),39,28.02106153,,0,,,S,
ARG,Argentina,ResPPop,2.3.1,"Researchers, FTE/mn pop.",49,14.26565232,1210.456575,,1,,,2017
ARG,Argentina,RDExp,2.3.2,"Gross expenditure on R&D, % GDP",61,11.06070066,0.557122427,,1,,,2017
ARG,Argentina,RDCompExp,2.3.3,"Global corporate R&D investors, top 3, mn US$",36,43.95789314,77.93106958,,0,,S,2020
ARG,Argentina,QSRank,2.3.4,"QS university ranking, top 3*",29,42.8,42.8,,0,S,S,2020
ARG,Argentina,P3,3,Infrastructure,64,42.46716496,,0,,,,
ARG,Argentina,SP31,3.1.,Information and communication technologies (ICTs),46,75.8307566,,0,,,,
ARG,Argentina,ICTAcc,3.1.1,ICT access*,60,70.34524811,7.034524811,,0,,,2019
ARG,Argentina,ICTUse,3.1.2,ICT use*,59,62.55777829,6.255777829,,0,,,2019
ARG,Argentina,GovOLServ,3.1.3,Government's online service*,30,84.71,0.8471,,0,S,,2020
ARG,Argentina,Epart,3.1.4,E-participation*,29,85.71,0.8571,,0,S,,2020
ARG,Argentina,SP32,3.2.,General infrastructure,100,21.716233,,0,,,,
ARG,Argentina,ElecOut,3.2.1,"Electricity output, GWh/mn pop.",65,11.19482608,3096.2617,,0,,,2019
ARG,Argentina,LogPerf,3.2.2,Logistics performance*,60,39.0122703,2.886984,,0,,,2018
ARG,Argentina,GroCap,3.2.3,"Gross capital formation, % GDP",102,18.3289178,17.319,,0,,,2020
ARG,Argentina,SP33,3.3.,Ecological sustainability,60,29.8545053,,0,,,,
ARG,Argentina,GDPEner,3.3.1,GDP/unit of energy use,62,28.11607833,10.848,,0,,,2018
ARG,Argentina,EnvPerf,3.3.2,Environmental performance*,52,52.2,52.2,,0,,,2020
ARG,Argentina,ISOEnv,3.3.3,ISO 14001 environmental certificates/bn PPP$ GDP,56,9.247437559,1.531747721,,0,,,2019
ARG,Argentina,P4,4,Market sophistication,110,37.48341553,,0,,,W,
ARG,Argentina,SP41,4.1.,Credit,121,21.80161356,,0,,W,W,
ARG,Argentina,EaseCred,4.1.1,Ease of getting credit*,94,50,50,,0,,W,2019
ARG,Argentina,DomCred2Priv,4.1.2,"Domestic credit to private sector, % GDP",117,4.486071018,15.95849734,,1,W,W,2017
ARG,Argentina,MicroLoan,4.1.3,"Microfinance gross loans, % GDP",75,0.035925742,0.002058856,,0,W,,2018
ARG,Argentina,SP42,4.2.,Investment,124,17.0564973,,0,,W,W,
ARG,Argentina,EaseProtInv,4.2.1,Ease of protecting minority investors*,60,62,62,,0,,,2019
ARG,Argentina,MarkCap,4.2.2,"Market capitalization, % GDP",67,3.826786639,11.5408315,,0,W,,2019
ARG,Argentina,r_VenCapDeal,4.2.3,"Venture capital investors, deals/bn PPP$ GDP",82,0.938725439,0.006917693,,0,W,,2020
ARG,Argentina,c_VenCapDeal,4.2.4,"Venture capital recipients, deals/bn PPP$ GDP",86,1.460477117,0.005797529,,1,W,,2019
ARG,Argentina,SP43,4.3.,"Trade, diversification, and market scale",50,73.59213572,,0,,,,
ARG,Argentina,AppTarriff,4.3.1,"Applied tariff rate, weighted avg., %",99,59.41866626,7.2600002,,0,,,2019
ARG,Argentina,c_HHI,4.3.2,Domestic industry diversification,64,86.63416614,0.177787469,,0,,,2019
ARG,Argentina,DomMarkSc,4.3.3,"Domestic market scale, bn PPP$",28,67.63684004,924.53998,,0,S,,2020
ARG,Argentina,P5,5,Business sophistication,57,26.72055716,,0,,,,
ARG,Argentina,SP51,5.1.,Knowledge workers,71,29.44110469,,0,,,,
ARG,Argentina,KnowIntsEmp,5.1.1,"Knowledge-intensive employment, %",60,37.08808824,24.64153089,,0,,,2019
ARG,Argentina,FirmTrain,5.1.2,"Firms offering formal training, %",28,46.79399727,40.2,,1,,,2017
ARG,Argentina,GERDPerf,5.1.3,"GERD performed by business, % GDP",57,3.300225082,0.150816567,,1,,,2017
ARG,Argentina,GERDFinBus,5.1.4,"GERD financed by business, %",69,22.04372635,17.82006241,,1,,,2017
ARG,Argentina,FemEmpDeg,5.1.5,"Females employed w/advanced degrees, %",49,46.51786831,15.2456842,,0,,,2019
ARG,Argentina,SP52,5.2.,Innovation linkages,105,15.66667618,,0,,,,
ARG,Argentina,UniResColl,5.2.1,University-industry R&D collaboration†,91,37.63359785,3.258015871,,0,,,2020
ARG,Argentina,StatClustDev,5.2.2,State of cluster development and depth†,98,41.0078605,3.46047163,,0,,,2020
ARG,Argentina,GERDFinAbr,5.2.3,"GERD financed by abroad, % GDP",52,7.251574724,0.051529958,,1,,,2017
ARG,Argentina,JVStratAll,5.2.4,Joint venture/strategic alliance deals/bn PPP$ GDP,109,2.478278083,0.009733856,,0,W,,2020
ARG,Argentina,PatFam,5.2.5,Patent families/bn PPP$ GDP,63,0.945530592,0.053880814,,0,,,2017
ARG,Argentina,SP53,5.3.,Knowledge absorption,41,35.05389062,,0,,,,
ARG,Argentina,IntelPropPay,5.3.1,"Intellectual property payments, % total trade",9,58.66049966,2.612603775,,0,S,S,2019
ARG,Argentina,HiTechImp,5.3.2,"High-tech imports, % total trade",45,29.2304449,8.964019107,,0,,,2019
ARG,Argentina,ICTSevImp,5.3.3,"ICT services imports, % total trade",38,40.0980421,1.790858412,,0,,S,2019
ARG,Argentina,FDINetInfl,5.3.4,"FDI net inflows, % GDP",82,41.17489622,1.859631814,,0,,,2019
ARG,Argentina,ResTalBus,5.3.5,"Research talent, % in businesses",63,11.68814874,9.692764741,,1,,,2017
ARG,Argentina,P6,6,Knowledge and technology outputs,73,18.65232397,,0,,,,
ARG,Argentina,SP61,6.1.,Knowledge creation,70,12.66602919,,0,,,,
ARG,Argentina,PatOrig,6.1.1,Patents by origin/bn PPP$ GDP,82,3.215134853,0.42768952,,0,,,2019
ARG,Argentina,PCTPatOrig,6.1.2,PCT patents by origin/bn PPP$ GDP,,,,,,,,
ARG,Argentina,UtilModOrig,6.1.3,Utility models by origin/bn PPP$ GDP ,52,3.232765948,0.12288816,,0,,,2019
ARG,Argentina,c_SciTechArt,6.1.4,Scientific and technical articles/bn PPP$ GDP,76,16.69390984,11.218552,,0,,,2020
ARG,Argentina,CitDoc,6.1.5,Citable documents H-index,36,27.52230611,431,,0,,,2020
ARG,Argentina,SP62,6.2.,Knowledge impact,82,26.05980303,,0,,,,
ARG,Argentina,r_GrowPPP20,6.2.1,"Labor productivity growth, %",105,44.81201455,-2.21251656,,0,W,,2020
ARG,Argentina,NewBus,6.2.2,New businesses/th pop. 15–64,111,0.556235014,0.198629934,,0,W,,2018
ARG,Argentina,CompSoftSpend,6.2.3,"Software spending, % GDP",63,19.83609081,0.22099505,,0,,,2020
ARG,Argentina,ISOQual,6.2.4,ISO 9001 quality certificates/bn PPP$ GDP,44,16.49758472,6.397925416,,0,,,2019
ARG,Argentina,c_HiTechManufIND2,6.2.5,"High-tech manufacturing, %",45,35.84530607,28.10675618,,0,,,2018
ARG,Argentina,SP63,6.3.,Knowledge diffusion,65,17.23113969,,0,,,,
ARG,Argentina,IntelPropRec,6.3.1,"Intellectual property receipts, % total trade",28,12.26589778,0.39868637,,0,S,S,2019
ARG,Argentina,c_EcComplexity,6.3.2,Production and export complexity,72,39.00915903,-0.2105,,0,,,2018
ARG,Argentina,c_HTExpHKG,6.3.3,"High-tech exports, % total trade",80,3.20878869,0.773761529,,0,,,2019
ARG,Argentina,ICTServExp,6.3.4,"ICT services exports, % total trade",42,22.84710198,2.683207943,,0,,,2019
ARG,Argentina,P7,7,Creative outputs,73,21.85546654,,0,,,,
ARG,Argentina,SP71,7.1.,Intangible assets,76,27.36109675,,0,,,,
ARG,Argentina,TradmkOrig,7.1.1,Trademarks by origin/bn PPP$ GDP,47,38.66466062,47.492104,,0,,,2019
ARG,Argentina,BrandVal,7.1.2,"Global brand value, top 5,000, % GDP",56,4.011947947,12.32354685,,0,,,2020
ARG,Argentina,IndustDes,7.1.3,Industrial designs by origin/bn PPP$ GDP,68,4.926609059,1.0179436,,0,,,2019
ARG,Argentina,ICTOrgMod,7.1.4,ICTs and organizational model creation†,80,50.62392553,4.037435532,,0,,,2018
ARG,Argentina,SP72,7.2.,Creative goods and services,66,14.19540493,,0,,,,
ARG,Argentina,CultServExp,7.2.1,"Cultural and creative services exports, % total trade",22,35.00061701,1.240691799,,0,S,,2019
ARG,Argentina,NatFeatFilm,7.2.2,National feature films/mn pop. 15–69,26,24.69739505,7.401626662,,0,S,S,2017
ARG,Argentina,EntMedia,7.2.3,Entertainment and media market/th pop. 15–69,46,5.213821726,0.15838847,,0,,,2020
ARG,Argentina,PrintMedia,7.2.4,"Printing and other media, % manufacturing",,,,,,,,
ARG,Argentina,CreaGoodExp,7.2.5,"Creative goods exports, % total trade",72,3.032595424,0.267721016,,0,,,2019
ARG,Argentina,SP73,7.3.,Online creativity,63,18.50426775,,0,,,,
ARG,Argentina,GenTLD,7.3.1,Generic top-level domains (TLDs)/th pop. 15–69,62,3.027587671,9.020651131,,0,,,2020
ARG,Argentina,CCTLD,7.3.2,Country-code TLDs/th pop. 15–69,46,6.336034852,21.28440136,,0,,,2020
ARG,Argentina,WikiEdit,7.3.3,Wikipedia edits/mn pop. 15–69,57,56.29618562,55.55092643,,0,,,2020
ARG,Argentina,AppCrea,7.3.4,Mobile app creation/bn PPP$ GDP,52,8.357262841,0.29876894,,0,,,2020
ARM,Armenia,Inputs,.1,Innovation Input Sub-index,85,36.84035928,,,,,,
ARM,Armenia,Outputs,.2,Innovation Output Sub-index,56,25.98574717,,,,,,
ARM,Armenia,Index,0,Global Innovation Index,69,31.41305323,,,,,,
ARM,Armenia,P1,1,Institutions,65,64.09975357,,0,,,,
ARM,Armenia,SP11,1.1.,Political environment,82,53.60895774,,0,,,,
ARM,Armenia,PolStab,1.1.1,Political and operational stability*,89,62.50000011,2.5,,0,,,2020
ARM,Armenia,GovEff,1.1.2,Government effectiveness*,77,49.16343655,-0.066817373,,0,,,2019
ARM,Armenia,SP12,1.2.,Regulatory environment,56,68.37060799,,0,,,,
ARM,Armenia,RegQua,1.2.1,Regulatory quality*,59,50.02070102,0.249515325,,0,,,2019
ARM,Armenia,RuleOL,1.2.2,Rule of law*,70,43.26371112,-0.131275758,,0,,,2019
ARM,Armenia,CostRedu,1.2.3,Cost of redudancy dismissal,40,90.0990099,13,,0,,,2019
ARM,Armenia,SP13,1.3.,Business environment,70,70.319695,,0,,,,
ARM,Armenia,EaseStartBus,1.3.1,Ease of starting a business*,10,96.08549,96.08549,,0,S,S,2019
ARM,Armenia,EaseInsol,1.3.2,Ease of resolving insolvency*,86,44.5539,44.5539,,0,,,2019
ARM,Armenia,P2,2,Human capital and research,94,21.67950907,,0,,,,
ARM,Armenia,SP21,2.1.,Education,98,37.61951859,,0,,,,
ARM,Armenia,ExpEdu,2.1.1,"Expenditure on education, % GDP",104,19.66699311,2.7075901,,0,W,W,2017
ARM,Armenia,GovFundPup,2.1.2,"Government funding/pupil, secondary, % GDP/cap",78,19.27791328,14.57604,,1,,,2014
ARM,Armenia,SchLifeExp,2.1.3,"School life expectancy, years",81,47.50458608,13.10609,,0,,,2019
ARM,Armenia,PISA,2.1.4,"PISA scales in reading, maths and science",,,,,,,,
ARM,Armenia,PupTeachR,2.1.5,"Pupil-teacher ratio, secondary",27,90.4376452,9.921970271,,0,S,,2019
ARM,Armenia,SP22,2.2.,Tertiary education,82,26.22693628,,0,,,,
ARM,Armenia,TertEnrol,2.2.1,"Tertiary enrolment, % gross",61,35.67155525,51.48753,,0,,,2019
ARM,Armenia,SciEngGrad,2.2.2,"Graduates in science and engineering, %",89,22.11230153,17.14432,,0,,,2019
ARM,Armenia,TertMob,2.2.3,"Tertiary inbound mobility, %",42,15.56696786,5.51761,,0,,,2019
ARM,Armenia,SP23,2.3.,Research and development (R&D),103,1.192072331,,0,,,,
ARM,Armenia,ResPPop,2.3.1,"Researchers, FTE/mn pop.",,,,,,,,
ARM,Armenia,RDExp,2.3.2,"Gross expenditure on R&D, % GDP",92,3.576216992,0.18876,,1,,,2018
ARM,Armenia,RDCompExp,2.3.3,"Global corporate R&D investors, top 3, mn US$",41,0,0,,0,W,W,2020
ARM,Armenia,QSRank,2.3.4,"QS university ranking, top 3*",74,0,0,,0,W,W,2020
ARM,Armenia,P3,3,Infrastructure,80,38.0911126,,0,,,,
ARM,Armenia,SP31,3.1.,Information and communication technologies (ICTs),63,67.99723075,,0,,,,
ARM,Armenia,ICTAcc,3.1.1,ICT access*,61,69.43924423,6.943924423,,0,,,2019
ARM,Armenia,ICTUse,3.1.2,ICT use*,67,57.54967875,5.754967875,,0,,,2019
ARM,Armenia,GovOLServ,3.1.3,Government's online service*,69,70,0.7,,0,,,2020
ARM,Armenia,Epart,3.1.4,E-participation*,57,75,0.75,,0,,,2020
ARM,Armenia,SP32,3.2.,General infrastructure,104,21.04231698,,0,,,,
ARM,Armenia,ElecOut,3.2.1,"Electricity output, GWh/mn pop.",72,9.532935558,2639.2275,,0,,,2018
ARM,Armenia,LogPerf,3.2.2,Logistics performance*,88,26.04986067,2.607607,,0,,,2018
ARM,Armenia,GroCap,3.2.3,"Gross capital formation, % GDP",80,24.29323586,20.876,,0,,,2020
ARM,Armenia,SP33,3.3.,Ecological sustainability,80,25.23379006,,0,,,,
ARM,Armenia,GDPEner,3.3.1,GDP/unit of energy use,75,23.19551406,9.3830004,,0,,,2018
ARM,Armenia,EnvPerf,3.3.2,Environmental performance*,51,52.3,52.3,,0,,,2020
ARM,Armenia,ISOEnv,3.3.3,ISO 14001 environmental certificates/bn PPP$ GDP,130,0.20585613,0.071258907,,0,W,,2019
ARM,Armenia,P4,4,Market sophistication,99,40.44512382,,0,,,W,
ARM,Armenia,SP41,4.1.,Credit,73,39.38738551,,0,,,,
ARM,Armenia,EaseCred,4.1.1,Ease of getting credit*,44,70,70,,0,,,2019
ARM,Armenia,DomCred2Priv,4.1.2,"Domestic credit to private sector, % GDP",55,23.59262126,59.91981034,,0,,,2019
ARM,Armenia,MicroLoan,4.1.3,"Microfinance gross loans, % GDP",33,9.751685014,0.551229555,,0,,,2018
ARM,Armenia,SP42,4.2.,Investment,97,23.50647089,,1,,,,
ARM,Armenia,EaseProtInv,4.2.1,Ease of protecting minority investors*,102,42,42,,0,,W,2019
ARM,Armenia,MarkCap,4.2.2,"Market capitalization, % GDP",,,,,,,,
ARM,Armenia,r_VenCapDeal,4.2.3,"Venture capital investors, deals/bn PPP$ GDP",58,5.012941783,0.023752969,,1,,,2019
ARM,Armenia,c_VenCapDeal,4.2.4,"Venture capital recipients, deals/bn PPP$ GDP",,,,,,,,
ARM,Armenia,SP43,4.3.,"Trade, diversification, and market scale",98,58.44151505,,0,,,,
ARM,Armenia,AppTarriff,4.3.1,"Applied tariff rate, weighted avg., %",75,77.13806356,4.0900002,,0,,,2019
ARM,Armenia,c_HHI,4.3.2,Domestic industry diversification,95,71.51743671,0.291826969,,0,W,W,2018
ARM,Armenia,DomMarkSc,4.3.3,"Domestic market scale, bn PPP$",110,36.01731914,40.790001,,0,W,W,2020
ARM,Armenia,P5,5,Business sophistication,98,19.88629736,,0,,,,
ARM,Armenia,SP51,5.1.,Knowledge workers,69,30.0550068,,0,,,,
ARM,Armenia,KnowIntsEmp,5.1.1,"Knowledge-intensive employment, %",51,45.52368914,29.4788113,,0,,,2019
ARM,Armenia,FirmTrain,5.1.2,"Firms offering formal training, %",56,29.46793997,27.5,,0,,,2020
ARM,Armenia,GERDPerf,5.1.3,"GERD performed by business, % GDP",,,,,,,,
ARM,Armenia,GERDFinBus,5.1.4,"GERD financed by business, %",71,20.64381558,16.68838,,0,,,2018
ARM,Armenia,FemEmpDeg,5.1.5,"Females employed w/advanced degrees, %",86,19.11415822,6.349869748,,0,,W,2019
ARM,Armenia,SP52,5.2.,Innovation linkages,109,14.89453661,,0,,,,
ARM,Armenia,UniResColl,5.2.1,University-industry R&D collaboration†,96,35.7113123,3.142678738,,0,,,2020
ARM,Armenia,StatClustDev,5.2.2,State of cluster development and depth†,82,43.59503587,3.615702152,,0,,,2020
ARM,Armenia,GERDFinAbr,5.2.3,"GERD financed by abroad, % GDP",78,1.463748335,0.010488554,,0,,,2018
ARM,Armenia,JVStratAll,5.2.4,Joint venture/strategic alliance deals/bn PPP$ GDP,100,3.127228089,0.012003625,,0,,,2020
ARM,Armenia,PatFam,5.2.5,Patent families/bn PPP$ GDP,62,0.983746297,0.056058526,,0,,,2017
ARM,Armenia,SP53,5.3.,Knowledge absorption,119,14.70934867,,0,,W,W,
ARM,Armenia,IntelPropPay,5.3.1,"Intellectual property payments, % total trade",123,0.000418522,0.0000209,,1,W,W,2012
ARM,Armenia,HiTechImp,5.3.2,"High-tech imports, % total trade",98,17.20373869,5.939749575,,0,,,2019
ARM,Armenia,ICTSevImp,5.3.3,"ICT services imports, % total trade",100,12.30726696,0.560782522,,0,,,2019
