Country Name,Country Code,Series Name,Series Code,2018 [YR2018]
Belgium,BEL,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,4.051289
Belgium,BEL,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,2
Belgium,BEL,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,4.130972
Belgium,BEL,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,1
Belgium,BEL,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,3.994913
Belgium,BEL,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,14
Belgium,BEL,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,3.663064
Belgium,BEL,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,1
Belgium,BEL,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,4.410293
Belgium,BEL,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,3
Belgium,BEL,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,2
Belgium,BEL,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,12
Belgium,BEL,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,4.039084
Belgium,BEL,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,3.919175
Belgium,BEL,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,4.158993
Belgium,BEL,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,94.9285384970032
Belgium,BEL,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,14
Belgium,BEL,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,3.984249
Benin,BEN,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,87
Benin,BEN,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,2.748422
Benin,BEN,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,98
Benin,BEN,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.502329
Benin,BEN,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,83
Benin,BEN,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.733894
Benin,BEN,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,82
Benin,BEN,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.5625
Benin,BEN,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,57
Benin,BEN,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,3.415745
Benin,BEN,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,76
Benin,BEN,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,58
Benin,BEN,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,109
Benin,BEN,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.749889
Benin,BEN,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,2.539084
Benin,BEN,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,2.960693
Benin,BEN,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,54.6593662109973
Benin,BEN,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,83
Benin,BEN,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,2.496995
Bhutan,BTN,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,130
Bhutan,BTN,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,2.346263
Bhutan,BTN,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,115
Bhutan,BTN,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.346263
Bhutan,BTN,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,160
Bhutan,BTN,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,1.803902
Bhutan,BTN,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,135
Bhutan,BTN,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.136382
Bhutan,BTN,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,146
Bhutan,BTN,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,2.486475
Bhutan,BTN,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,149
Bhutan,BTN,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,129
Bhutan,BTN,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,159
Bhutan,BTN,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.16898
Bhutan,BTN,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,1.950659
Bhutan,BTN,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,2.387302
Bhutan,BTN,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,36.5141479907192
Bhutan,BTN,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,150
Bhutan,BTN,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,1.908333
Bolivia,BOL,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,148
Bolivia,BOL,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,2.131688
Bolivia,BOL,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,139
Bolivia,BOL,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.210882
Bolivia,BOL,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,106
Bolivia,BOL,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.535217
Bolivia,BOL,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,117
Bolivia,BOL,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.318927
Bolivia,BOL,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,127
Bolivia,BOL,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,2.742127
Bolivia,BOL,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,131
Bolivia,BOL,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,113
Bolivia,BOL,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,146
Bolivia,BOL,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.358376
Bolivia,BOL,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,2.194252
Bolivia,BOL,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,2.5225
Bolivia,BOL,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,42.4301034158336
Bolivia,BOL,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,129
Bolivia,BOL,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,2.152436
Bosnia and Herzegovina,BIH,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,70
Bosnia and Herzegovina,BIH,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,2.894737
Bosnia and Herzegovina,BIH,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,65
Bosnia and Herzegovina,BIH,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.801754
Bosnia and Herzegovina,BIH,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,66
Bosnia and Herzegovina,BIH,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.842105
Bosnia and Herzegovina,BIH,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,69
Bosnia and Herzegovina,BIH,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.631579
Bosnia and Herzegovina,BIH,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,72
Bosnia and Herzegovina,BIH,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,3.210526
Bosnia and Herzegovina,BIH,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,72
Bosnia and Herzegovina,BIH,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,56
Bosnia and Herzegovina,BIH,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,91
Bosnia and Herzegovina,BIH,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.808565
Bosnia and Herzegovina,BIH,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,2.615623
Bosnia and Herzegovina,BIH,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,3.001508
Bosnia and Herzegovina,BIH,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,56.4921641609224
Bosnia and Herzegovina,BIH,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,97
Bosnia and Herzegovina,BIH,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,2.421053
Botswana,BWA,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,..
Botswana,BWA,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,..
Botswana,BWA,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,..
Botswana,BWA,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,..
Botswana,BWA,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,..
Botswana,BWA,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,..
Botswana,BWA,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,..
Botswana,BWA,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,..
Botswana,BWA,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,..
Botswana,BWA,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,..
Botswana,BWA,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,..
Botswana,BWA,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,..
Botswana,BWA,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,..
Botswana,BWA,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,..
Botswana,BWA,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,..
Botswana,BWA,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,..
Botswana,BWA,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,..
Botswana,BWA,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,..
Botswana,BWA,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,..
Brazil,BRA,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,51
Brazil,BRA,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,3.111438
Brazil,BRA,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,46
Brazil,BRA,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,3.090163
Brazil,BRA,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,61
Brazil,BRA,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.881091
Brazil,BRA,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,102
Brazil,BRA,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.406162
Brazil,BRA,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,51
Brazil,BRA,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,3.510178
Brazil,BRA,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,56
Brazil,BRA,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,48
Brazil,BRA,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,64
Brazil,BRA,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.98579
Brazil,BRA,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,2.846858
Brazil,BRA,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,3.124723
Brazil,BRA,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,62.0279473887408
Brazil,BRA,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,50
Brazil,BRA,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,2.926983
Brunei Darussalam,BRN,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,88
Brunei Darussalam,BRN,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,2.747244
Brunei Darussalam,BRN,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,77
Brunei Darussalam,BRN,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.709827
Brunei Darussalam,BRN,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,113
Brunei Darussalam,BRN,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.51339
Brunei Darussalam,BRN,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,73
Brunei Darussalam,BRN,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.622014
Brunei Darussalam,BRN,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,80
Brunei Darussalam,BRN,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,3.173628
Brunei Darussalam,BRN,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,80
