2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Country Name,Country Code,Indicator Name,Indicator Code,
402.934509277344,,,,,,,427,427.109039306641,,409.9423828125,Argentina,ARG,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,
0.588557064533234,,,,,,,0.611,0.61736673116684,,0.602144718170166,Argentina,ARG,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,
0.612291395664215,,,,,,,0.632,0.627702116966248,,0.613279402256012,Argentina,ARG,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,
0.600252389907837,,,,,,,0.622,0.616489708423615,,0.602137565612793,Argentina,ARG,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,
0.624944806098938,,,,,,,0.642,0.639261424541473,,0.624488055706024,Argentina,ARG,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,
0.577700257301331,,,,,,,0.6,0.607228219509125,,0.59166693687439,Argentina,ARG,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,
0.565431118011475,,,,,,,0.59,0.607066631317139,,0.591290056705475,Argentina,ARG,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,
0.554134130477905,,,,,,,0.578,0.593780279159546,,0.578204154968262,Argentina,ARG,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,
0.576892852783203,,,,,,,0.602,0.619519352912903,,0.604211807250977,Argentina,ARG,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,
0.599327921867371,,,,,,,0.621,0.627047121524811,,0.611715614795685,Argentina,ARG,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,
8.23821640014648,,,,,,,8.87,8.73913383483887,,8.41131019592285,Argentina,ARG,Learning-Adjusted Years of School,HD.HCI.LAYS,
8.56332111358643,,,,,,,8.97,8.79666709899902,,8.49405002593994,Argentina,ARG,"Learning-Adjusted Years of School, Female",HD.HCI.LAYS.FE,
7.90872478485107,,,,,,,8.77,8.68136882781982,,8.33244132995605,Argentina,ARG,"Learning-Adjusted Years of School, Male",HD.HCI.LAYS.MA,
0.985559582710266,,,,,,,0.9896,0.989577353000641,,0.990055024623871,Argentina,ARG,Probability of Survival to Age 5,HD.HCI.MORT,
0.987052738666534,,,,,,,0.9906,0.990525245666504,,0.990962862968445,Argentina,ARG,"Probability of Survival to Age 5, Female",HD.HCI.MORT.FE,
0.984135448932648,,,,,,,0.9887,0.988674402236938,,0.989193558692932,Argentina,ARG,"Probability of Survival to Age 5, Male",HD.HCI.MORT.MA,
0.876304626464844,,,,,,,0.889,0.885885715484619,,0.888269186019897,Argentina,ARG,Survival Rate from Age 15-60,HD.HCI.AMRT,
0.913106739521027,,,,,,,0.9269,0.919716954231262,,0.921317934989929,Argentina,ARG,"Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,
0.838681995868683,,,,,,,0.8511,0.851294696331024,,0.854534029960632,Argentina,ARG,"Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,
,,,,,,,11.09,11.3868026733398,,11.2798700332642,Armenia,ARM,Expected Years of School,HD.HCI.EYRS,
,,,,,,,11.27,11.6258125305176,,11.5174217224121,Armenia,ARM,"Expected Years of School, Female",HD.HCI.EYRS.FE,
,,,,,,,10.92,11.1737947463989,,11.070237159729,Armenia,ARM,"Expected Years of School, Male",HD.HCI.EYRS.MA,
0.791368365287781,,,,,,,0.906,0.906010508537292,,0.906010508537292,Armenia,ARM,Fraction of Children Under 5 Not Stunted,HD.HCI.STNT,
0.800305187702179,,,,,,,0.9224,0.922400414943695,,0.922400414943695,Armenia,ARM,"Fraction of Children Under 5 Not Stunted, Female",HD.HCI.STNT.FE,
0.783171594142914,,,,,,,0.8914,0.891441583633423,,0.891441583633423,Armenia,ARM,"Fraction of Children Under 5 Not Stunted, Male",HD.HCI.STNT.MA,
,,,,,,,443,442.969451904297,,442.969451904297,Armenia,ARM,Harmonized Test Scores,HD.HCI.HLOS,
,,,,,,,448,447.720458984375,,447.720458984375,Armenia,ARM,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,
,,,,,,,439,438.548522949219,,438.548522949219,Armenia,ARM,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,
,,,,,,,0.572,0.58172595500946,,0.578998804092407,Armenia,ARM,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,
,,,,,,,0.593,0.606254577636719,,0.603098571300507,Armenia,ARM,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,
,,,,,,,0.58,0.594755709171295,,0.591697335243225,Armenia,ARM,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,
,,,,,,,0.605,0.617133259773254,,0.613887012004852,Armenia,ARM,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,
,,,,,,,0.559,0.571879506111145,,0.569216191768646,Armenia,ARM,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,
,,,,,,,0.551,0.558102667331696,,0.555849492549896,Armenia,ARM,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,
,,,,,,,0.536,0.546420633792877,,0.544232785701752,Armenia,ARM,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,
,,,,,,,0.565,0.569255113601685,,0.566902577877045,Armenia,ARM,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,
,,,,,,,0.583,0.591332137584686,,0.588532090187073,Armenia,ARM,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,
,,,,,,,7.86,8.07040977478027,,7.99462080001831,Armenia,ARM,Learning-Adjusted Years of School,HD.HCI.LAYS,
,,,,,,,8.07,8.3281831741333,,8.25053691864014,Armenia,ARM,"Learning-Adjusted Years of School, Female",HD.HCI.LAYS.FE,
,,,,,,,7.66,7.8404016494751,,7.767737865448,Armenia,ARM,"Learning-Adjusted Years of School, Male",HD.HCI.LAYS.MA,
0.981477737426758,,,,,,,0.9874,0.986994922161102,,0.987619340419769,Armenia,ARM,Probability of Survival to Age 5,HD.HCI.MORT,
0.983573853969574,,,,,,,0.9888,0.988448441028595,,0.98898446559906,Armenia,ARM,"Probability of Survival to Age 5, Female",HD.HCI.MORT.FE,
0.979509770870209,,,,,,,0.986,0.985609233379364,,0.986330449581146,Armenia,ARM,"Probability of Survival to Age 5, Male",HD.HCI.MORT.MA,
0.867673754692078,,,,,,,0.8815,0.883577227592468,,0.885818600654602,Armenia,ARM,Survival Rate from Age 15-60,HD.HCI.AMRT,
0.916808724403381,,,,,,,0.9268,0.933715045452118,,0.935094475746155,Armenia,ARM,"Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,
0.810817956924438,,,,,,,0.828,0.824984312057495,,0.828158974647522,Armenia,ARM,"Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,
,,,,,,,,,,,Aruba,ABW,Expected Years of School,HD.HCI.EYRS,
,,,,,,,,,,,Aruba,ABW,"Expected Years of School, Female",HD.HCI.EYRS.FE,
,,,,,,,,,,,Aruba,ABW,"Expected Years of School, Male",HD.HCI.EYRS.MA,
,,,,,,,,,,,Aruba,ABW,Fraction of Children Under 5 Not Stunted,HD.HCI.STNT,
,,,,,,,,,,,Aruba,ABW,"Fraction of Children Under 5 Not Stunted, Female",HD.HCI.STNT.FE,
,,,,,,,,,,,Aruba,ABW,"Fraction of Children Under 5 Not Stunted, Male",HD.HCI.STNT.MA,
,,,,,,,,,,,Aruba,ABW,Harmonized Test Scores,HD.HCI.HLOS,
,,,,,,,,,,,Aruba,ABW,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,
,,,,,,,,,,,Aruba,ABW,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,
,,,,,,,,,,,Aruba,ABW,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,
,,,,,,,,,,,Aruba,ABW,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,
,,,,,,,,,,,Aruba,ABW,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,
,,,,,,,,,,,Aruba,ABW,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,
,,,,,,,,,,,Aruba,ABW,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,
,,,,,,,,,,,Aruba,ABW,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,
,,,,,,,,,,,Aruba,ABW,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,
,,,,,,,,,,,Aruba,ABW,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,
,,,,,,,,,,,Aruba,ABW,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,
,,,,,,,,,,,Aruba,ABW,Learning-Adjusted Years of School,HD.HCI.LAYS,
,,,,,,,,,,,Aruba,ABW,"Learning-Adjusted Years of School, Female",HD.HCI.LAYS.FE,
,,,,,,,,,,,Aruba,ABW,"Learning-Adjusted Years of School, Male",HD.HCI.LAYS.MA,
,,,,,,,,,,,Aruba,ABW,Probability of Survival to Age 5,HD.HCI.MORT,
,,,,,,,,,,,Aruba,ABW,"Probability of Survival to Age 5, Female",HD.HCI.MORT.FE,
,,,,,,,,,,,Aruba,ABW,"Probability of Survival to Age 5, Male",HD.HCI.MORT.MA,
,,,,,,,,,,,Aruba,ABW,Survival Rate from Age 15-60,HD.HCI.AMRT,
,,,,,,,,,,,Aruba,ABW,"Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,
,,,,,,,,,,,Aruba,ABW,"Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,
12.8842010498047,,,,,,,13.77,13.6014432907104,,13.6014432907104,Australia,AUS,Expected Years of School,HD.HCI.EYRS,
12.9267997741699,,,,,,,13.78,13.6202220916748,,13.6202220916748,Australia,AUS,"Expected Years of School, Female",HD.HCI.EYRS.FE,
12.8437948226929,,,,,,,13.76,13.5834541320801,,13.5834541320801,Australia,AUS,"Expected Years of School, Male",HD.HCI.EYRS.MA,
,,,,,,,0.98,,,,Australia,AUS,Fraction of Children Under 5 Not Stunted,HD.HCI.STNT,
,,,,,,,,,,,Australia,AUS,"Fraction of Children Under 5 Not Stunted, Female",HD.HCI.STNT.FE,
,,,,,,,,,,,Australia,AUS,"Fraction of Children Under 5 Not Stunted, Male",HD.HCI.STNT.MA,
536.33154296875,,,,,,,524,524.26513671875,,515.685363769531,Australia,AUS,Harmonized Test Scores,HD.HCI.HLOS,
540.773620605469,,,,,,,528,528.43408203125,,519.648071289063,Australia,AUS,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,
531.690551757813,,,,,,,520,520.111938476563,,511.851531982422,Australia,AUS,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,
0.754843771457672,,,,,,,0.803,0.780833959579468,,0.770239531993866,Australia,AUS,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,
0.771355628967285,,,,,,,0.805,0.79529595375061,,0.783872067928314,Australia,AUS,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,
0.763750195503235,,,,,,,0.796,0.784779489040375,,0.774503231048584,Australia,AUS,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,
0.77934855222702,,,,,,,0.815,0.805662453174591,,0.792926669120789,Australia,AUS,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,
0.748167395591736,,,,,,,0.793,0.771554112434387,,0.761949002742767,Australia,AUS,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,
0.738740682601929,,,,,,,0.779,0.766766428947449,,0.75711715221405,Australia,AUS,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,
0.730910360813141,,,,,,,0.768,0.75450724363327,,0.745822191238403,Australia,AUS,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,
0.746360182762146,,,,,,,0.789,0.778917968273163,,0.768099308013916,Australia,AUS,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,
0.76158595085144,,,,,,,0.813,0.789870023727417,,0.777968049049377,Australia,AUS,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,
11.0563249588013,,,,,,,11.55,11.4092197418213,,11.2225046157837,Australia,AUS,Learning-Adjusted Years of School,HD.HCI.LAYS,
11.1847553253174,,,,,,,11.65,11.5158233642578,,11.3243560791016,Australia,AUS,"Learning-Adjusted Years of School, Female",HD.HCI.LAYS.FE,
10.9262790679932,,,,,,,11.45,11.3038673400879,,11.1243391036987,Australia,AUS,"Learning-Adjusted Years of School, Male",HD.HCI.LAYS.MA,
0.995229303836823,,,,,,,0.9965,0.996263206005096,,0.996311366558075,Australia,AUS,Probability of Survival to Age 5,HD.HCI.MORT,
0.995715498924255,,,,,,,0.9968,0.996598899364471,,0.996642529964447,Australia,AUS,"Probability of Survival to Age 5, Female",HD.HCI.MORT.FE,
0.994768142700195,,,,,,,0.9962,0.995942533016205,,0.995994746685028,Australia,AUS,"Probability of Survival to Age 5, Male",HD.HCI.MORT.MA,
0.937242150306702,,,,,,,0.9484,0.944260776042938,,0.94614177942276,Australia,AUS,Survival Rate from Age 15-60,HD.HCI.AMRT,
0.95390248298645,,,,,,,0.9614,0.958792924880981,,0.960026323795319,Australia,AUS,"Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,
0.920856237411499,,,,,,,0.9355,0.929815053939819,,0.932335913181305,Australia,AUS,"Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,
13.4628982543945,,,,,,,13.89,13.4275989532471,,13.4275989532471,Austria,AUT,Expected Years of School,HD.HCI.EYRS,
13.4783544540405,,,,,,,13.79,13.4668941497803,,13.4668941497803,Austria,AUT,"Expected Years of School, Female",HD.HCI.EYRS.FE,
13.4481477737427,,,,,,,13.94,13.3904275894165,,13.3904275894165,Austria,AUT,"Expected Years of School, Male",HD.HCI.EYRS.MA,
,,,,,,,,,,,Austria,AUT,Fraction of Children Under 5 Not Stunted,HD.HCI.STNT,
,,,,,,,,,,,Austria,AUT,"Fraction of Children Under 5 Not Stunted, Female",HD.HCI.STNT.FE,
,,,,,,,,,,,Austria,AUT,"Fraction of Children Under 5 Not Stunted, Male",HD.HCI.STNT.MA,
503.468139648438,,,,,,,525,524.832641601563,,507.639373779297,Austria,AUT,Harmonized Test Scores,HD.HCI.HLOS,
505.557312011719,,,,,,,524,524.013000488281,,509.630554199219,Austria,AUT,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,
501.297912597656,,,,,,,526,525.700134277344,,505.707366943359,Austria,AUT,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,
0.737782120704651,,,,,,,0.793,0.768673121929169,,0.746739745140076,Austria,AUT,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,
0.753172814846039,,,,,,,0.798,0.779697299003601,,0.761190295219421,Austria,AUT,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,
0.741839468479156,,,,,,,0.787,0.769048452377319,,0.749268651008606,Austria,AUT,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,
0.765013694763184,,,,,,,0.809,0.790127217769623,,0.773455381393433,Austria,AUT,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,
0.72965145111084,,,,,,,0.783,0.759722769260406,,0.737196564674377,Austria,AUT,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,
0.722867131233215,,,,,,,0.785,0.758228123188019,,0.733019888401031,Austria,AUT,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,
0.712619543075562,,,,,,,0.773,0.746416747570038,,0.720291674137115,Austria,AUT,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,
0.733180522918701,,,,,,,0.798,0.770269393920898,,0.745951056480408,Austria,AUT,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,
0.746128141880035,,,,,,,0.803,0.777316033840179,,0.756520211696625,Austria,AUT,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,
10.8450241088867,,,,,,,11.67,11.2755880355835,,10.9062051773071,Austria,AUT,Learning-Adjusted Years of School,HD.HCI.LAYS,
10.9025287628174,,,,,,,11.56,11.2909240722656,,10.9810247421265,Austria,AUT,"Learning-Adjusted Years of School, Female",HD.HCI.LAYS.FE,
10.7864456176758,,,,,,,11.72,11.2629594802856,,10.834620475769,Austria,AUT,"Learning-Adjusted Years of School, Male",HD.HCI.LAYS.MA,
0.995673358440399,,,,,,,0.9964,0.996415019035339,,0.996477246284485,Austria,AUT,Probability of Survival to Age 5,HD.HCI.MORT,
0.996114492416382,,,,,,,0.9968,0.996770203113556,,0.996823191642761,Austria,AUT,"Probability of Survival to Age 5, Female",HD.HCI.MORT.FE,
0.995255708694458,,,,,,,0.9961,0.996079981327057,,0.996149897575378,Austria,AUT,"Probability of Survival to Age 5, Male",HD.HCI.MORT.MA,
0.927431643009186,,,,,,,0.936,0.936358630657196,,0.937184393405914,Austria,AUT,Survival Rate from Age 15-60,HD.HCI.AMRT,
0.951332986354828,,,,,,,0.9581,0.95574688911438,,0.956844329833984,Austria,AUT,"Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,
0.903967618942261,,,,,,,0.9145,0.917463302612305,,0.91805362701416,Austria,AUT,"Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,
10.6936292648315,,,,,,,11.58,12.4046535491943,,12.4437866210938,Azerbaijan,AZE,Expected Years of School,HD.HCI.EYRS,
10.5953912734985,,,,,,,,12.4450149536133,,12.400107383728,Azerbaijan,AZE,"Expected Years of School, Female",HD.HCI.EYRS.FE,
10.7792682647705,,,,,,,,12.3686008453369,,12.4801950454712,Azerbaijan,AZE,"Expected Years of School, Male",HD.HCI.EYRS.MA,
0.734525203704834,,,,,,,0.82,0.822275400161743,,0.822275400161743,Azerbaijan,AZE,Fraction of Children Under 5 Not Stunted,HD.HCI.STNT,
0.75401246547699,,,,,,,,0.824696481227875,,0.824696481227875,Azerbaijan,AZE,"Fraction of Children Under 5 Not Stunted, Female",HD.HCI.STNT.FE,
0.717497110366821,,,,,,,,0.820264279842377,,0.820264279842377,Azerbaijan,AZE,"Fraction of Children Under 5 Not Stunted, Male",HD.HCI.STNT.MA,
402.048217773438,,,,,,,472,472.276885986328,,415.946197509766,Azerbaijan,AZE,Harmonized Test Scores,HD.HCI.HLOS,
405.887329101563,,,,,,,479,479.300933837891,,419.955108642578,Azerbaijan,AZE,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,
398.384765625,,,,,,,466,466.060852050781,,412.331970214844,Azerbaijan,AZE,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,
0.497457385063171,,,,,,,0.597,0.62931215763092,,0.577767550945282,Azerbaijan,AZE,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,
0.508597791194916,,,,,,,,0.645950555801392,,0.587314665317535,Azerbaijan,AZE,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,
0.495958000421524,,,,,,,,0.624517440795898,,0.569717884063721,Azerbaijan,AZE,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,
0.520670831203461,,,,,,,,0.664292633533478,,0.602782309055328,Azerbaijan,AZE,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,
0.485709607601166,,,,,,,0.576,0.609901905059814,,0.561639130115509,Azerbaijan,AZE,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,
0.48643285036087,,,,,,,,0.613982617855072,,0.568437039852142,Azerbaijan,AZE,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,
0.47257986664772,,,,,,,,0.592488467693329,,0.549915611743927,Azerbaijan,AZE,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,
0.499341547489166,,,,,,,,0.633723199367523,,0.584461212158203,Azerbaijan,AZE,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,
0.508524119853973,,,,,,,0.615,0.646149396896362,,0.591151416301727,Azerbaijan,AZE,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,
6.87896776199341,,,,,,,8.75,9.37348937988281,,8.28151321411133,Azerbaijan,AZE,Learning-Adjusted Years of School,HD.HCI.LAYS,
6.88085603713989,,,,,,,,9.54385089874268,,8.33198165893555,Azerbaijan,AZE,"Learning-Adjusted Years of School, Female",HD.HCI.LAYS.FE,
6.87087440490723,,,,,,,,9.22323322296143,,8.2335729598999,Azerbaijan,AZE,"Learning-Adjusted Years of School, Male",HD.HCI.LAYS.MA,
0.962363541126251,,,,,,,0.977,0.977119386196136,,0.978476583957672,Azerbaijan,AZE,Probability of Survival to Age 5,HD.HCI.MORT,
0.965856611728668,,,,,,,0.9795,0.979410231113434,,0.980643391609192,Azerbaijan,AZE,"Probability of Survival to Age 5, Female",HD.HCI.MORT.FE,
0.959079265594482,,,,,,,0.9746,0.974904239177704,,0.976425766944885,Azerbaijan,AZE,"Probability of Survival to Age 5, Male",HD.HCI.MORT.MA,
0.864685952663422,,,,,,,0.8723,0.880382418632507,,0.88195812702179,Azerbaijan,AZE,Survival Rate from Age 15-60,HD.HCI.AMRT,
0.91062468290329,,,,,,,0.9158,0.910116076469421,,0.911737084388733,Azerbaijan,AZE,"Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,
0.817528247833252,,,,,,,0.8273,0.849677920341492,,0.851323843002319,Azerbaijan,AZE,"Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,
,,,,,,,,,,,"Bahamas, The",BHS,Expected Years of School,HD.HCI.EYRS,
,,,,,,,,,,,"Bahamas, The",BHS,"Expected Years of School, Female",HD.HCI.EYRS.FE,
,,,,,,,,,,,"Bahamas, The",BHS,"Expected Years of School, Male",HD.HCI.EYRS.MA,
,,,,,,,,,,,"Bahamas, The",BHS,Fraction of Children Under 5 Not Stunted,HD.HCI.STNT,
,,,,,,,,,,,"Bahamas, The",BHS,"Fraction of Children Under 5 Not Stunted, Female",HD.HCI.STNT.FE,
,,,,,,,,,,,"Bahamas, The",BHS,"Fraction of Children Under 5 Not Stunted, Male",HD.HCI.STNT.MA,
,,,,,,,,,,,"Bahamas, The",BHS,Harmonized Test Scores,HD.HCI.HLOS,
,,,,,,,,,,,"Bahamas, The",BHS,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,
,,,,,,,,,,,"Bahamas, The",BHS,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,
,,,,,,,,,,,"Bahamas, The",BHS,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,
,,,,,,,,,,,"Bahamas, The",BHS,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,
,,,,,,,,,,,"Bahamas, The",BHS,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,
,,,,,,,,,,,"Bahamas, The",BHS,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,
,,,,,,,,,,,"Bahamas, The",BHS,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,
,,,,,,,,,,,"Bahamas, The",BHS,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,
,,,,,,,,,,,"Bahamas, The",BHS,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,
,,,,,,,,,,,"Bahamas, The",BHS,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,
,,,,,,,,,,,"Bahamas, The",BHS,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,
,,,,,,,,,,,"Bahamas, The",BHS,Learning-Adjusted Years of School,HD.HCI.LAYS,
,,,,,,,,,,,"Bahamas, The",BHS,"Learning-Adjusted Years of School, Female",HD.HCI.LAYS.FE,
,,,,,,,,,,,"Bahamas, The",BHS,"Learning-Adjusted Years of School, Male",HD.HCI.LAYS.MA,
,,,,,,,,,,,"Bahamas, The",BHS,Probability of Survival to Age 5,HD.HCI.MORT,
,,,,,,,,,,,"Bahamas, The",BHS,"Probability of Survival to Age 5, Female",HD.HCI.MORT.FE,
,,,,,,,,,,,"Bahamas, The",BHS,"Probability of Survival to Age 5, Male",HD.HCI.MORT.MA,
,,,,,,,,,,,"Bahamas, The",BHS,Survival Rate from Age 15-60,HD.HCI.AMRT,
,,,,,,,,,,,"Bahamas, The",BHS,"Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,
,,,,,,,,,,,"Bahamas, The",BHS,"Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,
12.0526485443115,,,,,,,13.28,13.1706819534302,,12.8496723175049,Bahrain,BHR,Expected Years of School,HD.HCI.EYRS,
12.2881832122803,,,,,,,13.41,13.2703657150269,,13.0523662567139,Bahrain,BHR,"Expected Years of School, Female",HD.HCI.EYRS.FE,
