Country,Indicator,Breakdowns,Time,Unit,PowerCode,Reference Period,Value,Flags
Denmark,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2013,Percentage,Units,,85.2653,
Denmark,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2014,Percentage,Units,,84.4421,
Denmark,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2015,Percentage,Units,,88.0819,
Denmark,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2016,Percentage,Units,,88.3222,
Denmark,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2017,Percentage,Units,,89.2137,
Denmark,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2018,Percentage,Units,,91.518,
Denmark,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2019,Percentage,Units,,91.6709,
Denmark,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2020,Percentage,Units,,90.6908,
Denmark,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2006,Percentage,Units,,19.999,
Denmark,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2007,Percentage,Units,,36.9925,
Denmark,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2008,Percentage,Units,,34.882,Break
Denmark,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2009,Percentage,Units,,46.896,
Denmark,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2010,Percentage,Units,,50.7306,
Denmark,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2011,Percentage,Units,,51.8479,
Denmark,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2012,Percentage,Units,,52.8131,
Denmark,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2013,Percentage,Units,,50.3778,
Denmark,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2014,Percentage,Units,,49.4702,
Denmark,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2015,Percentage,Units,,51.6752,
Denmark,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2016,Percentage,Units,,53.2255,
Denmark,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2017,Percentage,Units,,51.4156,
Denmark,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2018,Percentage,Units,,45.7132,
Denmark,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2019,Percentage,Units,,46.7059,
Denmark,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2020,Percentage,Units,,39.1446,
Denmark,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2006,Percentage,Units,,16.8615,
Denmark,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2007,Percentage,Units,,32.5676,
Denmark,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2008,Percentage,Units,,34.5445,Break
Denmark,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2009,Percentage,Units,,43.7791,
Denmark,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2010,Percentage,Units,,59.3243,
Denmark,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2011,Percentage,Units,,64.0508,
Denmark,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2012,Percentage,Units,,69.405,
Denmark,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2013,Percentage,Units,,65.6572,
Denmark,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2014,Percentage,Units,,66.2627,
Denmark,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2015,Percentage,Units,,68.7093,
Denmark,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2016,Percentage,Units,,70.8926,
Denmark,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2017,Percentage,Units,,70.9316,
Denmark,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2018,Percentage,Units,,72.7724,
Denmark,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2019,Percentage,Units,,74.2223,
Denmark,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2020,Percentage,Units,,67.8004,
Estonia,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2005,Percentage,Units,,30.9836,
Estonia,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2006,Percentage,Units,,28.6025,
Estonia,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2007,Percentage,Units,,30.7496,
Estonia,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2008,Percentage,Units,,37.0665,Break
Estonia,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2009,Percentage,Units,,46.3701,
Estonia,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2010,Percentage,Units,,50.008,
Estonia,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2011,Percentage,Units,,53.0416,
Estonia,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2012,Percentage,Units,,54.3288,
Estonia,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2013,Percentage,Units,,48.3925,
Estonia,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2014,Percentage,Units,,50.6982,Break
Estonia,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2015,Percentage,Units,,81.2796,
Estonia,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2016,Percentage,Units,,76.9263,
Estonia,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2017,Percentage,Units,,77.9843,
Estonia,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2018,Percentage,Units,,78.867,
Estonia,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2019,Percentage,Units,,80.0156,
