Country,Product Name,Company,Type,Platforms,HW/SW,Cost,PR/OS,URL,Notes,Wikipedia,Developer,Ads,Active,data_country,data_year
United States,BitMessage,BitMessage.org,MessageEncryption,Mac/Win,SW,Free,OS,http://bitmessage.org ,"Encrypts inboxes using public-key cryptography and replicates it inside its P2P network, mixing it with inboxes of other users to conceal user's identity, prevent eavesdropping, and allow the network to operate in a decentralized manner.",http://en.wikipedia.org/wiki/Bitmessage,Jonathan Warren,No,A,,
United States,BitTorrent Sync,BitTorrent,CloudEncryption,Mac/Win/Lin/iOS/And,SW,Pay,PR,http://getsync.com,Decentralized data sharing proprietary end-to-end encryption.,http://en.wikipedia.org/wiki/BitTorrent_Sync,Konstantin Lissounov ,,A,,
United States,BlackSMS,Hadar Weitzman Group,MessageEncryption,iOS,SW,Free,PR,http://blacksms.info,"Allows sending of private confidential text messages encrypted with AES-256 and hidden inside of black bubbles, links, and fake replacement texts.  ",,,,A,,
United States,Bleep,BitTorrent,MessageEncryption,Mac/iOS/And,SW,Free,PR,http://bleep.pm,"Encrypted text, picture, and voice chat app built on P2P architecture.",http://en.wikipedia.org/wiki/BitTorrent_%28company%29,,,A,,
United States,BoringSSL,Google,DevTools,,SW,Free,OS,http://boringssl.googlesource.com/boringssl,Fork of OpenSSL designed to meet Google’s needs. ,http://en.wikipedia.org/wiki/OpenSSL#BoringSSL,,,A,,
United States,Briar,Briar Project,MessageEncryption,And,SW,Free,OS,http://briarproject.org,Peer-to-peer encrypted MessageEncryption and forums. In beta.,,,,A,,
United States,CameraV,Guardian Project,Camera,,SW,Free,OS,http://guardianproject.info/apps/camerav,All photos and videos are password-protected and 100% encrypted on your device. Based on the InformaCam platform.,http://en.wikipedia.org/wiki/The_Guardian_Project_%28software%29,,,A,,
United States,Carbon Copy Cloner,Bombich Software,FileEncryption,Mac,SW,Pay,PR,http://bombich.com,Encryption-enabled backup.,,Sarah Bombich,,A,,
United States,ccrypt,,FileEncryption,Mac/Win/Lin/BSD/iOS/And,SW,Free,OS,http://ccrypt.sourceforge.net,Utility for encrypting and decrypting files and streams. ,http://en.wikipedia.org/wiki/Ccrypt,Peter Selinger ,,A,,
United States,CD-Lock,RSE Software Inc ,FileEncryption,Win,SW,Pay,PR,http://cd-lock.com,Automatic Blowfish encryption and decryption of files on a CD-ROM.,,Scott Cheney ,,A,,
United States,Chadder,Etransfr ,MessageEncryption,Win/iOS/And,SW,Free,PR,http://chadder.im ,Developed at RIT.,,,,A,,
United States,ChatSecure,Guardian Project,MessageEncryption,And/iOS,SW,Free,OS,http://chatsecure.org,Encrypted chat client for iPhone and Android that supports OTR encryption over XMPP. Developed by Guardian Project.,http://en.wikipedia.org/wiki/The_Guardian_Project_%28software%29#ChatSecure,Chris Ballinger,,A,,
United States,Check Point Endpoint Security ,Check Point Software Technologies Ltd. ,DiskEncryption,Mac/Win,SW,Pay,PR,http://www.checkpoint.com/products/full-disk-encryption/index.html,IM app integrated with OTR. Formerly called Gibberbot; built on Google’s open-source Talk app and modified to support the Jabber XMPPprotocol.,http://en.wikipedia.org/wiki/Check_Point,,,A,,
United States,CheckPoint Endpoint Full Disk Encryption,CheckPoint,Multi,Mac/Win,SW,Pay,PR,http://www.checkpoint.com,"Combines firewall, antivirus, anti-spyware, full disk encryption, removable media encryption, protection of I/O ports such as USB, network access control, and a VPN client.",http://en.wikipedia.org/wiki/Check_Point,,,A,,
United States,Choctaw,"Softwar, Inc.",MailEncryption,Win/And,SW,Pay,PR,http://softwar.net/choctaw.html,"POP3 and SMTP e-mail application with TLS and SSL automatic security. Uses symmetrical stream cipher private key system that can be used in a one-time pad mode, and asymmetrical public-key system using a 2048-bit RSA key and a built-in unique session key for each e-mail message. ",,Charles R. Smith,,A,,
United States,CipherPoint Eclipse API,CipherPoint Software,DevTools,,SW,Pay,PR,http://cipherpoint.com/data-security/cipherpoint-eclipse-api,Programmatic toolkit that allows organizations to automate the management of the CipherPoint Eclipse suite.,,,,A,,
United States,CipherSaber,,DevTools,,SW,Free,OS,http://ciphersaber.gurus.org,A simple symmetric encryption protocol based on the RC4stream cipher.,http://en.wikipedia.org/wiki/CipherSaber,Arnold Reinhold,,A,,
United States,Cisco AnyConnect Secure Mobility Client,Cisco,Network,,SW,Pay,PR,http://cisco.com/c/en/us/products/security/anyconnect-secure-mobility-client/index.html,"Endpoint security platform with remote access functionality, posture enforcement, and web security features.",http://en.wikipedia.org/wiki/Cisco_Systems,,,A,,
United States,Cisco Jabber,Cisco,Multi,Mac/Win/iOS/And,SW,Pay,PR,http://cisco.com/web/products/voice/jabber.html,"Soft phone with HD video and desktop sharing capabilities. Enables secure IM, voice, video, voice MessageEncryption, desktop sharing, and conferencing.",http://en.wikipedia.org/wiki/Cisco_Systems,,,A,,
United States,Codebook,Zetetic LLC,PasswordMgr,Mac/Win//iOS/And,SW,Pay,PR,http://zetetic.net/codebook,256-bit AES.,,,,A,,
United States,Coinbase ,"Coinbase, Inc. ",Currency,iOS/And/Browsers,SW,Free,PR,http://coinbase.com,Bitcoin wallet and exchange service; partly open-source. Wallets (and private keys) are stored using AES-256 encryption.,http://en.wikipedia.org/wiki/Coinbase,"Brian Armstrong, Fred Ehrsam ",,A,,
United States,Commotion,Open Technology Institute,Mesh,,SW,Free,OS,http://commotionwireless.net,Uses wireless devices to create decentralized mesh networks.  ,,Josh King,,A,,
United States,Commotion Wireless ,Open Source Technology Institute ,Mesh,Mac/Win/Lin/And,SW,Free,OS,http://commotionwireless.net,Open-source wireless mesh network for electronic communication.,http://en.wikipedia.org/wiki/Commotion_Wireless,,,A,,
United States,Conceal,Facebook,DevTools,,SW,Free,OS,http://github.com/facebook/conceal,Android APIs for performing fast encryption and authentication of data. ,,,,A,,
United States,Confide ,"Confide, Inc. ",MessageEncryption,Mac/Win/iOS/And,SW,Free,PR,http://getconfide.com,OTR MessageEncryption with auto-self-destruct capability.,,,,A,,
United States,Confusion,,MessageEncryption,,SW,Free,OS,http://github.com/cryptosphere/confusion,An experiment in fingerprint-free encrypted MessageEncryption. In development.,,Tony Arcieri ,,,,
United States,Cotse,"Packetderm, LLC",MailEncryption,Web-based,SW,Pay,PR,http://cotse.net/services-email.html,Secure encrypted e-mail.,,Stephen Gielda ,,A,,
United States,CoverMe,"CoverMe, Inc.",MessageEncryption,iOS/And,SW,Free,PR,http://coverme.ws,Also telephone.,,,,A,,
United States,Criptext,"Criptext, Inc.",MessageEncryption,iOS/And,SW,Free,PR,http://criptext.com/MessageEncryption,256-bit end-to-end encryption.,,,,A,,
United States,Cruzer Enterprise,SanDisk,USB,,HW,Pay,PR,http://sandisk.com/assets/File/OEM/EnterpriseSolutions/Enterprise_US_WEB.pdf,Hardware-based 256-bit AES encryption.,http://en.wikipedia.org/wiki/Cruzer_Enterprise,Mac/Win,,A,,
United States,Cryptbin,,MessageEncryption,Web-based,SW,Free,PR,http://cryptbin.com,"Web-based service, encrypts pastes; offers self-destruct feature; uses AES-256 and Rijndael 256.",,Kevin Crider,,,,
United States,Crypto-Chat,Itamco,MessageEncryption,iOS,SW,Free,PR,http://crypto-chat.com,256-bit AES encryption,,,,A,,
United States,Cupcake ,,Circumvention,Browsers,SW,Free,OS,http://github.com/glamrock/cupcake,Chrome extension enabling users to act as Tor bridges; FLOSS.,,Griffin Boyce ,,A,,
United States,CyberDust,"CyberDust, Inc.",MessageEncryption,Win/iOS/And,SW,Free,PR,http://cyberdust.com,"Self-destruct MessageEncryption. Messages are heavily encrypted, protected from screenshots, and disappear after they are read.",,,,A,,
United States,Cyph,,MessageEncryption,Web-based,SW,Free,PR,http://cyph.im,"End-to-end encrypted, authenticated, and ephemeral chat with voice and video and file transfers. ",,Ryan Lester ,,,,
United States,Cypher,"Softwar, Inc.",FileEncryption,Win/And,SW,Pay,PR,http://softwar.net/cypher.html,Designed to encrypt and decrypt any data file on an Android system phone using key files or passwords created by the user.,,Charles R. Smith,,A,,
United States,Cyphr,Golden Frog,MessageEncryption,iOS/And,SW,Free,PR,http://goldenfrog.com/cyphr,Zero-knowledge MessageEncryption app. 256-bit AES symmetric key encryption.,http://en.wikipedia.org/wiki/Golden_Frog_%28company%29,Ron and Carolyn Yokubaitis,,A,,
United States,Darkmail,Darkmail Technical Alliance,MailEncryption,,SW,Free,OS,http://darkmail.info,In development.,http://en.wikipedia.org/wiki/Dark_Mail_Alliance,"Phil Zimmermann, Jon Callas, Mike Janke, Ladar Levixon",,A,,
United States,DataLocker Sentry,DataLocker Inc. ,USB,,HW,Pay,PR,http://datalocker.com/products/encrypted-storage/datalocker-sentry-fips-drive,Encrypted USB drive; 100% hardware encryption with the ability to connect to a remote management system (SafeConsole).,,,,A,,
United States,Datanywhere,Varonis,FileSync,,SW,Pay,PR,http://varonis.com/products/datanywhere,Syncs files from existing CIFS/SMB file servers or NAS and uses your Active Directory/LDAP for authentication.,http://en.wikipedia.org/wiki/Varonis_Systems,"Yaki Faitelson, Ohad Korkus",,A,,
United States,DataTraveler 5000,Kingston Technology,USB,,HW,Pay,PR,http://kingston.com/us/support/technical/products?model=DT5000,Encrypted USB drive.,,Mac/Win,,A,,
United States,Disconnect Secure Wireless,Disconnect,VPN,And,SW,Free,OS,http://disconnect.me/mobile/secure-wireless,,http://en.wikipedia.org/wiki/Disconnect_Mobile,Brian Kennish,,A,,
United States,Discord,Hammer & Chisel ,MessageEncryption,Mac/Win,SW,Free,PR,http://discordapp.com,All-in-one voice and text chat for gamers.,,,,A,,
United States,DNSCrypt,OpenDNS Security Labs,Network,Mac/Win/Lin/iOS/And,SW,Free,OS,http://dnscrypt.org,"Protocol that authenticates communications between a DNS client and a DNS resolver, to prevent DNS spoofing.",http://en.wikipedia.org/wiki/OpenDNS#DNSCrypy,Frank Denis ,,A,,
United States,DocHalo,"DocHalo, LLC ",MessageEncryption,Mac/Win/ioS/And,SW,Pay,PR,http://dochalo.com,HIPAA-compliant MessageEncryption for doctors.,,,,A,,
United States,Dynaweb ,Dynamic Internet Technology ,AnonProxy,Web-based,SW,Free,PR,http://dongtaiwang.com/home_en.php,Secure and uncensored Internet portal.,http://en.wikipedia.org/wiki/Freegate#Dynaweb,Bill Dong,,A,,
United States,Eclypt Freedom Encrypted External Hard Drive,Viasat,HardDrive,,HW,Pay,PR,http://viasat.com/products/encryption-eclypt-freedom,External USB hardware-encrypted hard drive.,http://en.wikipedia.org/wiki/ViaSat,,,A,,
United States,Eclypt Nano Encrypted Flash Drive,Viasat,USB,,HW,Pay,PR,http://viasat.com/products/encryption-eclypt-nano,"Waterproof, portable flash drive with full-disk encryption.",http://en.wikipedia.org/wiki/ViaSat,,,A,,
United States,Ecrypt One,Bravatek,MailEncryption,,SW,Pay,PR,http://bravatek.com/solutions/software/ecrypt-one,HIPAA-compliant mail encryption.,,,,A,,
United States,eCryptFS,"Canonical Ltd./Scot-Irish Lads, LLC ",DevTools,Lin,SW,Free,OS,http://ecryptfs.org,POSIX-compliant enterprise cryptographic stacked filesystem for Linux.  ,http://en.wikipedia.org/wiki/ECryptfs,Dustin Kirkland,,A,,
United States,Encrypted Magic Folders,RSE Software Inc ,FileEncryption,Win,SW,Pay,PR,http://easyschoolbooks.com/pc-magic/des.htm#emf,Encrypts files and hides them from view of other computer users; files are visible only via password.,,Scott Cheney ,,A,,
United States,Encryption Wizard,U.S. Department of Defense,FileEncryption,Mac/Win/Lin,SW,Free,PR,http://spi.dod.mil/ewizard.htm,Java file and folder encryptor for protection of sensitive information.,http://en.wikipedia.org/wiki/Lightweight_Portable_Security,,,A,,
United States,Encryptr,SpiderOak ,PasswordMgr,Mac/Win/Lin/And,SW,Free,OS,http://spideroak.com,Cloud-based password manager and e-wallet built on the zero-knowledge Crypton framework.,http://en.wikipedia.org/wiki/Encryptr,"Alan Fairless, Ethan Oberman",,A,,
United States,End-to-End,Google ,MessageEncryption,Browsers,SW,Free,OS,http://github.com/google/end-to-end,"Chrome extension that helps you encrypt, decrypt, digital sign, and verify signed messages within the browser using OpenPGP.",,,,A,,
United States,Entelligence,Entrust,MailEncryption,,SW,Pay,PR,http://entrust.com/products/entrust-entelligence,MessageEncryption server.,http://en.wikipedia.org/wiki/Entrust,,,A,,
United States,Espionage 3,TAO Effect,DiskEncryption,Mac,SW,Pay,OS,http://espionageapp.com,"Allows for multiple master passwords, each protecting an isolated set of folders. AES-256 default. ",,,,A,,
United States,Evolution,,MailEncryption,,SW,Free,OS,http://wiki.gnome.org/Apps/Evolution,Developer libraries available.,,Milan Crha,,A,,
United States,ExoKey,"x.o.ware, Inc.",VPN,,HW,Pay,PR,http://xoware.com,Network adapter through which all network traffic bound to out-of-physical-network Ips is routed.,,Ken Goldsholl ,,A,,
United States,ExoNet,"x.o.ware, Inc.",VPN,,HW,Pay,PR,http://xoware.com,,,Ken Goldsholl ,,A,,
United States,Facetime,Apple,VideoCall,Mac,SW,Free,PR,http://apple.com/mac/facetime ,Communications are protected by end-to-end encryption.,,,,A,,
United States,Fawkes,"Sochule, Inc ",Router,,HW,Pay,PR,http://anonabox.com/buy-anonabox-fawkes.html,Wi-Fi uplink capability to access public Wi-Fi anonymously; Tor bridge and relay; and wireless network range extension.,,August Germar ,,A,,
United States,FHEW (Fully Homomorphic Encryption Library),,DevTools,Lin,SW,Free,OS,http://github.com/lducas/FHEW,"Provides a symmetric encryption scheme to encrypt (and decrypt) single bit messages, supporting the homomorphic evaluation of arbitrary boolean circuits on encrypted data using a public (evaluation) key. ",http://en.wikipedia.org/wiki/Homomorphic_encryption,"Leo Ducas, Daniele Micciancio",,A,,
United States,FileVault,Apple,FileEncryption,Mac,SW,Pay,PR,http://en.wikipedia.org/wiki/FileVault,Method of using encryption with volumes on Mac computers. ,http://en.wikipedia.org/wiki/FileVault,,,A,,
United States,FireChat,Open Garden,MessageEncryption,iOS/And,SW,Free,PR,http://opengarden.com/firechat,Creates a mesh network using Bluetooth and peer-to-peer Wi-Fi. Private messages are encrypted and can only be seen by sender and recipient.,http://en.wikipedia.org/wiki/FireChat,,,A,,
United States,Firefox Hello,Mozilla,VideoCall,Mac/Win,SW,Free,PR,http://mozilla.org/en-US/firefox/hello,Firefox add-on for encrypted communications.,http://en.wikipedia.org/wiki/History_of_Firefox#HELLO,,,A,,
United States,Frankly,Frankly,MessageEncryption,iOS/And,SW,Free,PR,http://franklychat.com,Ephemeral MessageEncryption and chat.,,,,A,,
United States,Freedombox,Freedom Box Foundation,Network,,SW,Free,OS,http://freedomboxfoundation.org,Debian server systems specially configured to provide users with privacy-protection and safe communications services. In development.,http://en.wikipedia.org/wiki/FreedomBox,Eben Moglen,,A,,
United States,Freenet,"Freenet Project, Inc.",Network,,SW,Free,OS,http://freenetproject.org,Decentralized censorship-resistant network.,http://en.wikipedia.org/wiki/Freenet,Ian Clarke ,,A,,
United States,Gabriel Collaboration Suite,VimetX,Multi,Mac/Win/Lin/iOS/And,SW,Pay,PR,http://virnetx.com,"Allows registered users fully encrypted MessageEncryption, mail, voice, video calls, and file sharing.  ",,,,A,,
United States,gbde,FreeBSD Foundation,DevTools,OpenBSD,SW,Free,OS,http://freebsd.org/cgi/man.cgi?query=gbde,Operation and management utility for GEOM-based disk encryption.,http://en.wikipedia.org/wiki/GBDE,Poul-Henning Kamp ,,A,,
United States,GDC4S,General Dynamics,Multi,,HW,Pay,PR,http://gdc4s.com,Military.,http://en.wikipedia.org/wiki/General_Dynamics,,,A,,
United States,geli,FreeBSD Foundation,DiskEncryption,FreeBSD,SW,Free,OS,http://freebsd.org/cgi/man.cgi?query=geli,"Block-device-layer disk encryption system written for FreeBSD,utilizing the GEOM disk framework.",http://en.wikipedia.org/wiki/Geli_%28software%29,Pawel Jakub Dawidek,,A,,
United States,GentleGPG,,FileEncryption,Win,SW,Free,OS,http://gentlegpg.sourceforge.net,PGP encrypt/decrypt data with easy drag-and-drop data handling.,,W.J. Landers,,A,,
United States,GentleOTP,,FileEncryption,Win,SW,Free,OS,http://sourceforge.net/projects/gentleotp,One-time pad encryption.,,W.J. Landers,,A,,
United States,Git-crypt,,DevTools,,SW,Free,OS,http://github.com/AGWA/git-crypt,Enables transparent encryption and decryption of files in a git repository.,,Andrew Ayer ,,A,,
United States,GnuTLS Transport Layer Security Library,GnuTLS Project,DevTools,Mac/Unix,SW,Free,OS,http://gnutls.org/,"Secure communications library implementing SSL, TLS, and DTLS.",,Nikos Mavrogiannopoulos,,A,,
United States,GoAnywhere OpenPGP Studio,Linoma Software ,FileEncryption,Mac/Win/Lin/Unix,SW,Free,PR,http://goanywheremft.com/products/openpgp-studio,Protects sensitive files using the OpenPGP encryption standard.,http://en.wikipedia.org/wiki/Linoma_Software#GoAnywhere_OpenPGP_Studio,Bob Luebbe ,,A,,
United States,Google Hangouts,Google,Multi,Web-based,SW,Free,PR,http://plus.google.com/hangouts,"Incorporates IM, video chat, SMS, and VOIP features. ",http://en.wikipedia.org/wiki/Google_Hangouts,,,A,,
United States,GoTenna,"goTenna, Inc.",MessageEncryption,,HW,Pay,PR,http://gotenna.com,Radio antenna for cell phones; creates a VPN. Developer: Jorge Perdomo.,http://en.wikipedia.org/wiki/GoTenna,,,A,,
United States,Greycrypt,,DevTools,,SW,Free,OS,http://github.com/jmquigs/greycrypt,Command line program for syncing and encrypting files to a cloud provider storage directory. In beta.,,John Quigley,,A,,
United States,GTunnel ,Garden Networks,AnonProxy,Win,SW,Free,PR,http://gardennetworks.org/products,Sets up a local HTTP or SOCKS proxy server that tunnels traffic through the server farm before it reaches its intended destination. ,http://en.wikipedia.org/wiki/GTunnel,,,A,,
