country_code,country_name,wb_income,wb_region,skill_group_id,skill_group_category,skill_group_name,net_per_10K_2015,net_per_10K_2016,net_per_10K_2017,net_per_10K_2018,net_per_10K_2019,,data_country,data_year
dz,Algeria,Upper middle income,Middle East & North Africa,3104,Specialized Industry Skills,International Law,7.47,-104.99,-256.32,-144.16,-309.02,,,
dz,Algeria,Upper middle income,Middle East & North Africa,2935,Specialized Industry Skills,Geotechnical Engineering,-269.82,28.54,-524.67,-347.55,-292.13,,,
dz,Algeria,Upper middle income,Middle East & North Africa,2247,Specialized Industry Skills,Foreign Languages,-89.4,-177.69,-197.06,-210.62,-290.37,,,
dz,Algeria,Upper middle income,Middle East & North Africa,314,Specialized Industry Skills,Telecommunications,-166.06,-222.2,-230.4,-284.59,-290.3,,,
dz,Algeria,Upper middle income,Middle East & North Africa,2091,Disruptive Tech Skills,Robotics,-177.62,-266.9,-336.1,-273.06,-287.62,,,
dz,Algeria,Upper middle income,Middle East & North Africa,4271,Specialized Industry Skills,Environmental Science,-61.16,-122.64,-339.82,-160.83,-284.92,,,
dz,Algeria,Upper middle income,Middle East & North Africa,1612,Business Skills,Commercial Banking,-31.53,0,-376.69,-250.08,-284.66,,,
dz,Algeria,Upper middle income,Middle East & North Africa,69,Business Skills,Advertising,-248.87,-144.34,-308.36,-216.47,-283.76,,,
dz,Algeria,Upper middle income,Middle East & North Africa,236,Tech Skills,System Administration,-112.23,-187.25,-226.81,-231.36,-282.32,,,
dz,Algeria,Upper middle income,Middle East & North Africa,6544,Specialized Industry Skills,Fluid Mechanics,-197.3,-226.38,-230.5,-307.08,-281.86,,,
dz,Algeria,Upper middle income,Middle East & North Africa,28976,Specialized Industry Skills,Food Service Operations,-24.81,-158.63,-254.65,-52.74,-276.24,,,
dz,Algeria,Upper middle income,Middle East & North Africa,634,Specialized Industry Skills,Architecture,-71.19,-133.53,-258.91,-269.33,-269.36,,,
dz,Algeria,Upper middle income,Middle East & North Africa,1379,Business Skills,Inside Sales,-78.87,-163.36,-216.07,-185.23,-268.3,,,
dz,Algeria,Upper middle income,Middle East & North Africa,25743,Specialized Industry Skills,Electronic Control Systems,-160.12,-199.99,-272.49,-269.72,-267.96,,,
dz,Algeria,Upper middle income,Middle East & North Africa,44,Specialized Industry Skills,Recruiting,-55.45,-100.74,-6604.67,-151.61,-260.71,,,
dz,Algeria,Upper middle income,Middle East & North Africa,3139,Disruptive Tech Skills,Materials Science,-129.42,-33.58,-277.41,-179.96,-259.84,,,
dz,Algeria,Upper middle income,Middle East & North Africa,5785,Specialized Industry Skills,Environmental Consulting,-109.06,-67.75,-261.7,-170.78,-258.22,,,
dz,Algeria,Upper middle income,Middle East & North Africa,976,Business Skills,Capital Markets,-196.05,-126.42,-284.47,-253.75,-257.91,,,
dz,Algeria,Upper middle income,Middle East & North Africa,441,Business Skills,Management Consulting,-174.26,-153.04,-2955.29,-212.8,-257.44,,,
dz,Algeria,Upper middle income,Middle East & North Africa,3668,Specialized Industry Skills,Product Testing,-121.83,-14.22,-281.21,-156.83,-252.95,,,
dz,Algeria,Upper middle income,Middle East & North Africa,43756,Specialized Industry Skills,Personal Coaching,-126.36,-42.15,-192.9,-122.87,-252.33,,,
dz,Algeria,Upper middle income,Middle East & North Africa,207,Tech Skills,Graphic Design,-29.85,-136.04,-235.09,-217.75,-250.61,,,
dz,Algeria,Upper middle income,Middle East & North Africa,342,Specialized Industry Skills,Inventory Management,-102.55,-192.48,-4858.51,-181.69,-248.46,,,
dz,Algeria,Upper middle income,Middle East & North Africa,1432,Business Skills,Financial Accounting,-96.51,-129.85,-220.49,-234.94,-248.2,,,
dz,Algeria,Upper middle income,Middle East & North Africa,3399,Specialized Industry Skills,Physical Security,-153.06,-97.96,-169.62,-81.3,-238.63,,,
dz,Algeria,Upper middle income,Middle East & North Africa,43733,Business Skills,Growth Strategies,-52.92,-128.55,-565.52,-57.94,-237.69,,,
dz,Algeria,Upper middle income,Middle East & North Africa,7462,Specialized Industry Skills,Nonprofit Management,-19.96,-73.98,-285.46,5.35,-230.7,,,
dz,Algeria,Upper middle income,Middle East & North Africa,311,Business Skills,Auditing,-108.83,-135.36,-189.83,-223.5,-225.64,,,
dz,Algeria,Upper middle income,Middle East & North Africa,482,Specialized Industry Skills,Event Planning,-56.64,-160.1,-236.92,-170.59,-225.37,,,
dz,Algeria,Upper middle income,Middle East & North Africa,20344,Specialized Industry Skills,Pharmaceutical Manufacturing,-97.53,-155.78,-163.62,-199.47,-222.39,,,
dz,Algeria,Upper middle income,Middle East & North Africa,8798,Specialized Industry Skills,Ground Transportation,-221.56,-70.11,-342.42,-308.43,-219,,,
dz,Algeria,Upper middle income,Middle East & North Africa,133,Specialized Industry Skills,Retail,-116.24,-90.09,-280.14,-98.88,-211.7,,,
dz,Algeria,Upper middle income,Middle East & North Africa,2917,Specialized Industry Skills,Public Safety,-123.73,-48.51,-214.47,-171.33,-211.54,,,
dz,Algeria,Upper middle income,Middle East & North Africa,210,Specialized Industry Skills,Maintenance & Repair,-197.34,-77.62,-182.6,-187.28,-211.12,,,
dz,Algeria,Upper middle income,Middle East & North Africa,2186,Business Skills,Manufacturing Operations,-152.61,-78.93,-204.28,-185.38,-207.04,,,
dz,Algeria,Upper middle income,Middle East & North Africa,135,Soft Skills,Communication,-136.7,-132.92,-174.46,-179.88,-206.19,,,
dz,Algeria,Upper middle income,Middle East & North Africa,613,Business Skills,Procurement,-75.49,-102.99,-250.41,-213.73,-205.99,,,
dz,Algeria,Upper middle income,Middle East & North Africa,12628,Specialized Industry Skills,Drilling Engineering,-137.29,-64.95,-107.25,-159.53,-203.8,,,
dz,Algeria,Upper middle income,Middle East & North Africa,2269,Business Skills,Project Management,-129.16,-158.82,-503.41,-198.27,-203.31,,,
dz,Algeria,Upper middle income,Middle East & North Africa,666,Business Skills,Product Marketing,-98.63,-143.39,-172.2,-169.43,-202.92,,,
dz,Algeria,Upper middle income,Middle East & North Africa,154,Soft Skills,Leadership,-96.25,-141.02,-185.47,-183.88,-199.27,,,
dz,Algeria,Upper middle income,Middle East & North Africa,9985,Specialized Industry Skills,Construction Engineering,-118.5,-106.69,-198.32,-209.81,-198.33,,,
dz,Algeria,Upper middle income,Middle East & North Africa,10369,Specialized Industry Skills,Pharmaceutics,-69.82,-99.52,-153.65,-195.6,-196.98,,,
dz,Algeria,Upper middle income,Middle East & North Africa,26209,Tech Skills,Digital Literacy,-95.08,-126.21,-178.21,-178.44,-196.1,,,
dz,Algeria,Upper middle income,Middle East & North Africa,1150,Specialized Industry Skills,Instrumentation,-112.82,-196.21,-148.12,-152.8,-193.35,,,
dz,Algeria,Upper middle income,Middle East & North Africa,1838,Specialized Industry Skills,Utilities,-65.54,-74.29,-150.06,-155.22,-191.7,,,
dz,Algeria,Upper middle income,Middle East & North Africa,559,Tech Skills,Social Media,-138.52,-109.84,-181.12,-150.79,-190.86,,,
dz,Algeria,Upper middle income,Middle East & North Africa,49,Business Skills,Human Resources (HR),-97.12,-176.06,-3471.35,-153.84,-175.61,,,
dz,Algeria,Upper middle income,Middle East & North Africa,20023,Business Skills,Management Accounting,-53.28,-90.67,-175.14,-149.02,-175.46,,,
dz,Algeria,Upper middle income,Middle East & North Africa,256,Soft Skills,Negotiation,-80.45,-151.5,-167.15,-173.49,-169.43,,,
dz,Algeria,Upper middle income,Middle East & North Africa,1774,Specialized Industry Skills,Public Policy,-58.88,-102.93,-267.55,-72.66,-167.32,,,
dz,Algeria,Upper middle income,Middle East & North Africa,158,Business Skills,Product Development,-44.55,-71.68,-145.77,-163.07,-165.52,,,
dz,Algeria,Upper middle income,Middle East & North Africa,11305,Specialized Industry Skills,Oil & Gas,-122.33,-47.54,-95.22,-132.83,-163.76,,,
dz,Algeria,Upper middle income,Middle East & North Africa,2597,Business Skills,Business Management,-83.87,-119.25,-399.9,-159.77,-163.56,,,
dz,Algeria,Upper middle income,Middle East & North Africa,172,Specialized Industry Skills,Law,-178.34,-131.3,-200.97,-101.48,-151.17,,,
dz,Algeria,Upper middle income,Middle East & North Africa,12666,Specialized Industry Skills,Teaching,-89.48,-66.86,-97.34,-121.96,-149.76,,,
dz,Algeria,Upper middle income,Middle East & North Africa,7218,Specialized Industry Skills,Family Medicine,-25.6,-156.31,-157.94,-201.99,-149.71,,,
dz,Algeria,Upper middle income,Middle East & North Africa,45513,Business Skills,Employee Learning & Development,-11.56,-65.12,-147.81,-96.51,-146.92,,,
dz,Algeria,Upper middle income,Middle East & North Africa,1530,Specialized Industry Skills,Higher Education,-82.33,-57.11,-112.27,-104.41,-139.66,,,
dz,Algeria,Upper middle income,Middle East & North Africa,176,Specialized Industry Skills,Research,-44.63,-67.53,-99.72,-126.51,-134.09,,,
dz,Algeria,Upper middle income,Middle East & North Africa,75,Specialized Industry Skills,Editing,-117.02,-92.18,-157.11,-78.31,-125.61,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,43733,Business Skills,Growth Strategies,-68.09,-630.08,-744.22,-547.02,-495.05,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,3252,Specialized Industry Skills,Travel Management,205.76,-781.07,-956.99,-429.99,-327.62,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,8798,Specialized Industry Skills,Ground Transportation,26.36,-854.33,-699.81,-401.26,-223.74,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,1150,Specialized Industry Skills,Instrumentation,-55.53,-666.4,-460.42,-518.56,-205.13,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,3139,Disruptive Tech Skills,Materials Science,-284.94,-719.56,-957.54,-201.5,-177.2,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,1989,Tech Skills,Enterprise Software,213.69,-423.07,-406.27,-190.89,-166.12,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,613,Business Skills,Procurement,-111.09,-618.99,-517.92,-398.93,-156.47,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,1838,Specialized Industry Skills,Utilities,-232.85,-651.23,-578.05,-487.67,-147.3,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,441,Business Skills,Management Consulting,143.87,-397.6,-318.96,-252.71,-144.64,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,9985,Specialized Industry Skills,Construction Engineering,-196.11,-826.92,-666.67,-563.76,-139.61,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,618,Business Skills,Investment Banking,-93.97,-310.48,-307.12,-146.54,-130.63,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,12628,Specialized Industry Skills,Drilling Engineering,-194.98,-641.41,-594.57,-504.03,-124.06,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,2060,Business Skills,People Management,-360.23,-871.84,-658.12,-414.81,-124,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,11305,Specialized Industry Skills,Oil & Gas,-53.41,-467.06,-485.05,-397.17,-120.72,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,256,Soft Skills,Negotiation,17.98,-379.02,-248.54,-204.51,-107.81,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,4565,Specialized Industry Skills,Structural Analysis,251.05,-1157.34,-1405.15,-622.9,-103.3,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,49,Business Skills,Human Resources (HR),115.9,-199.06,-259.64,-81.41,-101.99,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,1379,Business Skills,Inside Sales,171.32,-512.54,-273.24,-158.84,-92.81,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,342,Specialized Industry Skills,Inventory Management,94.04,-289.29,-607.03,-189.04,-83,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,976,Business Skills,Capital Markets,45.03,-281.25,-358.69,-284.6,-78.49,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,44,Specialized Industry Skills,Recruiting,142.72,-344.4,-124.02,-141.21,-75.92,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,634,Specialized Industry Skills,Architecture,-85.58,-633,-481.48,-285.42,-56.13,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,5785,Specialized Industry Skills,Environmental Consulting,-223.91,-760.08,-597.91,-420.85,-54.66,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,2265,Specialized Industry Skills,Cybersecurity,189.98,-378.49,-266.16,-102.46,-54.01,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,311,Business Skills,Auditing,100.45,-436.47,-268.17,-172.44,-50.59,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,3104,Specialized Industry Skills,International Law,0,-526.62,-220.69,-319.75,-45.38,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,2186,Business Skills,Manufacturing Operations,-105.23,-519.76,-472.9,-308.88,-42.9,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,4271,Specialized Industry Skills,Environmental Science,-264.78,-506.39,-387.28,-511.97,-40.61,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,314,Specialized Industry Skills,Telecommunications,182.22,-244.61,-210.79,-152.46,-34.93,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,666,Business Skills,Product Marketing,128.66,-413.63,-287.64,-247.58,-32.61,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,2269,Business Skills,Project Management,65.53,-297.61,-231.7,-164.69,-32.23,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,210,Specialized Industry Skills,Maintenance & Repair,-78.5,-621.38,-772.53,-229.99,-28.98,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,68,Tech Skills,Technical Support,176.37,-295.39,-182.6,-76.62,-26.56,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,25743,Specialized Industry Skills,Electronic Control Systems,289.93,-575.48,-518.77,-348.5,-21.58,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,2091,Disruptive Tech Skills,Robotics,332.69,-565.64,-178.61,-141.26,-20.48,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,1606,Specialized Industry Skills,Navy,-170.49,-273.64,-739.51,-446.17,-19.29,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,1735,Business Skills,Entrepreneurship,0,-415.01,-187.41,-140.96,-17.7,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,2597,Business Skills,Business Management,190.79,-185.23,-165.26,-80.88,-15.16,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,1225,Business Skills,Sales Operations,290.67,-478.03,-393.03,-245.16,-10.56,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,154,Soft Skills,Leadership,268.49,-112.89,-111.99,-50.69,-8.18,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,2917,Specialized Industry Skills,Public Safety,-95.32,-672.35,-753.08,-530.53,0,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,3399,Specialized Industry Skills,Physical Security,-265.56,-925.9,-451.95,-264.54,10.71,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,2247,Specialized Industry Skills,Foreign Languages,211.43,-164.19,-100.15,-73.19,12.33,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,3086,Business Skills,Tax Accounting,130.46,-292.56,-356.73,-102.88,13.03,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,20023,Business Skills,Management Accounting,68.45,-302.96,-312.3,-207.1,15.72,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,12666,Specialized Industry Skills,Teaching,159.67,20.1,-78.88,-68.18,15.96,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,236,Tech Skills,System Administration,195.03,-112.42,-155.74,15.14,17.59,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,3668,Specialized Industry Skills,Product Testing,-350.09,-814.69,-825.85,-574.61,17.71,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,50370,Tech Skills,Computer Networking,200.63,-110.26,-113.02,-52.68,25.82,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,337,Business Skills,Accounts Payable,308.76,-221.62,-256.21,198.72,31.48,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,344,Business Skills,Administrative Assistance,58.74,18.68,-159.45,83.33,33.98,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,75,Specialized Industry Skills,Editing,-48.67,-247.62,-37.72,48.15,34.65,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,69,Business Skills,Advertising,429.14,-446.5,-197.14,-99.07,40.28,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,26209,Tech Skills,Digital Literacy,299,-9.43,-57.33,30.91,49.18,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,1530,Specialized Industry Skills,Higher Education,87.45,121.47,20.54,-28.5,50.67,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,1432,Business Skills,Financial Accounting,100.16,-215.05,-204.18,-74.34,63.65,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,1802,Specialized Industry Skills,Hospitality Industry,-88.93,-820.16,-649.56,-711.04,65.24,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,133,Specialized Industry Skills,Retail,344.4,-445.17,-421.65,-111.63,71.09,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,45513,Business Skills,Employee Learning & Development,580.27,-171.2,-183.07,-87.87,71.7,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,2130,Tech Skills,Software Development Life Cycle (SDLC),134.53,-340.5,-347.17,-193.34,77.22,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,207,Tech Skills,Graphic Design,471.75,-25.25,-117.87,80.05,99.61,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,5587,Specialized Industry Skills,Earth Science,-377.33,-669.65,-510.3,-552.38,99.97,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,4131,Specialized Industry Skills,Power Systems,-73.53,-936.19,-807.36,-579.23,108.5,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,25120,Tech Skills,Data Storage Technologies,69.25,-250.08,-256.19,-81.99,111.02,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,17320,Specialized Industry Skills,Maritime Operations,-484.13,-348.76,-697.37,-413.88,116.96,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,340,Business Skills,Insurance,95.14,-140.16,-289.25,0,119.46,,,
ao,Angola,Lower middle income,Sub-Saharan Africa ,785,Business Skills,Corporate Communications,-144.55,-541.44,-426.06,-115.64,123.3,,,
