Country Name,Indicator,data_col,higher_is_better,Pillar,Sub-Pillar,indicator_score,country_sub_pillar_score,country_sub_pillar_rank,country_pillar_score,country_pillar_rank,data_availability,country_pillar_availability,Data Source,Data Link,Year
Spain,Ease of finding skilled employees,4.63,True,Business,Startup Environment,4.622739999999999,3.7662743154794445,82,3.6623118607801857,39,100.0,100.0,World Bank: GovData,https://datacatalog.worldbank.org,2019
Sri Lanka,Ease of finding skilled employees,4.45,True,Business,Startup Environment,4.4431,3.3193616896929337,117,2.9880790649876445,105,83.33333333333334,100.0,World Bank: GovData,https://datacatalog.worldbank.org,2019
Sweden,Ease of finding skilled employees,4.82,True,Business,Startup Environment,4.81236,4.6171872529099565,15,4.362862037850541,9,100.0,100.0,World Bank: GovData,https://datacatalog.worldbank.org,2019
Switzerland,Ease of finding skilled employees,4.92,True,Business,Startup Environment,4.91216,4.503637539432861,21,4.247288491049287,15,100.0,100.0,World Bank: GovData,https://datacatalog.worldbank.org,2019
Tajikistan,Ease of finding skilled employees,4.18,True,Business,Startup Environment,4.17364,4.376489803014733,31,3.1671698314454666,92,83.33333333333334,100.0,World Bank: GovData,https://datacatalog.worldbank.org,2019
United Republic of Tanzania (the),Ease of finding skilled employees,4.29,True,Business,Startup Environment,4.28342,3.182721122471004,128,2.765039068867557,135,83.33333333333334,100.0,World Bank: GovData,https://datacatalog.worldbank.org,2019
Thailand,Ease of finding skilled employees,4.02,True,Business,Startup Environment,4.013959999999999,4.147959284505866,47,3.593155255574178,46,83.33333333333334,100.0,World Bank: GovData,https://datacatalog.worldbank.org,2019
Trinidad and Tobago,Ease of finding skilled employees,4.35,True,Business,Startup Environment,4.343299999999999,3.8674948200232664,71,2.949882571683311,108,83.33333333333334,100.0,World Bank: GovData,https://datacatalog.worldbank.org,2019
Tunisia,Ease of finding skilled employees,4.01,True,Business,Startup Environment,4.003979999999999,3.2693412393748007,119,2.968364852693267,107,83.33333333333334,100.0,World Bank: GovData,https://datacatalog.worldbank.org,2019
Turkey,Ease of finding skilled employees,3.92,True,Business,Startup Environment,3.91416,4.1040992461408665,53,3.4022122169319555,68,83.33333333333334,100.0,World Bank: GovData,https://datacatalog.worldbank.org,2019
Uganda,Ease of finding skilled employees,4.45,True,Business,Startup Environment,4.4431,3.2501509539255125,121,2.5751232488190596,151,83.33333333333334,100.0,World Bank: GovData,https://datacatalog.worldbank.org,2019
Ukraine,Ease of finding skilled employees,4.4,True,Business,Startup Environment,4.3932,4.257097339985134,41,3.5623156117511563,50,83.33333333333334,100.0,World Bank: GovData,https://datacatalog.worldbank.org,2019
United Arab Emirates (the),Ease of finding skilled employees,5.15,True,Business,Startup Environment,5.1417,4.5947497138056,17,4.308057629120754,12,83.33333333333334,100.0,World Bank: GovData,https://datacatalog.worldbank.org,2019
United Kingdom of Great Britain and Northern Ireland (the),Ease of finding skilled employees,5.05,True,Business,Startup Environment,5.041899999999999,4.876109717215555,9,4.332976272885185,10,100.0,100.0,World Bank: GovData,https://datacatalog.worldbank.org,2019
United States of America (the),Ease of finding skilled employees,5.32,True,Business,Startup Environment,5.31136,5.477592477531611,1,4.679573421062759,1,100.0,100.0,World Bank: GovData,https://datacatalog.worldbank.org,2019
Uruguay,Ease of finding skilled employees,4.12,True,Business,Startup Environment,4.11376,3.9192298428244667,66,3.3194967439309333,78,83.33333333333334,100.0,World Bank: GovData,https://datacatalog.worldbank.org,2019
Venezuela (Bolivarian Republic of),Ease of finding skilled employees,3.39,True,Business,Startup Environment,3.3852200000000003,1.9336844444444445,179,2.214858603804815,172,50.0,100.0,World Bank: GovData,https://datacatalog.worldbank.org,2019
Viet Nam,Ease of finding skilled employees,3.96,True,Business,Startup Environment,3.9540800000000003,3.797371613410776,76,3.32541568340137,77,83.33333333333334,100.0,World Bank: GovData,https://datacatalog.worldbank.org,2019
Yemen,Ease of finding skilled employees,3.71,True,Business,Startup Environment,3.70458,1.7248424705882353,182,1.8206339135733007,182,83.33333333333334,100.0,World Bank: GovData,https://datacatalog.worldbank.org,2019
Zambia,Ease of finding skilled employees,4.76,True,Business,Startup Environment,4.752479999999999,4.542533286390733,20,2.938045314929133,110,83.33333333333334,100.0,World Bank: GovData,https://datacatalog.worldbank.org,2019
Zimbabwe,Ease of finding skilled employees,4.38,True,Business,Startup Environment,4.37324,3.0717467739331257,137,2.3724443392343755,167,83.33333333333334,100.0,World Bank: GovData,https://datacatalog.worldbank.org,2019
Albania,Ease of Getting Credit,70.0,True,Business,Startup Environment,4.493,4.300470930211533,38,3.2851176394038446,81,83.33333333333334,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Algeria,Ease of Getting Credit,10.0,True,Business,Startup Environment,1.499,2.31842462377494,170,2.7631207182660913,136,83.33333333333334,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Angola,Ease of Getting Credit,5.0,True,Business,Startup Environment,1.2495,1.8735605103363255,180,1.7685685452859972,184,83.33333333333334,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Argentina,Ease of Getting Credit,50.0,True,Business,Startup Environment,3.495,3.1313605936503337,132,2.756082121750667,137,83.33333333333334,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Armenia,Ease of Getting Credit,70.0,True,Business,Startup Environment,4.493,4.1735945961795995,45,3.4595925632393105,65,83.33333333333334,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Australia,Ease of Getting Credit,95.0,True,Business,Startup Environment,5.7405,5.087570125004372,5,4.087538596225902,18,100.0,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Austria,Ease of Getting Credit,55.0,True,Business,Startup Environment,3.7445,3.488272259810327,107,3.656464423123442,41,100.0,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Azerbaijan,Ease of Getting Credit,100.0,True,Business,Startup Environment,5.99,5.017464135003601,6,3.9871538168617557,25,83.33333333333334,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Bahrain,Ease of Getting Credit,55.0,True,Business,Startup Environment,3.7445,3.7949448652995996,77,3.6813394056309776,38,83.33333333333334,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Bangladesh,Ease of Getting Credit,45.0,True,Business,Startup Environment,3.2455,2.893826653820523,149,2.4893238866423966,158,83.33333333333334,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Belarus,Ease of Getting Credit,50.0,True,Business,Startup Environment,3.495,3.10042542963575,134,3.559812464817875,51,66.66666666666666,66.66666666666666,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Belgium,Ease of Getting Credit,65.0,True,Business,Startup Environment,4.2435,4.628200017785372,14,4.082550031595123,20,100.0,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Benin,Ease of Getting Credit,30.0,True,Business,Startup Environment,2.497,3.502562540136,103,2.723923270511444,142,83.33333333333334,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Bolivia (Plurinational State of),Ease of Getting Credit,35.0,True,Business,Startup Environment,2.7465,2.244060737720729,173,2.3297319685574656,169,83.33333333333334,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Bosnia and Herzegovina,Ease of Getting Credit,65.0,True,Business,Startup Environment,4.2435,3.2170343517053843,124,2.8067547039740166,133,83.33333333333334,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Botswana,Ease of Getting Credit,60.0,True,Business,Startup Environment,3.9939999999999998,3.3167538784684623,118,2.6727290113122653,145,83.33333333333334,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Brazil,Ease of Getting Credit,50.0,True,Business,Startup Environment,3.495,2.892758070097481,150,2.88986541620416,115,83.33333333333334,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Brunei Darussalam,Ease of Getting Credit,100.0,True,Business,Startup Environment,5.99,5.0104391799926,7,3.9170770852663,30,83.33333333333334,66.66666666666666,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Bulgaria,Ease of Getting Credit,65.0,True,Business,Startup Environment,4.2435,3.2008915270570584,125,3.284715313470686,82,100.0,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Burkina Faso,Ease of Getting Credit,30.0,True,Business,Startup Environment,2.497,3.1546409570536005,131,2.2438458639634224,171,83.33333333333334,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Cabo Verde,Ease of Getting Credit,35.0,True,Business,Startup Environment,2.7465,3.048690787682067,140,2.7496068905806887,139,83.33333333333334,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Cambodia,Ease of Getting Credit,80.0,True,Business,Startup Environment,4.992,3.541917680274596,98,2.855189147304866,123,83.33333333333334,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Cameroon,Ease of Getting Credit,60.0,True,Business,Startup Environment,3.9939999999999998,3.4235308231082002,109,2.783030557460511,134,83.33333333333334,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Canada,Ease of Getting Credit,85.0,True,Business,Startup Environment,5.2415,5.1945256213637805,3,4.2785052683834826,14,100.0,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Chile,Ease of Getting Credit,55.0,True,Business,Startup Environment,3.7445,4.277510715476867,40,3.7292524885984,37,83.33333333333334,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
China,Ease of Getting Credit,60.0,True,Business,Startup Environment,3.9939999999999998,3.6559257150374664,91,3.6605058995041553,40,83.33333333333334,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Colombia,Ease of Getting Credit,90.0,True,Business,Startup Environment,5.491,4.6092926159257335,16,3.5765755377219115,48,83.33333333333334,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Costa Rica,Ease of Getting Credit,85.0,True,Business,Startup Environment,5.2415,4.235749778556204,42,3.3593227570215123,71,83.33333333333334,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Côte d'Ivoire,Ease of Getting Credit,70.0,True,Business,Startup Environment,4.493,3.96043494128775,65,2.7206259817314726,143,66.66666666666666,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Croatia,Ease of Getting Credit,50.0,True,Business,Startup Environment,3.495,3.236483314924923,122,3.09645338602553,97,83.33333333333334,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Cyprus,Ease of Getting Credit,60.0,True,Business,Startup Environment,3.9939999999999998,4.423698565177067,28,3.5073976914423555,59,83.33333333333334,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Czechia,Ease of Getting Credit,70.0,True,Business,Startup Environment,4.493,3.376466292955292,114,3.6375079143992646,44,100.0,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Denmark,Ease of Getting Credit,70.0,True,Business,Startup Environment,4.493,4.903750012997394,8,4.4639410435980205,4,100.0,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Dominican Republic (the),Ease of Getting Credit,45.0,True,Business,Startup Environment,3.2455,2.93988708065013,145,3.0204821469955987,102,83.33333333333334,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Ecuador,Ease of Getting Credit,45.0,True,Business,Startup Environment,3.2455,2.558396662823349,160,2.606277345843339,149,83.33333333333334,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Egypt,Ease of Getting Credit,65.0,True,Business,Startup Environment,4.2435,3.357729560928533,115,3.1399802008128446,93,83.33333333333334,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
El Salvador,Ease of Getting Credit,80.0,True,Business,Startup Environment,4.992,3.9102757101246626,69,2.9243106205832206,113,83.33333333333334,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Estonia,Ease of Getting Credit,70.0,True,Business,Startup Environment,4.493,4.446396928462765,27,4.013966412327589,24,100.0,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
Ethiopia,Ease of Getting Credit,15.0,True,Business,Startup Environment,1.7485,2.3205026965866353,169,2.5133438178277676,156,83.33333333333334,100.0,Global Innovation Index/World Bank: Ease of Getting Credit,https://www.globalinnovationindex.org/analysis-indicator,2019
