Country Name,Country Code,Series Name,Series Code,2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011]
Albania,ALB,"POS terminals per 100,000 adults",GPSS_4,..,..,..,..,283.2639,278.6405,243.4544,230.0723,224.554
Albania,ALB,Received wages or government transfers into an account (% age 15+),gf10_n,..,..,20.91263,..,..,13.86788,..,..,..
Albania,ALB,Received wages or government transfers into an account (% age 60+),gf10_n_7,..,..,18.33936,..,..,8.2923,..,..,..
Albania,ALB,Received wages or government transfers into an account (% ages 35-59),gf10_n_6,..,..,21.49779,..,..,18.49635,..,..,..
Albania,ALB,"Received wages or government transfers into an account, (% ages 15-34)",gf10_n_5,..,..,21.75538,..,..,12.08725,..,..,..
Albania,ALB,"Received wages or government transfers into an account, female (% age 15+)",gf10_n_1,..,..,19.53024,..,..,13.04198,..,..,..
Albania,ALB,"Received wages or government transfers into an account, income, poorest 40% (% age 15+)",gf10_n_3,..,..,8.21551,..,..,9.532768,..,..,..
Albania,ALB,"Received wages or government transfers into an account, income, richest 60% (% age 15+)",gf10_n_4,..,..,29.36391,..,..,16.75641,..,..,..
Albania,ALB,"Received wages or government transfers into an account, male (% age 15+)",gf10_n_2,..,..,22.37897,..,..,14.72035,..,..,..
Albania,ALB,"Retail cashless transactions per 1,000 adults",GPSS_2,..,..,..,..,11.62847,10.74351,9.510693,9.532293,8.965166
Albania,ALB,Saved at a financial institution (% age 15+),fin17a_t_a,..,..,8.660982,..,..,7.482739,..,..,8.56161
Albania,ALB,Saved at a financial institution (% age 60+),fin17a_t_a_7,..,..,7.766835,..,..,5.228941,..,..,5.247736
Albania,ALB,Saved at a financial institution (% ages 15-34),fin17a_t_a_5,..,..,8.777002,..,..,8.906777,..,..,9.213304
Albania,ALB,Saved at a financial institution (% ages 35-59),fin17a_t_a_6,..,..,9.036226,..,..,7.258257,..,..,9.398437
Albania,ALB,"Saved at a financial institution, female  (% age 15+)",fin17a_t_a_1,..,..,6.086802,..,..,7.001647,..,..,6.786743
Albania,ALB,"Saved at a financial institution, income, poorest 40% (% age 15+)",fin17a_t_a_3,..,..,3.211379,..,..,3.796265,..,..,6.339964
Albania,ALB,"Saved at a financial institution, income, richest 60% (% age 15+)",fin17a_t_a_4,..,..,12.28827,..,..,9.939069,..,..,10.03789
Albania,ALB,"Saved at a financial institution, male (% age 15+)",fin17a_t_a_2,..,..,11.39148,..,..,7.9793,..,..,10.27337
Albania,ALB,Saved for old age (% age 15+),fin16_t_a,..,..,8.937563,..,..,8.766605,..,..,..
Albania,ALB,Saved for old age (% age 60+),fin16_t_a_7,..,..,12.33777,..,..,16.22581,..,..,..
Albania,ALB,Saved for old age (% ages 15-34),fin16_t_a_5,..,..,7.185373,..,..,5.340908,..,..,..
Albania,ALB,Saved for old age (% ages 35-59),fin16_t_a_6,..,..,8.78529,..,..,8.251285,..,..,..
Albania,ALB,"Saved for old age, female (% age 15+)",fin16_t_a_1,..,..,7.511766,..,..,7.652009,..,..,..
Albania,ALB,"Saved for old age, income, poorest 40% (% age 15+)",fin16_t_a_3,..,..,2.625875,..,..,3.821216,..,..,..
Albania,ALB,"Saved for old age, income, richest 60% (% age 15+)",fin16_t_a_4,..,..,13.13866,..,..,12.06176,..,..,..
Albania,ALB,"Saved for old age, male (% age 15+)",fin16_t_a_2,..,..,10.44994,..,..,9.917038,..,..,..
Albania,ALB,SME deposit accounts (as a % of non-financial corporation borrowers),i_deposit_acc_A1_sme_perNFC,..,..,58.49093,59.42527,..,..,..,..,..
Albania,ALB,SME loan accounts (as a % of non-financial corporation borrowers),i_loan_acc_A1_sme_perNFC,..,..,49.47554,76.33621,..,..,..,..,..
Albania,ALB,SMEs with a proportion of loans requiring collateral,fin11q2,..,..,..,..,..,..,90.58002,..,..
Albania,ALB,SMEs with an account at a formal financial institution,fin15q2,..,..,..,..,..,..,72.23939,..,..
Albania,ALB,SMEs with an outstanding loan or line of credit,fin14q2,..,..,..,..,..,..,26.82315,..,..
Albania,ALB,SMEs with at least one female owner with a proportion of loans requiring collateral,fin11q1,..,..,..,..,..,..,95.06452,..,..
Albania,ALB,SMEs with at least one female owner with an account at a formal financial institution,fin15q1,..,..,..,..,..,..,58.69745,..,..
Albania,ALB,SMEs with at least one female owner with an outstanding loan or line of credit,fin14q1,..,..,..,..,..,..,25.83971,..,..
Albania,ALB,Used a debit or credit card to make a purchase in the past year (% age 15+),fin4_t_d,..,..,7.679827,..,..,5.807963,..,..,..
Albania,ALB,Used a mobile phone or the internet to check account balance in the past year (% age 15+),fin6_a,..,..,5.086278,..,..,..,..,..,..
Albania,ALB,Used a mobile phone or the internet to check account balance in the past year (% age 60+),fin6_a_7,..,..,1.277736,..,..,..,..,..,..
Albania,ALB,Used a mobile phone or the internet to check account balance in the past year (% ages 15-34),fin6_a_5,..,..,9.416481,..,..,..,..,..,..
Albania,ALB,Used a mobile phone or the internet to check account balance in the past year (% ages 35-59),fin6_a_6,..,..,2.954824,..,..,..,..,..,..
Albania,ALB,"Used a mobile phone or the internet to check account balance in the past year, female  (% age 15+)",fin6_a_1,..,..,4.270881,..,..,..,..,..,..
Albania,ALB,"Used a mobile phone or the internet to check account balance in the past year, income, poorest 40% (% age 15+)",fin6_a_3,..,..,2.539402,..,..,..,..,..,..
Albania,ALB,"Used a mobile phone or the internet to check account balance in the past year, income, richest 60% (% age 15+)",fin6_a_4,..,..,6.781493,..,..,..,..,..,..
Albania,ALB,"Used a mobile phone or the internet to check account balance in the past year, male (% age 15+)"",fin6_a_2,..,..,5.95119,..,..,..,..,..,..
Algeria,DZA,Access to a mobile phone (% age 15+),gwp1_n,..,..,85.93704,..,..,..,..,..,..
Algeria,DZA,Access to a mobile phone (% age 60+),gwp1_n_7,..,..,70.28264,..,..,..,..,..,..
Algeria,DZA,Access to a mobile phone (% ages 15-34),gwp1_n_5,..,..,89.48025,..,..,..,..,..,..
Algeria,DZA,Access to a mobile phone (% ages 35-59),gwp1_n_6,..,..,84.77788,..,..,..,..,..,..
Algeria,DZA,"Access to a mobile phone, female (% age 15+)",gwp1_n_1,..,..,81.66892,..,..,..,..,..,..
Algeria,DZA,"Access to a mobile phone, income, poorest 40% (% age 15+)",gwp1_n_3,..,..,82.99707,..,..,..,..,..,..
Algeria,DZA,"Access to a mobile phone, income, richest 60% (% age 15+)",gwp1_n_4,..,..,87.89198,..,..,..,..,..,..
Algeria,DZA,"Access to a mobile phone, male (% age 15+)",gwp1_n_2,..,..,90.1958,..,..,..,..,..,..
Algeria,DZA,Access to internet (% age 15+),gwp2_n,..,..,56.46716,..,..,..,..,..,..
Algeria,DZA,Access to internet (% age 60+),gwp2_n_7,..,..,27.34794,..,..,..,..,..,..
Algeria,DZA,Access to internet (% ages 15-34),gwp2_n_5,..,..,69.20241,..,..,..,..,..,..
Algeria,DZA,Access to internet (% ages 35-59),gwp2_n_6,..,..,44.92409,..,..,..,..,..,..
Algeria,DZA,"Access to internet, female (% age 15+)",gwp2_n_1,..,..,52.9982,..,..,..,..,..,..
Algeria,DZA,"Access to internet, income, poorest 40% (% age 15+)",gwp2_n_3,..,..,42.66503,..,..,..,..,..,..
Algeria,DZA,"Access to internet, income, richest 60% (% age 15+)",gwp2_n_4,..,..,65.64495,..,..,..,..,..,..
Algeria,DZA,"Access to internet, male (% age 15+)",gwp2_n_2,..,..,59.92853,..,..,..,..,..,..
Algeria,DZA,Account (% age 15+),account_t_d,..,..,42.77663,..,..,50.47579,..,..,33.28611
Algeria,DZA,Account (% age 60+),account_t_d_7,..,..,49.28938,..,..,59.28031,..,..,51.24388
Algeria,DZA,Account (% ages 15-34),account_t_d_5,..,..,39.69478,..,..,48.02346,..,..,28.17244
Algeria,DZA,Account (% ages 35-59),account_t_d_6,..,..,45.71505,..,..,53.16662,..,..,38.65443
Algeria,DZA,"Account, female (% age 15+)",account_t_d_1,..,..,29.26873,..,..,40.07097,..,..,20.4073
Algeria,DZA,"Account, income, poorest 40% (% age 15+)",account_t_d_3,..,..,34.9708,..,..,36.97107,..,..,23.0946
Algeria,DZA,"Account, income, richest 60% (% age 15+)",account_t_d_4,..,..,47.96714,..,..,59.46363,..,..,40.5018
Algeria,DZA,"Account, male (% age 15+)",account_t_d_2,..,..,56.25494,..,..,60.90908,..,..,46.12782
Algeria,DZA,Active account (% age 15+),gf7_n,..,..,29.14849,..,..,35.72646,..,..,..
Algeria,DZA,Active account (% age 60+),gf7_n_7,..,..,32.52585,..,..,54.28075,..,..,..
Algeria,DZA,Active account (% ages 15-34),gf7_n_5,..,..,26.62602,..,..,30.80929,..,..,..
Algeria,DZA,Active account (% ages 35-59),gf7_n_6,..,..,32.08435,..,..,40.85985,..,..,..
Algeria,DZA,"Active account, female (% age 15+)",gf7_n_1,..,..,20.89152,..,..,22.07482,..,..,..
Algeria,DZA,"Active account, income, poorest 40% (% age 15+)",gf7_n_3,..,..,21.53528,..,..,26.90981,..,..,..
Algeria,DZA,"Active account, income, richest 60% (% age 15+)",gf7_n_4,..,..,34.21093,..,..,41.59423,..,..,..
Algeria,DZA,"Active account, male (% age 15+)",gf7_n_2,..,..,37.38738,..,..,49.41545,..,..,..
Algeria,DZA,"Agents of payment service providers per 100,000 adults",GPSS_3,..,..,..,..,..,..,..,..,..
Algeria,DZA,"ATMs per 100,000 adults",i_ATMs_pop,..,..,9.384573,8.668604,8.236331,7.467152,6.481332,6.179048,6.069695
Algeria,DZA,Borrowed from a financial institution or used a credit card (% age 15+),fin22a_t_d,..,..,4.952049,..,..,5.816701,..,..,..
Algeria,DZA,Borrowed from a financial institution or used a credit card (% age 60+),fin22a_t_d_7,..,..,3.284555,..,..,3.819478,..,..,..
Algeria,DZA,Borrowed from a financial institution or used a credit card (% ages 15-34),fin22a_t_d_5,..,..,3.774409,..,..,5.699994,..,..,..
Algeria,DZA,Borrowed from a financial institution or used a credit card (% ages 35-59),fin22a_t_d_6,..,..,7.204255,..,..,6.647875,..,..,..
Algeria,DZA,"Borrowed from a financial institution or used a credit card, female (% age 15+)",fin22a_t_d_1,..,..,3.27167,..,..,4.849333,..,..,..
Algeria,DZA,"Borrowed from a financial institution or used a credit card, income, poorest 40% (% age 15+)",fin22a_t_d_3,..,..,4.582763,..,..,4.208347,..,..,..
Algeria,DZA,"Borrowed from a financial institution or used a credit card, income, richest 60% (% age 15+)",fin22a_t_d_4,..,..,5.197607,..,..,6.887116,..,..,..
Algeria,DZA,"Borrowed from a financial institution or used a credit card, male (% age 15+)",fin22a_t_d_2,..,..,6.628747,..,..,6.786717,..,..,..
Algeria,DZA,"Branches per 100,000 adults",i_branches_A1_pop,..,..,5.233046,5.234463,5.234271,5.188494,5.192307,5.200116,5.156622
Algeria,DZA,"Debit cards per 1,000 adults",GPSS_5,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Deposit accounts per 1,000 adults",i_deposit_acc_A1_pop,..,..,519.005,543.6496,558.4643,571.7735,556.5441,544.4873,514.3097
Algeria,DZA,Disclosure index (0-5),GPFI2,..,..,..,..,..,..,4,..,..
Algeria,DZA,Dispute resolution index (0-1),GPFI3,..,..,..,..,..,..,0.5,..,..
Algeria,DZA,"E-money accounts per 1,000 adults",GPSS_1,..,..,..,..,..,..,..,..,..
Algeria,DZA,Financial knowledge score (0-3),GPFI1_TOTL,..,..,..,..,..,..,..,..,..
Algeria,DZA,Getting credit: Distance to frontier (0-100),GPFI4,10,10,10,10,10,..,..,..,..
Algeria,DZA,Has a national identity card (% age 15+),fin48_a,..,..,95.08715,..,..,..,..,..,..
Algeria,DZA,Has a national identity card (% age 60+),fin48_a_7,..,..,88.26443,..,..,..,..,..,..
Algeria,DZA,Has a national identity card (% ages 15-34),fin48_a_5,..,..,94.83192,..,..,..,..,..,..
Algeria,DZA,Has a national identity card (% ages 35-59),fin48_a_6,..,..,97.33102,..,..,..,..,..,..
Algeria,DZA,"Has a national identity card, female (% age 15+)",fin48_a_1,..,..,94.52059,..,..,..,..,..,..
Algeria,DZA,"Has a national identity card, income, poorest 40% (% age 15+)",fin48_a_3,..,..,92.88624,..,..,..,..,..,..
Algeria,DZA,"Has a national identity card, income, richest 60% (% age 15+)",fin48_a_4,..,..,96.55065,..,..,..,..,..,..
Algeria,DZA,"Has a national identity card, male (% age 15+)",fin48_a_2,..,..,95.65246,..,..,..,..,..,..
Algeria,DZA,"Insurance policy holders per 1,000 adults (life)",s_policyholders_B2_life,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Insurance policy holders per 1,000 adults (non-life)",s_policyholders_B2_nonlife,..,..,..,..,..,..,..,..,..
Algeria,DZA,Interoperability of ATM networks and interoperability of POS terminals (0-1),GPSS,..,..,..,..,..,..,..,..,..
Algeria,DZA,Made or received digital payments in the past year (% age 15+),g20_t,..,..,25.97552,..,..,25.38704,..,..,..
Algeria,DZA,Made or received digital payments in the past year (% age 60+),g20_t_7,..,..,29.34408,..,..,28.63388,..,..,..
Algeria,DZA,Made or received digital payments in the past year (% ages 15-34),g20_t_5,..,..,21.14869,..,..,21.41084,..,..,..
Algeria,DZA,Made or received digital payments in the past year (% ages 35-59),g20_t_6,..,..,32.43416,..,..,32.95927,..,..,..
Algeria,DZA,"Made or received digital payments in the past year, female (% age 15+)",g20_t_1,..,..,19.62189,..,..,17.23022,..,..,..
Algeria,DZA,"Made or received digital payments in the past year, income, poorest 40% (% age 15+)",g20_t_3,..,..,19.84537,..,..,19.61869,..,..,..
Algeria,DZA,"Made or received digital payments in the past year, income, richest 60% (% age 15+)",g20_t_4,..,..,30.05179,..,..,29.22607,..,..,..
Algeria,DZA,"Made or received digital payments in the past year, male (% age 15+)",g20_t_2,..,..,32.31524,..,..,33.56618,..,..,..
Algeria,DZA,Made payment using a mobile phone or the internet (% age 15+),gf4_n,..,..,2.023306,..,..,..,..,..,..
Algeria,DZA,Made payment using a mobile phone or the internet (% age 60+),gf4_n_7,..,..,0.2913842,..,..,..,..,..,..
Algeria,DZA,Made payment using a mobile phone or the internet (% ages 15-34),gf4_n_5,..,..,2.355651,..,..,..,..,..,..
Algeria,DZA,Made payment using a mobile phone or the internet (% ages 35-59),gf4_n_6,..,..,1.986204,..,..,..,..,..,..
Algeria,DZA,"Made payment using a mobile phone or the internet, female (% age 15+)",gf4_n_1,..,..,1.224711,..,..,..,..,..,..
Algeria,DZA,"Made payment using a mobile phone or the internet, income, poorest 40% (% age 15+)",gf4_n_3,..,..,1.459578,..,..,..,..,..,..
Algeria,DZA,"Made payment using a mobile phone or the internet, income, richest 60% (% age 15+)",gf4_n_4,..,..,2.39816,..,..,..,..,..,..
Algeria,DZA,"Made payment using a mobile phone or the internet, male (% age 15+)",gf4_n_2,..,..,2.820153,..,..,..,..,..,..
Algeria,DZA,Main source of emergency funds: savings (% age 15+),fin25a_t_a_s,..,..,27.1253,..,..,41.03187,..,..,..
Algeria,DZA,Main source of emergency funds: savings (% age 60+),fin25a_t_a_s_7,..,..,41.20927,..,..,60.7054,..,..,..
Algeria,DZA,Main source of emergency funds: savings (% ages 35-59),fin25a_t_a_s_6,..,..,34.85771,..,..,47.39694,..,..,..
Algeria,DZA,"Main source of emergency funds: savings, (% ages 15-34)",fin25a_t_a_s_5,..,..,19.44315,..,..,35.29773,..,..,..
Algeria,DZA,"Main source of emergency funds: savings, female  (% age 15+)",fin25a_t_a_s_1,..,..,26.41894,..,..,32.4042,..,..,..
Algeria,DZA,"Main source of emergency funds: savings, income, poorest 40% (% age 15+)",fin25a_t_a_s_3,..,..,18.19426,..,..,27.73213,..,..,..
Algeria,DZA,"Main source of emergency funds: savings, income, richest 60% (% age 15+)",fin25a_t_a_s_4,..,..,31.35201,..,..,47.77111,..,..,..
Algeria,DZA,"Main source of emergency funds: savings, male (% age 15+)",fin25a_t_a_s_2,..,..,27.66713,..,..,48.49747,..,..,..
Algeria,DZA,"Mobile agent outlets per 100,000 adults",i_mob_agent_pop_registered,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Mobile money transactions per 100,000 adults",i_mob_transactions_number_pop,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Outstanding loans per 1,000 adults",s_loans_A1,..,..,303.8474,274.3086,255.7579,231.8904,186.6361,157.7196,139.384
Algeria,DZA,"POS terminals per 100,000 adults",GPSS_4,..,..,..,..,..,..,..,..,..
Algeria,DZA,Received wages or government transfers into an account (% age 15+),gf10_n,..,..,14.34525,..,..,20.43647,..,..,..
Algeria,DZA,Received wages or government transfers into an account (% age 60+),gf10_n_7,..,..,24.67454,..,..,24.14445,..,..,..
Algeria,DZA,Received wages or government transfers into an account (% ages 35-59),gf10_n_6,..,..,18.28447,..,..,25.3122,..,..,..
Algeria,DZA,"Received wages or government transfers into an account, (% ages 15-34)",gf10_n_5,..,..,9.929463,..,..,17.65649,..,..,..
Algeria,DZA,"Received wages or government transfers into an account, female (% age 15+)",gf10_n_1,..,..,10.90802,..,..,13.54317,..,..,..
Algeria,DZA,"Received wages or government transfers into an account, income, poorest 40% (% age 15+)",gf10_n_3,..,..,11.52343,..,..,13.51396,..,..,..
Algeria,DZA,"Received wages or government transfers into an account, income, richest 60% (% age 15+)",gf10_n_4,..,..,16.22164,..,..,25.04363,..,..,..
Algeria,DZA,"Received wages or government transfers into an account, male (% age 15+)",gf10_n_2,..,..,17.77496,..,..,27.34863,..,..,..
Algeria,DZA,"Retail cashless transactions per 1,000 adults",GPSS_2,..,..,..,..,..,..,..,..,..
Algeria,DZA,Saved at a financial institution (% age 15+),fin17a_t_a,..,..,11.42225,..,..,13.77464,..,..,4.325699
Algeria,DZA,Saved at a financial institution (% age 60+),fin17a_t_a_7,..,..,16.717,..,..,24.29296,..,..,4.130855
Algeria,DZA,Saved at a financial institution (% ages 15-34),fin17a_t_a_5,..,..,7.693118,..,..,12.5118,..,..,3.179166
Algeria,DZA,Saved at a financial institution (% ages 35-59),fin17a_t_a_6,..,..,15.68051,..,..,13.41884,..,..,6.586777
Algeria,DZA,"Saved at a financial institution, female  (% age 15+)",fin17a_t_a_1,..,..,8.426958,..,..,5.725449,..,..,2.955965
Algeria,DZA,"Saved at a financial institution, income, poorest 40% (% age 15+)",fin17a_t_a_3,..,..,5.912555,..,..,10.86299,..,..,0.5971872
Algeria,DZA,"Saved at a financial institution, income, richest 60% (% age 15+)",fin17a_t_a_4,..,..,15.08594,..,..,15.71244,..,..,6.965522
Algeria,DZA,"Saved at a financial institution, male (% age 15+)",fin17a_t_a_2,..,..,14.41097,..,..,21.84585,..,..,5.691488
Algeria,DZA,Saved for old age (% age 15+),fin16_t_a,..,..,12.3856,..,..,11.30432,..,..,..
Algeria,DZA,Saved for old age (% age 60+),fin16_t_a_7,..,..,26.26121,..,..,26.20645,..,..,..
Algeria,DZA,Saved for old age (% ages 15-34),fin16_t_a_5,..,..,6.24508,..,..,6.066454,..,..,..
Algeria,DZA,Saved for old age (% ages 35-59),fin16_t_a_6,..,..,17.99607,..,..,18.18739,..,..,..
Algeria,DZA,"Saved for old age, female (% age 15+)",fin16_t_a_1,..,..,9.36713,..,..,6.505638,..,..,..
Algeria,DZA,"Saved for old age, income, poorest 40% (% age 15+)",fin16_t_a_3,..,..,8.692213,..,..,8.045591,..,..,..
Algeria,DZA,"Saved for old age, income, richest 60% (% age 15+)",fin16_t_a_4,..,..,14.84154,..,..,13.47311,..,..,..
Algeria,DZA,"Saved for old age, male (% age 15+)",fin16_t_a_2,..,..,15.39747,..,..,16.11612,..,..,..
Algeria,DZA,SME deposit accounts (as a % of non-financial corporation borrowers),i_deposit_acc_A1_sme_perNFC,..,..,..,..,..,..,..,..,..
Algeria,DZA,SME loan accounts (as a % of non-financial corporation borrowers),i_loan_acc_A1_sme_perNFC,..,..,..,..,..,..,..,..,..
Algeria,DZA,SMEs with a proportion of loans requiring collateral,fin11q2,..,..,..,..,..,..,..,..,..
